market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
los-angeles,1,2025-09-01,2025-12-04,590957,10,0
los-angeles,1,2025-09-01,2025-12-04,693634,23,0
los-angeles,1,2025-09-01,2025-12-04,707205,4,0
los-angeles,1,2025-09-01,2025-12-04,984743,10,0
los-angeles,1,2025-09-01,2025-12-04,2560012,4,0
los-angeles,1,2025-09-01,2025-12-04,2882434,4,0
los-angeles,1,2025-09-01,2025-12-04,2925094,3,0
los-angeles,1,2025-09-01,2025-12-04,3768758,15,4
los-angeles,1,2025-09-01,2025-12-04,3843463,11,0
los-angeles,1,2025-09-01,2025-12-04,4030842,5,0
los-angeles,1,2025-09-01,2025-12-04,4448164,5,0
los-angeles,1,2025-09-01,2025-12-04,7460366,13,13
los-angeles,1,2025-09-01,2025-12-04,9779107,6,0
los-angeles,1,2025-09-01,2025-12-04,10123236,11,5
los-angeles,1,2025-09-01,2025-12-04,11182160,20,0
los-angeles,1,2025-09-01,2025-12-04,11819865,8,0
los-angeles,1,2025-09-01,2025-12-04,11849414,7,1
los-angeles,1,2025-09-01,2025-12-04,12326309,7,0
los-angeles,1,2025-09-01,2025-12-04,12957025,51,0
los-angeles,1,2025-09-01,2025-12-04,13566613,12,0
los-angeles,1,2025-09-01,2025-12-04,13580023,14,0
los-angeles,1,2025-09-01,2025-12-04,14075477,6,0
los-angeles,1,2025-09-01,2025-12-04,14168559,16,0
los-angeles,1,2025-09-01,2025-12-04,14387880,11,1
los-angeles,1,2025-09-01,2025-12-04,14593211,15,0
los-angeles,1,2025-09-01,2025-12-04,15288407,5,0
los-angeles,1,2025-09-01,2025-12-04,15736200,18,3
los-angeles,1,2025-09-01,2025-12-04,16337161,10,0
los-angeles,1,2025-09-01,2025-12-04,17960169,5,0
los-angeles,1,2025-09-01,2025-12-04,18310026,19,2
los-angeles,1,2025-09-01,2025-12-04,18635723,33,4
los-angeles,1,2025-09-01,2025-12-04,19083908,26,0
los-angeles,1,2025-09-01,2025-12-04,19681007,41,1
los-angeles,1,2025-09-01,2025-12-04,20971112,26,0
los-angeles,1,2025-09-01,2025-12-04,21528820,10,5
los-angeles,1,2025-09-01,2025-12-04,22065392,2,2
los-angeles,1,2025-09-01,2025-12-04,22207164,18,1
los-angeles,1,2025-09-01,2025-12-04,22585312,16,2
los-angeles,1,2025-09-01,2025-12-04,22819227,3,0
los-angeles,1,2025-09-01,2025-12-04,23080894,48,5
los-angeles,1,2025-09-01,2025-12-04,23541949,31,0
los-angeles,1,2025-09-01,2025-12-04,23664396,34,11
los-angeles,1,2025-09-01,2025-12-04,23713794,7,0
los-angeles,1,2025-09-01,2025-12-04,23733657,7,6
los-angeles,1,2025-09-01,2025-12-04,23961277,3,1
los-angeles,1,2025-09-01,2025-12-04,24086996,45,5
los-angeles,1,2025-09-01,2025-12-04,24514496,3,0
los-angeles,1,2025-09-01,2025-12-04,24671338,35,8
los-angeles,1,2025-09-01,2025-12-04,25111996,2,0
los-angeles,1,2025-09-01,2025-12-04,25256092,7,0
los-angeles,1,2025-09-01,2025-12-04,26449429,4,4
los-angeles,1,2025-09-01,2025-12-04,26473905,11,0
los-angeles,1,2025-09-01,2025-12-04,28388980,9,0
