market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
new-orleans,1,2025-09-11,2025-12-12,2918872,2,0
new-orleans,1,2025-09-11,2025-12-12,3189828,3,0
new-orleans,1,2025-09-11,2025-12-12,3757755,25,0
new-orleans,1,2025-09-11,2025-12-12,5372867,15,5
new-orleans,1,2025-09-11,2025-12-12,5640937,30,9
new-orleans,1,2025-09-11,2025-12-12,5694563,9,0
new-orleans,1,2025-09-11,2025-12-12,6704975,5,0
new-orleans,1,2025-09-11,2025-12-12,7871923,41,1
new-orleans,1,2025-09-11,2025-12-12,7895616,57,6
new-orleans,1,2025-09-11,2025-12-12,8167664,22,0
new-orleans,1,2025-09-11,2025-12-12,8171670,8,0
new-orleans,1,2025-09-11,2025-12-12,8426658,35,4
new-orleans,1,2025-09-11,2025-12-12,10616097,30,4
new-orleans,1,2025-09-11,2025-12-12,10879188,29,5
new-orleans,1,2025-09-11,2025-12-12,11986069,25,0
new-orleans,1,2025-09-11,2025-12-12,13277071,17,0
new-orleans,1,2025-09-11,2025-12-12,13300108,7,1
new-orleans,1,2025-09-11,2025-12-12,14217234,10,0
new-orleans,1,2025-09-11,2025-12-12,15685393,60,6
new-orleans,1,2025-09-11,2025-12-12,17571137,27,0
new-orleans,1,2025-09-11,2025-12-12,17693671,13,0
new-orleans,1,2025-09-11,2025-12-12,19570382,15,3
new-orleans,1,2025-09-11,2025-12-12,20621828,10,0
new-orleans,1,2025-09-11,2025-12-12,21118739,29,3
new-orleans,1,2025-09-11,2025-12-12,21635452,34,0
new-orleans,1,2025-09-11,2025-12-12,21880356,3,0
new-orleans,1,2025-09-11,2025-12-12,22806402,12,0
new-orleans,1,2025-09-11,2025-12-12,25158355,37,0
new-orleans,1,2025-09-11,2025-12-12,25281734,3,3
new-orleans,1,2025-09-11,2025-12-12,28053231,4,0
new-orleans,1,2025-09-11,2025-12-12,28489041,17,0
new-orleans,1,2025-09-11,2025-12-12,29103482,5,0
new-orleans,1,2025-09-11,2025-12-12,29516885,32,0
new-orleans,1,2025-09-11,2025-12-12,29992216,7,0
new-orleans,1,2025-09-11,2025-12-12,29992391,10,0
new-orleans,1,2025-09-11,2025-12-12,30520508,22,9
new-orleans,1,2025-09-11,2025-12-12,31800380,8,0
new-orleans,1,2025-09-11,2025-12-12,31856068,15,9
new-orleans,1,2025-09-11,2025-12-12,32081422,14,0
new-orleans,1,2025-09-11,2025-12-12,34974636,16,0
new-orleans,1,2025-09-11,2025-12-12,36561560,7,0
new-orleans,1,2025-09-11,2025-12-12,39031401,11,4
new-orleans,1,2025-09-11,2025-12-12,39946625,23,0
new-orleans,1,2025-09-11,2025-12-12,40030300,23,1
new-orleans,1,2025-09-11,2025-12-12,40113312,32,0
new-orleans,1,2025-09-11,2025-12-12,40134215,10,0
new-orleans,1,2025-09-11,2025-12-12,41128601,3,2
new-orleans,1,2025-09-11,2025-12-12,41131414,4,0
new-orleans,1,2025-09-11,2025-12-12,41132579,16,1
new-orleans,1,2025-09-11,2025-12-12,41336890,21,0
new-orleans,1,2025-09-11,2025-12-12,41526332,21,0
new-orleans,1,2025-09-11,2025-12-12,44753429,13,0
new-orleans,1,2025-09-11,2025-12-12,45174941,3,0
new-orleans,1,2025-09-11,2025-12-12,46727765,28,2
new-orleans,1,2025-09-11,2025-12-12,47884605,26,0
new-orleans,1,2025-09-11,2025-12-12,48132620,41,9
new-orleans,1,2025-09-11,2025-12-12,49361096,16,2
new-orleans,1,2025-09-11,2025-12-12,50031866,5,0
new-orleans,1,2025-09-11,2025-12-12,50996243,1,0
new-orleans,1,2025-09-11,2025-12-12,51289469,12,5
new-orleans,1,2025-09-11,2025-12-12,51687025,7,1
new-orleans,1,2025-09-11,2025-12-12,52295829,6,0
new-orleans,1,2025-09-11,2025-12-12,52535113,5,0
new-orleans,1,2025-09-11,2025-12-12,52862177,35,6
new-orleans,1,2025-09-11,2025-12-12,53784990,8,0
new-orleans,1,2025-09-11,2025-12-12,54023764,2,0
new-orleans,1,2025-09-11,2025-12-12,54279363,8,0
new-orleans,1,2025-09-11,2025-12-12,543635623371664597,21,5
new-orleans,1,2025-09-11,2025-12-12,547020630626461445,36,0
new-orleans,1,2025-09-11,2025-12-12,554453944659401703,20,0
new-orleans,1,2025-09-11,2025-12-12,557776668413328285,10,0
new-orleans,1,2025-09-11,2025-12-12,557798675625812715,6,3
new-orleans,1,2025-09-11,2025-12-12,559319448322418695,13,0
new-orleans,1,2025-09-11,2025-12-12,561663573514844019,4,1
new-orleans,1,2025-09-11,2025-12-12,568744128731062825,16,0
new-orleans,1,2025-09-11,2025-12-12,569487556016035977,5,0
new-orleans,1,2025-09-11,2025-12-12,569498078468454507,3,3
new-orleans,1,2025-09-11,2025-12-12,573689232653273437,11,0
new-orleans,1,2025-09-11,2025-12-12,585949066499985100,22,12
new-orleans,1,2025-09-11,2025-12-12,594810037269539518,15,0
new-orleans,1,2025-09-11,2025-12-12,643326235488304266,17,0
new-orleans,1,2025-09-11,2025-12-12,648420725930684859,67,0
new-orleans,1,2025-09-11,2025-12-12,652920702189441831,18,0
new-orleans,1,2025-09-11,2025-12-12,657448811325646077,46,1
new-orleans,1,2025-09-11,2025-12-12,678971912590217201,19,0
new-orleans,1,2025-09-11,2025-12-12,689032513798831149,55,0
new-orleans,1,2025-09-11,2025-12-12,701414875850322258,6,0
new-orleans,1,2025-09-11,2025-12-12,713998496093093877,12,0
new-orleans,1,2025-09-11,2025-12-12,716741317231663946,7,1
new-orleans,1,2025-09-11,2025-12-12,727027274630618628,6,0
new-orleans,1,2025-09-11,2025-12-12,738975444558725054,11,6
new-orleans,1,2025-09-11,2025-12-12,749143224559741957,12,0
new-orleans,1,2025-09-11,2025-12-12,756445209440326199,2,0
new-orleans,1,2025-09-11,2025-12-12,760687775584917545,4,0
new-orleans,1,2025-09-11,2025-12-12,790670817280449279,5,0
new-orleans,1,2025-09-11,2025-12-12,792003892626543293,14,4
new-orleans,1,2025-09-11,2025-12-12,792889038956165706,10,6
new-orleans,1,2025-09-11,2025-12-12,810187035060399759,17,5
new-orleans,1,2025-09-11,2025-12-12,828904130859472568,25,0
new-orleans,1,2025-09-11,2025-12-12,842775831942652419,38,0
new-orleans,1,2025-09-11,2025-12-12,929819150105133475,19,3
new-orleans,1,2025-09-11,2025-12-12,939887883576045765,13,6
new-orleans,1,2025-09-11,2025-12-12,950192506961192439,4,4
new-orleans,1,2025-09-11,2025-12-12,968920063645722507,11,3
new-orleans,1,2025-09-11,2025-12-12,994830724299649734,3,0
new-orleans,1,2025-09-11,2025-12-12,1001355457828670430,42,10
new-orleans,1,2025-09-11,2025-12-12,1001384081464920365,43,12
new-orleans,1,2025-09-11,2025-12-12,1041948993979274606,5,0
new-orleans,1,2025-09-11,2025-12-12,1044239662566320869,72,9
new-orleans,1,2025-09-11,2025-12-12,1071362325352312423,5,0
new-orleans,1,2025-09-11,2025-12-12,1081830118389348695,3,0
new-orleans,1,2025-09-11,2025-12-12,1084760815920397415,7,1
new-orleans,1,2025-09-11,2025-12-12,1085616585308653845,15,3
new-orleans,1,2025-09-11,2025-12-12,1086993891336043756,13,1
new-orleans,1,2025-09-11,2025-12-12,1121794672830890571,6,0
new-orleans,1,2025-09-11,2025-12-12,1122270207549428654,2,0
new-orleans,1,2025-09-11,2025-12-12,1130410117643499053,2,0
new-orleans,1,2025-09-11,2025-12-12,1131863267380505400,17,0
new-orleans,1,2025-09-11,2025-12-12,1132433577238357060,12,10
new-orleans,1,2025-09-11,2025-12-12,1140545225616497878,8,0
new-orleans,1,2025-09-11,2025-12-12,1142039411784745639,14,1
new-orleans,1,2025-09-11,2025-12-12,1144265488937251946,3,0
new-orleans,1,2025-09-11,2025-12-12,1146347537573877207,3,0
new-orleans,1,2025-09-11,2025-12-12,1162586975096228192,15,0
new-orleans,1,2025-09-11,2025-12-12,1168074022912833635,2,0
new-orleans,1,2025-09-11,2025-12-12,1171782172218562780,4,0
new-orleans,1,2025-09-11,2025-12-12,1172024240001359932,16,0
new-orleans,1,2025-09-11,2025-12-12,1193588099304713915,14,1
new-orleans,1,2025-09-11,2025-12-12,1213888076436675143,1,0
new-orleans,1,2025-09-11,2025-12-12,1222547040606917034,4,0
new-orleans,1,2025-09-11,2025-12-12,1226896074830905924,4,0
new-orleans,1,2025-09-11,2025-12-12,1237804349998935422,80,4
new-orleans,1,2025-09-11,2025-12-12,1238425768441740862,30,0
new-orleans,1,2025-09-11,2025-12-12,1238425997140318302,14,0
new-orleans,1,2025-09-11,2025-12-12,1238442564729684603,1,0
new-orleans,1,2025-09-11,2025-12-12,1259378492073597674,3,3
new-orleans,1,2025-09-11,2025-12-12,1260188701071831200,6,0
new-orleans,1,2025-09-11,2025-12-12,1260913694962970836,25,0
new-orleans,1,2025-09-11,2025-12-12,1263490373550379495,6,2
new-orleans,1,2025-09-11,2025-12-12,1263730771734639022,93,9
new-orleans,1,2025-09-11,2025-12-12,1271155316849293227,9,0
new-orleans,1,2025-09-11,2025-12-12,1280406352775432337,10,1
new-orleans,1,2025-09-11,2025-12-12,1284593090569745167,6,2
new-orleans,1,2025-09-11,2025-12-12,1284597129178466554,6,2
new-orleans,1,2025-09-11,2025-12-12,1284617364112412136,6,2
new-orleans,1,2025-09-11,2025-12-12,1284618620484864025,6,2
new-orleans,1,2025-09-11,2025-12-12,1288508644586905586,5,0
new-orleans,1,2025-09-11,2025-12-12,1289086988356045619,10,1
new-orleans,1,2025-09-11,2025-12-12,1295103596725446284,4,0
new-orleans,1,2025-09-11,2025-12-12,1295145637125377127,2,0
new-orleans,1,2025-09-11,2025-12-12,1295146046139196516,2,0
new-orleans,1,2025-09-11,2025-12-12,1298555230886990437,4,0
new-orleans,1,2025-09-11,2025-12-12,1308063833882560555,19,1
new-orleans,1,2025-09-11,2025-12-12,1312540177630079293,5,0
new-orleans,1,2025-09-11,2025-12-12,1312540296347550005,7,0
new-orleans,1,2025-09-11,2025-12-12,1312549272295805755,1,0
new-orleans,1,2025-09-11,2025-12-12,1323230020864110618,2,0
new-orleans,1,2025-09-11,2025-12-12,1334142289721965031,9,0
new-orleans,1,2025-09-11,2025-12-12,1335143348456490005,4,0
new-orleans,1,2025-09-11,2025-12-12,1339197360957079252,51,3
new-orleans,1,2025-09-11,2025-12-12,1344947904408857388,44,0
new-orleans,1,2025-09-11,2025-12-12,1356955649177588309,17,0
new-orleans,1,2025-09-11,2025-12-12,1412330225318271501,15,0
new-orleans,1,2025-09-11,2025-12-12,1415334324470548418,5,0
new-orleans,1,2025-09-11,2025-12-12,1444894351610599982,1,0
new-orleans,1,2025-09-11,2025-12-12,1452907562739648021,7,2
new-orleans,1,2025-09-11,2025-12-12,1455138087867683165,4,0
new-orleans,1,2025-09-11,2025-12-12,1458131087875531448,12,10
new-orleans,1,2025-09-11,2025-12-12,1461722054392970662,7,0
new-orleans,1,2025-09-11,2025-12-12,1475558047653298314,16,0
new-orleans,1,2025-09-11,2025-12-12,1477877482353255599,6,0
new-orleans,1,2025-09-11,2025-12-12,1478410586802708111,11,4
new-orleans,1,2025-09-11,2025-12-12,1495709983026724255,3,0
new-orleans,1,2025-09-11,2025-12-12,1500722827629991304,3,0
new-orleans,1,2025-09-11,2025-12-12,1501459826348647211,4,3
new-orleans,2,2025-12-12,2026-03-19,2918872,2,0
new-orleans,2,2025-12-12,2026-03-19,3189828,6,0
new-orleans,2,2025-12-12,2026-03-19,3757755,14,0
new-orleans,2,2025-12-12,2026-03-19,5694563,4,0
new-orleans,2,2025-12-12,2026-03-19,7895616,20,0
new-orleans,2,2025-12-12,2026-03-19,8167664,19,0
new-orleans,2,2025-12-12,2026-03-19,8171670,7,1
new-orleans,2,2025-12-12,2026-03-19,8426658,28,11
new-orleans,2,2025-12-12,2026-03-19,10616097,21,0
new-orleans,2,2025-12-12,2026-03-19,10879188,13,0
new-orleans,2,2025-12-12,2026-03-19,10905342,25,0
new-orleans,2,2025-12-12,2026-03-19,11986069,32,0
new-orleans,2,2025-12-12,2026-03-19,13300108,6,0
new-orleans,2,2025-12-12,2026-03-19,15685393,32,0
new-orleans,2,2025-12-12,2026-03-19,17571137,35,8
new-orleans,2,2025-12-12,2026-03-19,17693671,12,0
