market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
sao-paulo,1,2026-06-14,2026-08-18,277389,5,0
sao-paulo,1,2026-06-14,2026-08-18,473950,7,0
sao-paulo,1,2026-06-14,2026-08-18,783555,9,0
sao-paulo,1,2026-06-14,2026-08-18,1736083,10,0
sao-paulo,1,2026-06-14,2026-08-18,2186529,37,26
sao-paulo,1,2026-06-14,2026-08-18,2210704,1,0
sao-paulo,1,2026-06-14,2026-08-18,2442099,14,0
sao-paulo,1,2026-06-14,2026-08-18,2669999,2,0
sao-paulo,1,2026-06-14,2026-08-18,2672086,3,1
sao-paulo,1,2026-06-14,2026-08-18,2789740,6,0
sao-paulo,1,2026-06-14,2026-08-18,3153888,28,0
sao-paulo,1,2026-06-14,2026-08-18,4799214,5,0
sao-paulo,1,2026-06-14,2026-08-18,6088379,5,0
sao-paulo,1,2026-06-14,2026-08-18,6937921,5,0
sao-paulo,1,2026-06-14,2026-08-18,7627475,6,0
sao-paulo,1,2026-06-14,2026-08-18,7931496,2,0
sao-paulo,1,2026-06-14,2026-08-18,7937375,6,0
sao-paulo,1,2026-06-14,2026-08-18,8130703,13,0
sao-paulo,1,2026-06-14,2026-08-18,9494272,4,0
sao-paulo,1,2026-06-14,2026-08-18,10196479,14,0
sao-paulo,1,2026-06-14,2026-08-18,11985751,7,0
sao-paulo,1,2026-06-14,2026-08-18,12956445,49,0
sao-paulo,1,2026-06-14,2026-08-18,13798294,20,0
sao-paulo,1,2026-06-14,2026-08-18,14074358,3,0
sao-paulo,1,2026-06-14,2026-08-18,14106290,4,0
sao-paulo,1,2026-06-14,2026-08-18,14482204,10,0
sao-paulo,1,2026-06-14,2026-08-18,14592425,7,0
sao-paulo,1,2026-06-14,2026-08-18,14608019,39,0
sao-paulo,1,2026-06-14,2026-08-18,14755882,5,0
sao-paulo,1,2026-06-14,2026-08-18,14979524,5,0
sao-paulo,1,2026-06-14,2026-08-18,15234809,6,0
sao-paulo,1,2026-06-14,2026-08-18,15598850,7,0
sao-paulo,1,2026-06-14,2026-08-18,15789985,16,10
sao-paulo,1,2026-06-14,2026-08-18,15809078,11,7
sao-paulo,1,2026-06-14,2026-08-18,15863701,7,0
sao-paulo,1,2026-06-14,2026-08-18,16406439,3,3
sao-paulo,1,2026-06-14,2026-08-18,16632363,24,4
sao-paulo,1,2026-06-14,2026-08-18,16795635,8,2
sao-paulo,1,2026-06-14,2026-08-18,17505466,10,0
sao-paulo,1,2026-06-14,2026-08-18,17751671,8,0
sao-paulo,1,2026-06-14,2026-08-18,17827844,1,0
sao-paulo,1,2026-06-14,2026-08-18,18540613,8,0
sao-paulo,1,2026-06-14,2026-08-18,18972435,48,0
sao-paulo,1,2026-06-14,2026-08-18,19653839,22,0
sao-paulo,1,2026-06-14,2026-08-18,19672020,2,0
sao-paulo,1,2026-06-14,2026-08-18,19786679,2,0
sao-paulo,1,2026-06-14,2026-08-18,19821421,4,0
sao-paulo,1,2026-06-14,2026-08-18,19873757,1,1
sao-paulo,1,2026-06-14,2026-08-18,20632743,7,0
sao-paulo,1,2026-06-14,2026-08-18,20634964,3,0
sao-paulo,1,2026-06-14,2026-08-18,20696658,7,0
sao-paulo,1,2026-06-14,2026-08-18,20726027,5,0
sao-paulo,1,2026-06-14,2026-08-18,21183789,20,0
sao-paulo,1,2026-06-14,2026-08-18,21580759,9,0
sao-paulo,1,2026-06-14,2026-08-18,21833592,13,3
sao-paulo,1,2026-06-14,2026-08-18,22290081,13,0
sao-paulo,1,2026-06-14,2026-08-18,22434138,9,0
sao-paulo,1,2026-06-14,2026-08-18,22466241,4,0
sao-paulo,1,2026-06-14,2026-08-18,22770105,3,0
sao-paulo,1,2026-06-14,2026-08-18,22980245,5,0
sao-paulo,1,2026-06-14,2026-08-18,23004583,34,4
sao-paulo,1,2026-06-14,2026-08-18,23101869,11,1
sao-paulo,1,2026-06-14,2026-08-18,23289604,4,0
sao-paulo,1,2026-06-14,2026-08-18,24416142,4,0
sao-paulo,1,2026-06-14,2026-08-18,24802389,38,1
sao-paulo,1,2026-06-14,2026-08-18,25132056,10,0
sao-paulo,1,2026-06-14,2026-08-18,25393433,10,0
sao-paulo,1,2026-06-14,2026-08-18,25793944,12,0
sao-paulo,1,2026-06-14,2026-08-18,26030553,25,0
sao-paulo,1,2026-06-14,2026-08-18,26414707,2,0
sao-paulo,1,2026-06-14,2026-08-18,26447945,40,0
sao-paulo,1,2026-06-14,2026-08-18,26522172,2,0
sao-paulo,1,2026-06-14,2026-08-18,26628232,3,0
sao-paulo,1,2026-06-14,2026-08-18,26914369,5,0
sao-paulo,1,2026-06-14,2026-08-18,27656415,6,0
sao-paulo,1,2026-06-14,2026-08-18,28251656,7,0
sao-paulo,1,2026-06-14,2026-08-18,28657938,11,0
sao-paulo,1,2026-06-14,2026-08-18,29147531,39,0
sao-paulo,1,2026-06-14,2026-08-18,29656066,5,0
sao-paulo,1,2026-06-14,2026-08-18,29776696,7,0
sao-paulo,1,2026-06-14,2026-08-18,29962099,15,0
sao-paulo,1,2026-06-14,2026-08-18,30294881,7,0
sao-paulo,1,2026-06-14,2026-08-18,30585955,1,0
sao-paulo,1,2026-06-14,2026-08-18,30910547,18,1
sao-paulo,1,2026-06-14,2026-08-18,31001541,12,0
sao-paulo,1,2026-06-14,2026-08-18,31060014,2,0
sao-paulo,1,2026-06-14,2026-08-18,31064079,5,0
sao-paulo,1,2026-06-14,2026-08-18,31152195,3,0
sao-paulo,1,2026-06-14,2026-08-18,31380781,8,0
sao-paulo,1,2026-06-14,2026-08-18,31510692,6,0
sao-paulo,1,2026-06-14,2026-08-18,31529238,6,0
sao-paulo,1,2026-06-14,2026-08-18,31741264,7,0
sao-paulo,1,2026-06-14,2026-08-18,32249992,4,0
sao-paulo,1,2026-06-14,2026-08-18,32522523,17,0
sao-paulo,1,2026-06-14,2026-08-18,32983449,16,0
sao-paulo,1,2026-06-14,2026-08-18,33046008,29,0
sao-paulo,1,2026-06-14,2026-08-18,33251685,21,6
sao-paulo,1,2026-06-14,2026-08-18,34023526,11,1
sao-paulo,1,2026-06-14,2026-08-18,34526665,21,0
sao-paulo,1,2026-06-14,2026-08-18,34738272,6,0
sao-paulo,1,2026-06-14,2026-08-18,35039064,9,0
sao-paulo,1,2026-06-14,2026-08-18,35521072,4,0
sao-paulo,1,2026-06-14,2026-08-18,35965529,18,7
sao-paulo,1,2026-06-14,2026-08-18,35973605,1,0
sao-paulo,1,2026-06-14,2026-08-18,37084861,10,0
