market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
barossa-valley,1,2025-09-27,2025-12-28,17963507,12,0
barossa-valley,1,2025-09-27,2025-12-28,22294732,8,0
barossa-valley,1,2025-09-27,2025-12-28,22855141,22,0
barossa-valley,1,2025-09-27,2025-12-28,26403678,45,2
barossa-valley,1,2025-09-27,2025-12-28,37733817,14,0
barossa-valley,1,2025-09-27,2025-12-28,40433180,3,0
barossa-valley,1,2025-09-27,2025-12-28,40433618,2,0
barossa-valley,1,2025-09-27,2025-12-28,47449065,4,0
barossa-valley,1,2025-09-27,2025-12-28,637886639776162642,1,0
barossa-valley,1,2025-09-27,2025-12-28,759182781379305366,21,1
barossa-valley,1,2025-09-27,2025-12-28,765612429537610683,4,0
barossa-valley,1,2025-09-27,2025-12-28,914716018649867579,4,0
barossa-valley,1,2025-09-27,2025-12-28,948744380374384436,10,2
barossa-valley,1,2025-09-27,2025-12-28,957085024735396327,3,0
barossa-valley,1,2025-09-27,2025-12-28,1006949817625009542,72,1
barossa-valley,1,2025-09-27,2025-12-28,1021329462904939065,53,0
barossa-valley,1,2025-09-27,2025-12-28,1082058872865988202,15,1
barossa-valley,1,2025-09-27,2025-12-28,1095252810134424371,35,0
barossa-valley,1,2025-09-27,2025-12-28,1097263627658516424,10,0
barossa-valley,1,2025-09-27,2025-12-28,1150300563590741176,40,3
barossa-valley,1,2025-09-27,2025-12-28,1450462788585368676,6,4
barossa-valley,1,2025-09-27,2025-12-28,1496075854067712902,2,0
barossa-valley,2,2025-12-28,2026-03-30,17963507,9,4
barossa-valley,2,2025-12-28,2026-03-30,22294732,12,0
barossa-valley,2,2025-12-28,2026-03-30,22855141,23,0
barossa-valley,2,2025-12-28,2026-03-30,26403678,13,1
barossa-valley,2,2025-12-28,2026-03-30,29557043,6,0
barossa-valley,2,2025-12-28,2026-03-30,37733817,11,0
barossa-valley,2,2025-12-28,2026-03-30,40433180,14,3
barossa-valley,2,2025-12-28,2026-03-30,40433618,2,0
barossa-valley,2,2025-12-28,2026-03-30,47449065,21,0
barossa-valley,2,2025-12-28,2026-03-30,637886639776162642,2,0
barossa-valley,2,2025-12-28,2026-03-30,718469772693217183,3,0
barossa-valley,2,2025-12-28,2026-03-30,759182781379305366,7,3
barossa-valley,2,2025-12-28,2026-03-30,914716018649867579,6,0
barossa-valley,2,2025-12-28,2026-03-30,948744380374384436,19,1
barossa-valley,2,2025-12-28,2026-03-30,1006949817625009542,61,0
barossa-valley,2,2025-12-28,2026-03-30,1021329462904939065,45,1
barossa-valley,2,2025-12-28,2026-03-30,1082058872865988202,7,0
barossa-valley,2,2025-12-28,2026-03-30,1095252810134424371,32,0
barossa-valley,2,2025-12-28,2026-03-30,1097263627658516424,7,0
barossa-valley,2,2025-12-28,2026-03-30,1150300563590741176,17,6
barossa-valley,2,2025-12-28,2026-03-30,1450462788585368676,7,1
barossa-valley,2,2025-12-28,2026-03-30,1496075854067712902,3,0
barossa-valley,3,2026-03-30,2026-06-29,17963507,11,0
barossa-valley,3,2026-03-30,2026-06-29,22855141,4,0
barossa-valley,3,2026-03-30,2026-06-29,26403678,22,4
barossa-valley,3,2026-03-30,2026-06-29,29557043,3,0
barossa-valley,3,2026-03-30,2026-06-29,37733817,7,0
barossa-valley,3,2026-03-30,2026-06-29,40433180,11,0
barossa-valley,3,2026-03-30,2026-06-29,47449065,8,0
barossa-valley,3,2026-03-30,2026-06-29,637886639776162642,1,1
barossa-valley,3,2026-03-30,2026-06-29,718469772693217183,2,0
barossa-valley,3,2026-03-30,2026-06-29,759182781379305366,10,0
barossa-valley,3,2026-03-30,2026-06-29,914716018649867579,4,0
barossa-valley,3,2026-03-30,2026-06-29,948744380374384436,20,0
barossa-valley,3,2026-03-30,2026-06-29,1006949817625009542,81,1
barossa-valley,3,2026-03-30,2026-06-29,1021329462904939065,57,0
barossa-valley,3,2026-03-30,2026-06-29,1082058872865988202,16,0
barossa-valley,3,2026-03-30,2026-06-29,1095252810134424371,44,6
barossa-valley,3,2026-03-30,2026-06-29,1097263627658516424,19,1
barossa-valley,3,2026-03-30,2026-06-29,1147471483215855330,2,0
barossa-valley,3,2026-03-30,2026-06-29,1150300563590741176,4,0
barossa-valley,3,2026-03-30,2026-06-29,1450462788585368676,4,0
barossa-valley,4,2026-06-29,2026-08-30,17963507,24,0
barossa-valley,4,2026-06-29,2026-08-30,22855141,43,5
barossa-valley,4,2026-06-29,2026-08-30,26403678,21,1
barossa-valley,4,2026-06-29,2026-08-30,29557043,8,0
barossa-valley,4,2026-06-29,2026-08-30,37733817,10,0
barossa-valley,4,2026-06-29,2026-08-30,40433180,14,8
barossa-valley,4,2026-06-29,2026-08-30,40433618,10,1
barossa-valley,4,2026-06-29,2026-08-30,47449065,25,14
barossa-valley,4,2026-06-29,2026-08-30,53498238,3,0
barossa-valley,4,2026-06-29,2026-08-30,637886639776162642,4,1
barossa-valley,4,2026-06-29,2026-08-30,718469772693217183,62,62
barossa-valley,4,2026-06-29,2026-08-30,914716018649867579,13,0
barossa-valley,4,2026-06-29,2026-08-30,948744380374384436,33,0
barossa-valley,4,2026-06-29,2026-08-30,957085024735396327,4,0
barossa-valley,4,2026-06-29,2026-08-30,1006949817625009542,103,63
barossa-valley,4,2026-06-29,2026-08-30,1021329462904939065,58,6
barossa-valley,4,2026-06-29,2026-08-30,1082058872865988202,28,2
barossa-valley,4,2026-06-29,2026-08-30,1095252810134424371,6,6
barossa-valley,4,2026-06-29,2026-08-30,1097263627658516424,19,7
barossa-valley,4,2026-06-29,2026-08-30,1147471483215855330,3,0
barossa-valley,4,2026-06-29,2026-08-30,1150300563590741176,39,37
barossa-valley,4,2026-06-29,2026-08-30,1219745121575844984,5,0
