market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
sunshine-coast,1,2025-08-31,2025-11-30,1077049,9,0
sunshine-coast,1,2025-08-31,2025-11-30,3076664,4,0
sunshine-coast,1,2025-08-31,2025-11-30,4158678,1,0
sunshine-coast,1,2025-08-31,2025-11-30,4183244,5,0
sunshine-coast,1,2025-08-31,2025-11-30,4548141,17,0
sunshine-coast,1,2025-08-31,2025-11-30,4672474,25,0
sunshine-coast,1,2025-08-31,2025-11-30,6590449,12,0
sunshine-coast,1,2025-08-31,2025-11-30,7310262,41,5
sunshine-coast,1,2025-08-31,2025-11-30,9099670,12,0
sunshine-coast,1,2025-08-31,2025-11-30,9584134,4,2
sunshine-coast,1,2025-08-31,2025-11-30,9721353,5,0
sunshine-coast,1,2025-08-31,2025-11-30,12935124,10,0
sunshine-coast,1,2025-08-31,2025-11-30,13191896,15,0
sunshine-coast,1,2025-08-31,2025-11-30,15344766,4,0
sunshine-coast,1,2025-08-31,2025-11-30,15837036,4,0
sunshine-coast,1,2025-08-31,2025-11-30,15849310,17,4
sunshine-coast,1,2025-08-31,2025-11-30,15903094,47,2
sunshine-coast,1,2025-08-31,2025-11-30,16455704,64,0
sunshine-coast,1,2025-08-31,2025-11-30,16680127,12,3
sunshine-coast,1,2025-08-31,2025-11-30,16783453,14,0
sunshine-coast,1,2025-08-31,2025-11-30,16945881,13,1
sunshine-coast,1,2025-08-31,2025-11-30,17029260,10,0
sunshine-coast,1,2025-08-31,2025-11-30,17720955,2,0
sunshine-coast,1,2025-08-31,2025-11-30,17799292,5,0
sunshine-coast,1,2025-08-31,2025-11-30,18275773,5,0
sunshine-coast,1,2025-08-31,2025-11-30,19182965,14,0
sunshine-coast,1,2025-08-31,2025-11-30,19348737,42,0
sunshine-coast,1,2025-08-31,2025-11-30,19362996,29,0
sunshine-coast,1,2025-08-31,2025-11-30,19700014,7,0
sunshine-coast,1,2025-08-31,2025-11-30,19700123,32,0
sunshine-coast,1,2025-08-31,2025-11-30,19700124,17,0
sunshine-coast,1,2025-08-31,2025-11-30,19700177,6,0
sunshine-coast,1,2025-08-31,2025-11-30,19767408,10,0
sunshine-coast,1,2025-08-31,2025-11-30,20075473,4,0
sunshine-coast,1,2025-08-31,2025-11-30,20140251,64,0
sunshine-coast,1,2025-08-31,2025-11-30,20180443,20,0
sunshine-coast,1,2025-08-31,2025-11-30,20411977,12,0
sunshine-coast,1,2025-08-31,2025-11-30,20509761,25,0
sunshine-coast,1,2025-08-31,2025-11-30,20680616,36,2
sunshine-coast,1,2025-08-31,2025-11-30,20748745,15,0
sunshine-coast,1,2025-08-31,2025-11-30,20903167,14,1
sunshine-coast,1,2025-08-31,2025-11-30,21167689,2,0
sunshine-coast,1,2025-08-31,2025-11-30,21325776,40,0
sunshine-coast,1,2025-08-31,2025-11-30,21801825,10,0
sunshine-coast,1,2025-08-31,2025-11-30,22656314,9,0
sunshine-coast,1,2025-08-31,2025-11-30,22735913,20,0
sunshine-coast,1,2025-08-31,2025-11-30,22752072,24,0
sunshine-coast,1,2025-08-31,2025-11-30,23084179,13,0
sunshine-coast,1,2025-08-31,2025-11-30,23440628,5,0
sunshine-coast,1,2025-08-31,2025-11-30,23485789,5,0
sunshine-coast,1,2025-08-31,2025-11-30,23686766,26,0
sunshine-coast,1,2025-08-31,2025-11-30,23886200,85,12
sunshine-coast,1,2025-08-31,2025-11-30,24066074,4,0
sunshine-coast,1,2025-08-31,2025-11-30,24085808,14,0
