market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
nashville,1,2025-09-23,2025-12-27,395889,2,0
nashville,1,2025-09-23,2025-12-27,1006989,12,0
nashville,1,2025-09-23,2025-12-27,1840652,2,0
nashville,1,2025-09-23,2025-12-27,2083878,49,3
nashville,1,2025-09-23,2025-12-27,4275484,5,0
nashville,1,2025-09-23,2025-12-27,4302855,4,0
nashville,1,2025-09-23,2025-12-27,6446687,19,0
nashville,1,2025-09-23,2025-12-27,6645502,24,0
nashville,1,2025-09-23,2025-12-27,7367968,2,0
nashville,1,2025-09-23,2025-12-27,8271426,10,0
nashville,1,2025-09-23,2025-12-27,8547609,1,0
nashville,1,2025-09-23,2025-12-27,9544821,27,3
nashville,1,2025-09-23,2025-12-27,9726690,36,2
nashville,1,2025-09-23,2025-12-27,10908681,6,3
nashville,1,2025-09-23,2025-12-27,11074483,4,0
nashville,1,2025-09-23,2025-12-27,11562188,5,0
nashville,1,2025-09-23,2025-12-27,12489282,2,0
nashville,1,2025-09-23,2025-12-27,12712683,3,0
nashville,1,2025-09-23,2025-12-27,12716356,20,0
nashville,1,2025-09-23,2025-12-27,13496774,5,0
nashville,1,2025-09-23,2025-12-27,14153973,4,0
nashville,1,2025-09-23,2025-12-27,15938578,2,0
nashville,1,2025-09-23,2025-12-27,16023993,24,4
nashville,1,2025-09-23,2025-12-27,16547186,12,0
nashville,1,2025-09-23,2025-12-27,17669492,28,4
nashville,1,2025-09-23,2025-12-27,18449116,8,0
nashville,1,2025-09-23,2025-12-27,19923263,11,0
nashville,1,2025-09-23,2025-12-27,20271121,4,0
nashville,1,2025-09-23,2025-12-27,20403799,39,5
nashville,1,2025-09-23,2025-12-27,20432958,3,0
nashville,1,2025-09-23,2025-12-27,20995462,19,0
nashville,1,2025-09-23,2025-12-27,22703330,2,0
nashville,1,2025-09-23,2025-12-27,23003276,6,0
nashville,1,2025-09-23,2025-12-27,23468494,12,0
nashville,1,2025-09-23,2025-12-27,27489460,49,0
nashville,1,2025-09-23,2025-12-27,29852198,3,0
nashville,1,2025-09-23,2025-12-27,29899487,3,0
nashville,1,2025-09-23,2025-12-27,30131268,3,0
nashville,1,2025-09-23,2025-12-27,30317287,1,1
nashville,1,2025-09-23,2025-12-27,31626962,24,4
nashville,1,2025-09-23,2025-12-27,31952007,6,0
nashville,1,2025-09-23,2025-12-27,32777010,1,0
nashville,1,2025-09-23,2025-12-27,32857443,16,1
nashville,1,2025-09-23,2025-12-27,34645598,3,0
nashville,1,2025-09-23,2025-12-27,34681984,3,0
nashville,1,2025-09-23,2025-12-27,40381086,8,0
nashville,1,2025-09-23,2025-12-27,41374037,49,0
nashville,1,2025-09-23,2025-12-27,41553993,2,0
nashville,1,2025-09-23,2025-12-27,41615279,8,0
nashville,1,2025-09-23,2025-12-27,42142384,3,0
nashville,1,2025-09-23,2025-12-27,42349517,3,0
nashville,1,2025-09-23,2025-12-27,43188578,27,0
nashville,1,2025-09-23,2025-12-27,43402437,4,1
nashville,1,2025-09-23,2025-12-27,43592227,18,0
nashville,1,2025-09-23,2025-12-27,45056960,6,0
nashville,1,2025-09-23,2025-12-27,47937708,3,1
nashville,1,2025-09-23,2025-12-27,48068437,4,0
nashville,1,2025-09-23,2025-12-27,48655479,2,0
nashville,1,2025-09-23,2025-12-27,50264707,9,0
nashville,1,2025-09-23,2025-12-27,50641124,6,3
nashville,1,2025-09-23,2025-12-27,50644468,11,0
nashville,1,2025-09-23,2025-12-27,51040311,7,0
nashville,1,2025-09-23,2025-12-27,51117438,7,0
nashville,1,2025-09-23,2025-12-27,51214428,16,1
nashville,1,2025-09-23,2025-12-27,51366091,2,0
nashville,1,2025-09-23,2025-12-27,52365663,2,0
nashville,1,2025-09-23,2025-12-27,52464514,3,0
nashville,1,2025-09-23,2025-12-27,52962640,10,3
nashville,1,2025-09-23,2025-12-27,53611190,4,0
nashville,1,2025-09-23,2025-12-27,54050470,10,0
nashville,1,2025-09-23,2025-12-27,54072608,2,0
nashville,1,2025-09-23,2025-12-27,54342248,6,0
nashville,1,2025-09-23,2025-12-27,54370096,9,0
nashville,1,2025-09-23,2025-12-27,510836983579042075,10,0
nashville,1,2025-09-23,2025-12-27,549250314413506602,5,0
nashville,1,2025-09-23,2025-12-27,578449041385838800,8,0
nashville,1,2025-09-23,2025-12-27,623671039594739175,11,0
nashville,1,2025-09-23,2025-12-27,628189268272183331,22,0
nashville,1,2025-09-23,2025-12-27,628970326699273526,9,0
nashville,1,2025-09-23,2025-12-27,633414452640522867,20,1
nashville,1,2025-09-23,2025-12-27,665312541019395916,16,0
nashville,1,2025-09-23,2025-12-27,685305616354508677,43,4
nashville,1,2025-09-23,2025-12-27,686185174974311287,3,3
nashville,1,2025-09-23,2025-12-27,699405393250531115,3,0
nashville,1,2025-09-23,2025-12-27,704485193611563872,8,0
nashville,1,2025-09-23,2025-12-27,739013037781188420,3,0
nashville,1,2025-09-23,2025-12-27,745692979312054188,22,4
nashville,1,2025-09-23,2025-12-27,769727367095376357,20,6
nashville,1,2025-09-23,2025-12-27,798024088550324209,7,7
nashville,1,2025-09-23,2025-12-27,842925068704874604,43,0
nashville,1,2025-09-23,2025-12-27,855785564926402702,5,1
nashville,1,2025-09-23,2025-12-27,863139451217717034,9,0
nashville,1,2025-09-23,2025-12-27,884119246018480768,10,3
nashville,1,2025-09-23,2025-12-27,900785696800135616,3,0
nashville,1,2025-09-23,2025-12-27,903125480413118596,8,0
nashville,1,2025-09-23,2025-12-27,908004099094341714,5,0
nashville,1,2025-09-23,2025-12-27,910025352112704220,11,0
nashville,1,2025-09-23,2025-12-27,920267378154872272,86,1
nashville,1,2025-09-23,2025-12-27,947015501822830171,6,0
nashville,1,2025-09-23,2025-12-27,960143167910566334,4,0
nashville,1,2025-09-23,2025-12-27,963846427466202054,21,0
nashville,1,2025-09-23,2025-12-27,976016244278497211,3,0
nashville,1,2025-09-23,2025-12-27,1000723275920698851,19,6
nashville,1,2025-09-23,2025-12-27,1088290491714066308,13,0
nashville,1,2025-09-23,2025-12-27,1105062660849703261,16,0
nashville,1,2025-09-23,2025-12-27,1112248437632836832,17,0
nashville,1,2025-09-23,2025-12-27,1116627225971997067,9,0
nashville,1,2025-09-23,2025-12-27,1120466972478238479,28,0
nashville,1,2025-09-23,2025-12-27,1137729051249815608,9,0
nashville,1,2025-09-23,2025-12-27,1143594641768324493,28,0
nashville,1,2025-09-23,2025-12-27,1147678194272064093,24,3
nashville,1,2025-09-23,2025-12-27,1164404822836717006,46,0
nashville,1,2025-09-23,2025-12-27,1173156494641581894,11,6
nashville,1,2025-09-23,2025-12-27,1182666649469972550,9,0
nashville,1,2025-09-23,2025-12-27,1192126925288851434,6,0
nashville,1,2025-09-23,2025-12-27,1202358268234958357,2,0
nashville,1,2025-09-23,2025-12-27,1226357461123585429,4,0
nashville,1,2025-09-23,2025-12-27,1226906657070614693,82,13
nashville,1,2025-09-23,2025-12-27,1242205551455857990,3,0
nashville,1,2025-09-23,2025-12-27,1242205582405948256,3,0
nashville,1,2025-09-23,2025-12-27,1269900673853584929,38,0
nashville,1,2025-09-23,2025-12-27,1289401809833933714,18,9
nashville,1,2025-09-23,2025-12-27,1289454896190417110,4,0
nashville,1,2025-09-23,2025-12-27,1290812549870539703,3,0
nashville,1,2025-09-23,2025-12-27,1309730542906860741,6,0
nashville,1,2025-09-23,2025-12-27,1316710860327198152,3,0
nashville,1,2025-09-23,2025-12-27,1333533432165153186,9,0
nashville,1,2025-09-23,2025-12-27,1345074889273022736,2,0
nashville,1,2025-09-23,2025-12-27,1348733702707262053,24,0
nashville,1,2025-09-23,2025-12-27,1356034355655077746,6,0
nashville,1,2025-09-23,2025-12-27,1359521794623899176,19,0
nashville,1,2025-09-23,2025-12-27,1366803964891545649,8,0
nashville,1,2025-09-23,2025-12-27,1379672019207900664,16,0
nashville,1,2025-09-23,2025-12-27,1379822094617901204,11,0
nashville,1,2025-09-23,2025-12-27,1379822142514426946,5,2
nashville,1,2025-09-23,2025-12-27,1387221971013302956,6,0
nashville,1,2025-09-23,2025-12-27,1388449609701023049,4,4
nashville,1,2025-09-23,2025-12-27,1392186309934702757,1,0
nashville,1,2025-09-23,2025-12-27,1395850579030847774,3,0
nashville,1,2025-09-23,2025-12-27,1440795416084833698,24,3
nashville,1,2025-09-23,2025-12-27,1441429313887801010,15,0
nashville,1,2025-09-23,2025-12-27,1451652098468500041,6,0
nashville,1,2025-09-23,2025-12-27,1456670897247367478,14,3
nashville,1,2025-09-23,2025-12-27,1462988661693101556,5,0
nashville,1,2025-09-23,2025-12-27,1472026628993527227,4,0
nashville,1,2025-09-23,2025-12-27,1474152811642052194,33,3
nashville,1,2025-09-23,2025-12-27,1480639096838382209,5,0
nashville,1,2025-09-23,2025-12-27,1511857172985101413,2,0
nashville,2,2025-12-27,2026-03-28,395889,12,6
nashville,2,2025-12-27,2026-03-28,1840652,9,0
nashville,2,2025-12-27,2026-03-28,2083878,91,4
nashville,2,2025-12-27,2026-03-28,4275484,3,0
nashville,2,2025-12-27,2026-03-28,6446687,58,0
nashville,2,2025-12-27,2026-03-28,6561061,6,0
nashville,2,2025-12-27,2026-03-28,6645502,35,0
nashville,2,2025-12-27,2026-03-28,6694206,6,0
nashville,2,2025-12-27,2026-03-28,7367968,27,0
nashville,2,2025-12-27,2026-03-28,7761551,5,0
nashville,2,2025-12-27,2026-03-28,8271426,19,5
nashville,2,2025-12-27,2026-03-28,8547609,9,0
nashville,2,2025-12-27,2026-03-28,9024984,5,0
nashville,2,2025-12-27,2026-03-28,9544821,60,1
nashville,2,2025-12-27,2026-03-28,9726690,60,0
nashville,2,2025-12-27,2026-03-28,10353731,9,0
nashville,2,2025-12-27,2026-03-28,10469646,2,0
nashville,2,2025-12-27,2026-03-28,11074483,17,0
nashville,2,2025-12-27,2026-03-28,11562188,7,0
