market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
tasmania,1,2025-09-11,2025-12-12,708702,14,0
tasmania,1,2025-09-11,2025-12-12,2079393,20,3
tasmania,1,2025-09-11,2025-12-12,2204613,28,0
tasmania,1,2025-09-11,2025-12-12,3353704,5,0
tasmania,1,2025-09-11,2025-12-12,3598110,18,2
tasmania,1,2025-09-11,2025-12-12,4153618,24,0
tasmania,1,2025-09-11,2025-12-12,5087229,32,0
tasmania,1,2025-09-11,2025-12-12,5501982,53,3
tasmania,1,2025-09-11,2025-12-12,5740838,34,1
tasmania,1,2025-09-11,2025-12-12,5921378,20,0
tasmania,1,2025-09-11,2025-12-12,5935335,17,0
tasmania,1,2025-09-11,2025-12-12,6149236,19,0
tasmania,1,2025-09-11,2025-12-12,6484951,10,1
tasmania,1,2025-09-11,2025-12-12,6917354,15,0
tasmania,1,2025-09-11,2025-12-12,7858464,24,0
tasmania,1,2025-09-11,2025-12-12,7990994,11,0
tasmania,1,2025-09-11,2025-12-12,8471481,31,0
tasmania,1,2025-09-11,2025-12-12,9479572,25,0
tasmania,1,2025-09-11,2025-12-12,9483772,14,0
tasmania,1,2025-09-11,2025-12-12,9739647,24,4
tasmania,1,2025-09-11,2025-12-12,11420032,24,1
tasmania,1,2025-09-11,2025-12-12,12014373,6,0
tasmania,1,2025-09-11,2025-12-12,12294444,22,0
tasmania,1,2025-09-11,2025-12-12,12526254,5,0
tasmania,1,2025-09-11,2025-12-12,12595835,11,0
tasmania,1,2025-09-11,2025-12-12,13117612,19,0
tasmania,1,2025-09-11,2025-12-12,13610611,21,0
tasmania,1,2025-09-11,2025-12-12,13805468,40,0
tasmania,1,2025-09-11,2025-12-12,14948529,3,0
tasmania,1,2025-09-11,2025-12-12,14968324,6,0
tasmania,1,2025-09-11,2025-12-12,14999218,8,0
tasmania,1,2025-09-11,2025-12-12,15326658,19,1
tasmania,1,2025-09-11,2025-12-12,15472363,34,0
tasmania,1,2025-09-11,2025-12-12,15633751,21,4
tasmania,1,2025-09-11,2025-12-12,15876530,20,0
tasmania,1,2025-09-11,2025-12-12,15896206,13,0
tasmania,1,2025-09-11,2025-12-12,16488995,40,0
tasmania,1,2025-09-11,2025-12-12,16570296,5,0
tasmania,1,2025-09-11,2025-12-12,16857912,7,0
tasmania,1,2025-09-11,2025-12-12,17194829,15,0
tasmania,1,2025-09-11,2025-12-12,17196926,17,3
tasmania,1,2025-09-11,2025-12-12,17321394,30,5
tasmania,1,2025-09-11,2025-12-12,17389813,22,0
tasmania,1,2025-09-11,2025-12-12,17932838,11,1
tasmania,1,2025-09-11,2025-12-12,18347897,37,0
tasmania,1,2025-09-11,2025-12-12,18615597,5,0
tasmania,1,2025-09-11,2025-12-12,18833105,70,4
tasmania,1,2025-09-11,2025-12-12,19415814,8,0
tasmania,1,2025-09-11,2025-12-12,20527498,9,0
tasmania,1,2025-09-11,2025-12-12,21431864,10,0
tasmania,1,2025-09-11,2025-12-12,21439920,14,0
tasmania,1,2025-09-11,2025-12-12,21452410,16,0
tasmania,1,2025-09-11,2025-12-12,21634399,20,0
tasmania,1,2025-09-11,2025-12-12,21683148,7,0
tasmania,1,2025-09-11,2025-12-12,22658770,8,1
tasmania,1,2025-09-11,2025-12-12,22691986,2,0
tasmania,1,2025-09-11,2025-12-12,22754930,46,3
tasmania,1,2025-09-11,2025-12-12,23076694,39,1
tasmania,1,2025-09-11,2025-12-12,23110377,12,2
tasmania,1,2025-09-11,2025-12-12,23157096,9,0
tasmania,1,2025-09-11,2025-12-12,23241708,31,3
tasmania,1,2025-09-11,2025-12-12,23510800,3,0
tasmania,1,2025-09-11,2025-12-12,23553030,22,0
tasmania,1,2025-09-11,2025-12-12,23615349,4,0
tasmania,1,2025-09-11,2025-12-12,23843770,32,4
tasmania,1,2025-09-11,2025-12-12,23904101,23,2
tasmania,1,2025-09-11,2025-12-12,24007450,7,0
tasmania,1,2025-09-11,2025-12-12,24123840,50,6
