market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
hong-kong,1,2025-09-23,2025-12-27,957513,7,0
hong-kong,1,2025-09-23,2025-12-27,6267528,32,0
hong-kong,1,2025-09-23,2025-12-27,6739179,26,0
hong-kong,1,2025-09-23,2025-12-27,9301329,4,0
hong-kong,1,2025-09-23,2025-12-27,10215381,6,0
hong-kong,1,2025-09-23,2025-12-27,10262454,3,0
hong-kong,1,2025-09-23,2025-12-27,12265409,1,0
hong-kong,1,2025-09-23,2025-12-27,18011924,11,6
hong-kong,1,2025-09-23,2025-12-27,30979121,20,3
hong-kong,1,2025-09-23,2025-12-27,35438022,14,0
hong-kong,1,2025-09-23,2025-12-27,36375697,7,0
hong-kong,1,2025-09-23,2025-12-27,38080403,19,0
hong-kong,1,2025-09-23,2025-12-27,51000069,11,0
hong-kong,1,2025-09-23,2025-12-27,786784794555960997,2,0
hong-kong,1,2025-09-23,2025-12-27,822794157986992256,4,0
hong-kong,1,2025-09-23,2025-12-27,876516955070245547,1,0
hong-kong,1,2025-09-23,2025-12-27,889521473851905429,8,0
hong-kong,1,2025-09-23,2025-12-27,915186476203357044,4,0
hong-kong,1,2025-09-23,2025-12-27,922025367728569273,19,0
hong-kong,1,2025-09-23,2025-12-27,960401690638863610,7,0
hong-kong,1,2025-09-23,2025-12-27,980341521824195412,36,2
hong-kong,1,2025-09-23,2025-12-27,986554160014810082,24,0
hong-kong,1,2025-09-23,2025-12-27,1030760081836363876,4,1
hong-kong,1,2025-09-23,2025-12-27,1044727371381509561,15,0
hong-kong,1,2025-09-23,2025-12-27,1048404970978725149,16,4
hong-kong,1,2025-09-23,2025-12-27,1105690707571547759,4,0
hong-kong,1,2025-09-23,2025-12-27,1108075068702431950,6,0
hong-kong,1,2025-09-23,2025-12-27,1127366289381686016,19,0
hong-kong,1,2025-09-23,2025-12-27,1197055159487670788,15,0
hong-kong,1,2025-09-23,2025-12-27,1206165578319699232,33,0
hong-kong,1,2025-09-23,2025-12-27,1226712337065426304,4,0
hong-kong,1,2025-09-23,2025-12-27,1257595624940782285,16,0
hong-kong,1,2025-09-23,2025-12-27,1267189522845107668,11,0
hong-kong,1,2025-09-23,2025-12-27,1284499171795749106,4,0
hong-kong,1,2025-09-23,2025-12-27,1287343829719097388,11,0
hong-kong,1,2025-09-23,2025-12-27,1299062068297159339,4,0
hong-kong,1,2025-09-23,2025-12-27,1299663309921406503,10,3
hong-kong,1,2025-09-23,2025-12-27,1403233228931749319,25,0
hong-kong,1,2025-09-23,2025-12-27,1445315609720698052,1,0
hong-kong,1,2025-09-23,2025-12-27,1460130541814327540,16,0
hong-kong,1,2025-09-23,2025-12-27,1495578946861249159,8,0
hong-kong,2,2025-12-27,2026-03-29,6267528,8,0
hong-kong,2,2025-12-27,2026-03-29,9301329,1,0
hong-kong,2,2025-12-27,2026-03-29,10215381,6,2
hong-kong,2,2025-12-27,2026-03-29,11534885,4,0
hong-kong,2,2025-12-27,2026-03-29,18011924,8,0
hong-kong,2,2025-12-27,2026-03-29,30979121,2,0
hong-kong,2,2025-12-27,2026-03-29,35333864,4,0
hong-kong,2,2025-12-27,2026-03-29,36934649,10,0
hong-kong,2,2025-12-27,2026-03-29,38080403,11,0
hong-kong,2,2025-12-27,2026-03-29,51000069,8,7
hong-kong,2,2025-12-27,2026-03-29,822794157986992256,3,0
hong-kong,2,2025-12-27,2026-03-29,922025367728569273,4,0
hong-kong,2,2025-12-27,2026-03-29,980341521824195412,23,3
hong-kong,2,2025-12-27,2026-03-29,986554160014810082,11,0
hong-kong,2,2025-12-27,2026-03-29,1044727371381509561,2,0
hong-kong,2,2025-12-27,2026-03-29,1048404970978725149,23,6
hong-kong,2,2025-12-27,2026-03-29,1127366289381686016,14,0
hong-kong,2,2025-12-27,2026-03-29,1191674757104519629,6,0
hong-kong,2,2025-12-27,2026-03-29,1197055159487670788,15,0
hong-kong,2,2025-12-27,2026-03-29,1206165578319699232,13,0
hong-kong,2,2025-12-27,2026-03-29,1226712337065426304,2,0
hong-kong,2,2025-12-27,2026-03-29,1257595624940782285,29,0
hong-kong,2,2025-12-27,2026-03-29,1267189522845107668,8,0
hong-kong,2,2025-12-27,2026-03-29,1330380711981871103,13,0
hong-kong,2,2025-12-27,2026-03-29,1343063444767530875,1,0
hong-kong,2,2025-12-27,2026-03-29,1403233228931749319,15,0
hong-kong,2,2025-12-27,2026-03-29,1460130541814327540,18,0
hong-kong,3,2026-03-29,2026-06-27,957513,11,0
hong-kong,3,2026-03-29,2026-06-27,6267528,4,0
hong-kong,3,2026-03-29,2026-06-27,6739179,9,2
hong-kong,3,2026-03-29,2026-06-27,9351926,7,0
hong-kong,3,2026-03-29,2026-06-27,10215381,3,0
hong-kong,3,2026-03-29,2026-06-27,10262454,3,0
hong-kong,3,2026-03-29,2026-06-27,11534885,11,7
hong-kong,3,2026-03-29,2026-06-27,30979121,2,0
hong-kong,3,2026-03-29,2026-06-27,35333864,4,1
hong-kong,3,2026-03-29,2026-06-27,51000069,19,0
hong-kong,3,2026-03-29,2026-06-27,52893051,21,0
hong-kong,3,2026-03-29,2026-06-27,702165951178449379,5,0
hong-kong,3,2026-03-29,2026-06-27,786784794555960997,3,0
hong-kong,3,2026-03-29,2026-06-27,801784948012537292,14,5
hong-kong,3,2026-03-29,2026-06-27,876516955070245547,6,0
hong-kong,3,2026-03-29,2026-06-27,889521473851905429,4,0
hong-kong,3,2026-03-29,2026-06-27,918501527560649088,8,0
hong-kong,3,2026-03-29,2026-06-27,922025367728569273,13,0
hong-kong,3,2026-03-29,2026-06-27,980341521824195412,39,4
hong-kong,3,2026-03-29,2026-06-27,986554160014810082,18,4
hong-kong,3,2026-03-29,2026-06-27,1044727371381509561,7,0
hong-kong,3,2026-03-29,2026-06-27,1048404970978725149,5,0
hong-kong,3,2026-03-29,2026-06-27,1105690707571547759,5,0
hong-kong,3,2026-03-29,2026-06-27,1127366289381686016,34,0
hong-kong,3,2026-03-29,2026-06-27,1267189522845107668,6,0
hong-kong,3,2026-03-29,2026-06-27,1284499171795749106,5,0
hong-kong,3,2026-03-29,2026-06-27,1330380711981871103,15,15
hong-kong,3,2026-03-29,2026-06-27,1396137027750636824,14,0
hong-kong,3,2026-03-29,2026-06-27,1403233228931749319,18,0
hong-kong,3,2026-03-29,2026-06-27,1460130541814327540,17,0
hong-kong,3,2026-03-29,2026-06-27,1495578946861249159,10,0
hong-kong,4,2026-06-27,2026-08-28,957513,11,7
hong-kong,4,2026-06-27,2026-08-28,6267528,28,0
hong-kong,4,2026-06-27,2026-08-28,6739179,31,5
hong-kong,4,2026-06-27,2026-08-28,9301329,20,0
hong-kong,4,2026-06-27,2026-08-28,10215381,2,0
hong-kong,4,2026-06-27,2026-08-28,10262454,1,0
hong-kong,4,2026-06-27,2026-08-28,11534885,13,0
hong-kong,4,2026-06-27,2026-08-28,18011924,16,7
hong-kong,4,2026-06-27,2026-08-28,23149916,4,0
hong-kong,4,2026-06-27,2026-08-28,30979121,18,0
hong-kong,4,2026-06-27,2026-08-28,35333864,7,7
hong-kong,4,2026-06-27,2026-08-28,38080403,11,0
hong-kong,4,2026-06-27,2026-08-28,38543350,3,3
hong-kong,4,2026-06-27,2026-08-28,51000069,15,1
hong-kong,4,2026-06-27,2026-08-28,52893051,17,0
hong-kong,4,2026-06-27,2026-08-28,702165951178449379,11,0
hong-kong,4,2026-06-27,2026-08-28,726738996593662222,2,0
hong-kong,4,2026-06-27,2026-08-28,801784948012537292,63,3
hong-kong,4,2026-06-27,2026-08-28,876516955070245547,13,0
hong-kong,4,2026-06-27,2026-08-28,889521473851905429,7,0
hong-kong,4,2026-06-27,2026-08-28,922025367728569273,41,0
hong-kong,4,2026-06-27,2026-08-28,980341521824195412,40,2
hong-kong,4,2026-06-27,2026-08-28,986554160014810082,28,0
hong-kong,4,2026-06-27,2026-08-28,1030760081836363876,12,0
hong-kong,4,2026-06-27,2026-08-28,1044727371381509561,47,0
hong-kong,4,2026-06-27,2026-08-28,1048404970978725149,46,2
hong-kong,4,2026-06-27,2026-08-28,1127366289381686016,86,0
hong-kong,4,2026-06-27,2026-08-28,1197055159487670788,4,0
hong-kong,4,2026-06-27,2026-08-28,1206165578319699232,17,0
hong-kong,4,2026-06-27,2026-08-28,1229011283715484733,21,0
hong-kong,4,2026-06-27,2026-08-28,1284499171795749106,7,0
hong-kong,4,2026-06-27,2026-08-28,1287343829719097388,5,0
hong-kong,4,2026-06-27,2026-08-28,1299663309921406503,4,3
hong-kong,4,2026-06-27,2026-08-28,1396137027750636824,14,14
hong-kong,4,2026-06-27,2026-08-28,1403233228931749319,24,4
hong-kong,4,2026-06-27,2026-08-28,1417197544465253247,10,0
hong-kong,4,2026-06-27,2026-08-28,1445315609720698052,2,0
hong-kong,4,2026-06-27,2026-08-28,1460130541814327540,47,2
hong-kong,4,2026-06-27,2026-08-28,1495578946861249159,22,7
