market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
bangkok,1,2025-09-26,2025-12-28,973830,8,2
bangkok,1,2025-09-26,2025-12-28,1026451,22,0
bangkok,1,2025-09-26,2025-12-28,4754686,10,0
bangkok,1,2025-09-26,2025-12-28,5519229,4,0
bangkok,1,2025-09-26,2025-12-28,6312629,12,0
bangkok,1,2025-09-26,2025-12-28,7026946,10,0
bangkok,1,2025-09-26,2025-12-28,8653574,31,1
bangkok,1,2025-09-26,2025-12-28,9935108,1,0
bangkok,1,2025-09-26,2025-12-28,10109234,6,3
bangkok,1,2025-09-26,2025-12-28,12439216,3,0
bangkok,1,2025-09-26,2025-12-28,13234274,7,0
bangkok,1,2025-09-26,2025-12-28,13903043,15,0
bangkok,1,2025-09-26,2025-12-28,15021809,4,0
bangkok,1,2025-09-26,2025-12-28,15432674,3,0
bangkok,1,2025-09-26,2025-12-28,16245152,57,2
bangkok,1,2025-09-26,2025-12-28,16734478,6,0
bangkok,1,2025-09-26,2025-12-28,17417089,18,3
bangkok,1,2025-09-26,2025-12-28,17547593,19,0
bangkok,1,2025-09-26,2025-12-28,18491942,40,0
bangkok,1,2025-09-26,2025-12-28,18569729,13,5
bangkok,1,2025-09-26,2025-12-28,19134566,7,0
bangkok,1,2025-09-26,2025-12-28,19595404,4,0
bangkok,1,2025-09-26,2025-12-28,19596050,5,0
bangkok,1,2025-09-26,2025-12-28,19653613,16,0
bangkok,1,2025-09-26,2025-12-28,20403043,3,0
bangkok,1,2025-09-26,2025-12-28,20822559,4,0
bangkok,1,2025-09-26,2025-12-28,21065013,11,2
bangkok,1,2025-09-26,2025-12-28,21348281,18,0
bangkok,1,2025-09-26,2025-12-28,21478284,3,0
bangkok,1,2025-09-26,2025-12-28,21484017,4,0
bangkok,1,2025-09-26,2025-12-28,22474451,14,2
bangkok,1,2025-09-26,2025-12-28,22778177,3,0
bangkok,1,2025-09-26,2025-12-28,23241466,38,13
bangkok,1,2025-09-26,2025-12-28,23425535,19,9
bangkok,1,2025-09-26,2025-12-28,23937210,25,0
bangkok,1,2025-09-26,2025-12-28,25933923,20,0
bangkok,1,2025-09-26,2025-12-28,26325678,8,4
bangkok,1,2025-09-26,2025-12-28,26402512,5,0
bangkok,1,2025-09-26,2025-12-28,26435492,10,0
bangkok,1,2025-09-26,2025-12-28,26435840,6,0
bangkok,1,2025-09-26,2025-12-28,27184680,4,0
bangkok,1,2025-09-26,2025-12-28,28354070,4,0
bangkok,1,2025-09-26,2025-12-28,28443679,5,0
bangkok,1,2025-09-26,2025-12-28,28700669,13,4
bangkok,1,2025-09-26,2025-12-28,28944103,2,0
bangkok,1,2025-09-26,2025-12-28,29174656,5,0
bangkok,1,2025-09-26,2025-12-28,29249524,3,0
bangkok,1,2025-09-26,2025-12-28,29794274,18,0
bangkok,1,2025-09-26,2025-12-28,29952176,3,0
bangkok,1,2025-09-26,2025-12-28,29967952,8,2
bangkok,1,2025-09-26,2025-12-28,30366147,7,0
bangkok,1,2025-09-26,2025-12-28,30385833,6,6
bangkok,1,2025-09-26,2025-12-28,31001376,14,5
bangkok,1,2025-09-26,2025-12-28,31865825,12,0
bangkok,1,2025-09-26,2025-12-28,32073843,34,0
bangkok,1,2025-09-26,2025-12-28,32323544,4,0
bangkok,1,2025-09-26,2025-12-28,32355350,5,1
bangkok,1,2025-09-26,2025-12-28,32727379,3,1
bangkok,1,2025-09-26,2025-12-28,32977157,4,0
bangkok,1,2025-09-26,2025-12-28,33266690,78,0
bangkok,1,2025-09-26,2025-12-28,33504423,6,0
bangkok,1,2025-09-26,2025-12-28,33558863,29,0
bangkok,1,2025-09-26,2025-12-28,33642791,3,3
bangkok,1,2025-09-26,2025-12-28,35043039,19,2
bangkok,1,2025-09-26,2025-12-28,35566583,5,0
bangkok,1,2025-09-26,2025-12-28,35936988,18,0
bangkok,1,2025-09-26,2025-12-28,36168175,1,0
bangkok,1,2025-09-26,2025-12-28,36287837,4,0
bangkok,1,2025-09-26,2025-12-28,36395928,7,0
bangkok,1,2025-09-26,2025-12-28,36873438,3,0
bangkok,1,2025-09-26,2025-12-28,37201134,9,0
bangkok,1,2025-09-26,2025-12-28,37347996,11,0
bangkok,1,2025-09-26,2025-12-28,37985091,12,0
bangkok,1,2025-09-26,2025-12-28,38685760,5,2
bangkok,1,2025-09-26,2025-12-28,39347263,9,2
bangkok,1,2025-09-26,2025-12-28,39434537,9,0
bangkok,1,2025-09-26,2025-12-28,39448574,1,0
bangkok,1,2025-09-26,2025-12-28,39785027,1,0
bangkok,1,2025-09-26,2025-12-28,40040103,28,0
bangkok,1,2025-09-26,2025-12-28,40712540,4,2
bangkok,1,2025-09-26,2025-12-28,40924527,3,1
bangkok,1,2025-09-26,2025-12-28,41564203,2,0
bangkok,1,2025-09-26,2025-12-28,41658450,3,0
bangkok,1,2025-09-26,2025-12-28,42061301,16,0
bangkok,1,2025-09-26,2025-12-28,42217929,18,0
bangkok,1,2025-09-26,2025-12-28,42346165,6,0
bangkok,1,2025-09-26,2025-12-28,42397222,6,0
bangkok,1,2025-09-26,2025-12-28,42654223,2,0
bangkok,1,2025-09-26,2025-12-28,42935971,1,0
bangkok,1,2025-09-26,2025-12-28,43135436,25,7
bangkok,1,2025-09-26,2025-12-28,43463113,23,3
bangkok,1,2025-09-26,2025-12-28,43732485,3,1
bangkok,1,2025-09-26,2025-12-28,44197241,9,0
bangkok,1,2025-09-26,2025-12-28,44544268,9,2
