market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
bogota,1,2026-06-21,2026-08-18,1989626,1,0
bogota,1,2026-06-21,2026-08-18,3339447,1,0
bogota,1,2026-06-21,2026-08-18,3605659,3,0
bogota,1,2026-06-21,2026-08-18,9236460,13,0
bogota,1,2026-06-21,2026-08-18,11235697,9,1
bogota,1,2026-06-21,2026-08-18,13858790,6,0
bogota,1,2026-06-21,2026-08-18,14203772,2,0
bogota,1,2026-06-21,2026-08-18,14965274,15,0
bogota,1,2026-06-21,2026-08-18,17407019,26,1
bogota,1,2026-06-21,2026-08-18,17640047,27,11
bogota,1,2026-06-21,2026-08-18,17694284,2,0
bogota,1,2026-06-21,2026-08-18,17701177,2,0
bogota,1,2026-06-21,2026-08-18,17744778,3,0
bogota,1,2026-06-21,2026-08-18,17876426,10,0
bogota,1,2026-06-21,2026-08-18,18474677,6,0
bogota,1,2026-06-21,2026-08-18,18988306,9,0
bogota,1,2026-06-21,2026-08-18,19728867,6,0
bogota,1,2026-06-21,2026-08-18,19909833,22,0
bogota,1,2026-06-21,2026-08-18,22250183,2,0
bogota,1,2026-06-21,2026-08-18,22602302,19,3
bogota,1,2026-06-21,2026-08-18,24218578,1,0
bogota,1,2026-06-21,2026-08-18,24224348,1,0
bogota,1,2026-06-21,2026-08-18,24891944,2,0
bogota,1,2026-06-21,2026-08-18,25099424,14,0
bogota,1,2026-06-21,2026-08-18,26748354,14,10
bogota,1,2026-06-21,2026-08-18,27554282,4,0
bogota,1,2026-06-21,2026-08-18,27691577,2,0
bogota,1,2026-06-21,2026-08-18,30017828,2,2
bogota,1,2026-06-21,2026-08-18,30069439,5,0
bogota,1,2026-06-21,2026-08-18,30147486,7,0
bogota,1,2026-06-21,2026-08-18,30446154,2,0
bogota,1,2026-06-21,2026-08-18,31071450,9,0
bogota,1,2026-06-21,2026-08-18,31121014,2,0
bogota,1,2026-06-21,2026-08-18,31444594,8,0
bogota,1,2026-06-21,2026-08-18,32724278,18,4
bogota,1,2026-06-21,2026-08-18,33228086,4,0
bogota,1,2026-06-21,2026-08-18,36907677,1,0
bogota,1,2026-06-21,2026-08-18,37294386,3,0
bogota,1,2026-06-21,2026-08-18,37658279,12,0
bogota,1,2026-06-21,2026-08-18,38605309,9,2
bogota,1,2026-06-21,2026-08-18,39959037,2,0
bogota,1,2026-06-21,2026-08-18,40631263,3,0
bogota,1,2026-06-21,2026-08-18,40997005,12,0
bogota,1,2026-06-21,2026-08-18,41746625,20,0
bogota,1,2026-06-21,2026-08-18,41797478,3,0
bogota,1,2026-06-21,2026-08-18,41885838,16,0
bogota,1,2026-06-21,2026-08-18,42387223,2,0
bogota,1,2026-06-21,2026-08-18,42665593,3,0
bogota,1,2026-06-21,2026-08-18,42882930,8,0
bogota,1,2026-06-21,2026-08-18,44266941,9,4
bogota,1,2026-06-21,2026-08-18,45100935,5,1
bogota,1,2026-06-21,2026-08-18,45943533,12,0
bogota,1,2026-06-21,2026-08-18,46261671,2,0
bogota,1,2026-06-21,2026-08-18,46605027,8,0
bogota,1,2026-06-21,2026-08-18,46875477,3,0
bogota,1,2026-06-21,2026-08-18,47241834,2,0
bogota,1,2026-06-21,2026-08-18,47288429,2,0
bogota,1,2026-06-21,2026-08-18,47359620,5,0
bogota,1,2026-06-21,2026-08-18,47487100,7,0
bogota,1,2026-06-21,2026-08-18,47937481,2,0
bogota,1,2026-06-21,2026-08-18,47992130,8,0
bogota,1,2026-06-21,2026-08-18,48024997,2,0
bogota,1,2026-06-21,2026-08-18,48722124,7,0
bogota,1,2026-06-21,2026-08-18,49056143,7,7
bogota,1,2026-06-21,2026-08-18,49908243,5,0
bogota,1,2026-06-21,2026-08-18,50308581,5,0
bogota,1,2026-06-21,2026-08-18,50482506,18,9
bogota,1,2026-06-21,2026-08-18,50811947,13,0
bogota,1,2026-06-21,2026-08-18,50831039,27,7
bogota,1,2026-06-21,2026-08-18,51043434,1,1
bogota,1,2026-06-21,2026-08-18,51155239,18,0
bogota,1,2026-06-21,2026-08-18,51287441,7,0
bogota,1,2026-06-21,2026-08-18,52092385,2,0
bogota,1,2026-06-21,2026-08-18,52236002,7,0
bogota,1,2026-06-21,2026-08-18,52236149,2,0
bogota,1,2026-06-21,2026-08-18,52417813,3,0
bogota,1,2026-06-21,2026-08-18,52489249,9,0
bogota,1,2026-06-21,2026-08-18,52535842,3,0
bogota,1,2026-06-21,2026-08-18,52650552,106,28
bogota,1,2026-06-21,2026-08-18,52666473,3,0
bogota,1,2026-06-21,2026-08-18,52740477,3,0
bogota,1,2026-06-21,2026-08-18,52790576,6,0
bogota,1,2026-06-21,2026-08-18,52811824,3,0
bogota,1,2026-06-21,2026-08-18,53010668,5,0
bogota,1,2026-06-21,2026-08-18,53029112,5,0
bogota,1,2026-06-21,2026-08-18,53124695,3,0
bogota,1,2026-06-21,2026-08-18,53180549,11,1
bogota,1,2026-06-21,2026-08-18,53188990,2,0
bogota,1,2026-06-21,2026-08-18,53402561,3,0
bogota,1,2026-06-21,2026-08-18,54009068,10,0
bogota,1,2026-06-21,2026-08-18,54130477,1,0
bogota,1,2026-06-21,2026-08-18,54163550,9,0
bogota,1,2026-06-21,2026-08-18,54264774,5,3
bogota,1,2026-06-21,2026-08-18,54358188,13,1
bogota,1,2026-06-21,2026-08-18,54364586,6,0
bogota,1,2026-06-21,2026-08-18,54367058,3,0
bogota,1,2026-06-21,2026-08-18,541249818585726814,8,0
bogota,1,2026-06-21,2026-08-18,541253052674952526,3,0
bogota,1,2026-06-21,2026-08-18,541421514991046901,3,0
bogota,1,2026-06-21,2026-08-18,541431312530710354,6,0
bogota,1,2026-06-21,2026-08-18,541832860858733892,5,0
bogota,1,2026-06-21,2026-08-18,544236334731109949,3,0
bogota,1,2026-06-21,2026-08-18,544377064241099460,5,0
bogota,1,2026-06-21,2026-08-18,547970336742654592,11,1
bogota,1,2026-06-21,2026-08-18,569038399732116562,10,0
bogota,1,2026-06-21,2026-08-18,573400956782399056,3,0
bogota,1,2026-06-21,2026-08-18,574869005217579893,1,0
bogota,1,2026-06-21,2026-08-18,592908132160862587,3,2
bogota,1,2026-06-21,2026-08-18,593506838189847007,39,6
bogota,1,2026-06-21,2026-08-18,601362094288092876,2,0
