market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
san-diego,1,2025-09-25,2025-12-11,401431,5,0
san-diego,1,2025-09-25,2025-12-11,438786,8,0
san-diego,1,2025-09-25,2025-12-11,977917,25,8
san-diego,1,2025-09-25,2025-12-11,978199,28,14
san-diego,1,2025-09-25,2025-12-11,980406,22,0
san-diego,1,2025-09-25,2025-12-11,1080335,40,0
san-diego,1,2025-09-25,2025-12-11,1183323,5,0
san-diego,1,2025-09-25,2025-12-11,1479166,12,0
san-diego,1,2025-09-25,2025-12-11,1646885,19,0
san-diego,1,2025-09-25,2025-12-11,1898027,4,0
san-diego,1,2025-09-25,2025-12-11,1956508,18,1
san-diego,1,2025-09-25,2025-12-11,2222902,4,0
san-diego,1,2025-09-25,2025-12-11,4037397,17,0
san-diego,1,2025-09-25,2025-12-11,4601701,13,3
san-diego,1,2025-09-25,2025-12-11,4849873,9,0
san-diego,1,2025-09-25,2025-12-11,4863601,15,0
san-diego,1,2025-09-25,2025-12-11,5280149,24,0
san-diego,1,2025-09-25,2025-12-11,5447103,6,0
san-diego,1,2025-09-25,2025-12-11,6730188,25,0
san-diego,1,2025-09-25,2025-12-11,7227572,4,0
san-diego,1,2025-09-25,2025-12-11,7390598,16,2
san-diego,1,2025-09-25,2025-12-11,7697157,7,0
san-diego,1,2025-09-25,2025-12-11,8454638,15,0
san-diego,1,2025-09-25,2025-12-11,9328063,7,0
san-diego,1,2025-09-25,2025-12-11,10074303,82,3
san-diego,1,2025-09-25,2025-12-11,10455082,3,0
san-diego,1,2025-09-25,2025-12-11,10730868,14,0
san-diego,1,2025-09-25,2025-12-11,11043136,12,1
san-diego,1,2025-09-25,2025-12-11,11087518,18,0
san-diego,1,2025-09-25,2025-12-11,11461754,3,0
san-diego,1,2025-09-25,2025-12-11,11535500,4,0
san-diego,1,2025-09-25,2025-12-11,11573378,3,3
san-diego,1,2025-09-25,2025-12-11,11755367,5,0
san-diego,1,2025-09-25,2025-12-11,11992945,41,19
san-diego,1,2025-09-25,2025-12-11,12903166,78,5
san-diego,1,2025-09-25,2025-12-11,12989321,1,0
san-diego,1,2025-09-25,2025-12-11,13123469,6,0
san-diego,1,2025-09-25,2025-12-11,13248008,11,0
san-diego,1,2025-09-25,2025-12-11,13297590,29,3
san-diego,1,2025-09-25,2025-12-11,13699835,21,0
san-diego,1,2025-09-25,2025-12-11,13827375,8,0
san-diego,1,2025-09-25,2025-12-11,14017225,36,0
san-diego,1,2025-09-25,2025-12-11,15178107,4,0
san-diego,1,2025-09-25,2025-12-11,15674290,46,0
san-diego,1,2025-09-25,2025-12-11,16738091,14,0
san-diego,1,2025-09-25,2025-12-11,16963990,1,0
san-diego,1,2025-09-25,2025-12-11,17671089,4,0
san-diego,1,2025-09-25,2025-12-11,17825849,11,0
