market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
new-york-city,1,2025-10-01,2025-12-04,52689,13,2
new-york-city,1,2025-10-01,2025-12-04,1258651,33,0
new-york-city,1,2025-10-01,2025-12-04,2538248,13,0
new-york-city,1,2025-10-01,2025-12-04,3851911,30,0
new-york-city,1,2025-10-01,2025-12-04,8055778,11,0
new-york-city,1,2025-10-01,2025-12-04,9093219,35,9
new-york-city,1,2025-10-01,2025-12-04,9788114,10,0
new-york-city,1,2025-10-01,2025-12-04,10165064,40,3
new-york-city,1,2025-10-01,2025-12-04,14030375,26,2
new-york-city,1,2025-10-01,2025-12-04,14177028,5,0
new-york-city,1,2025-10-01,2025-12-04,14557504,10,0
new-york-city,1,2025-10-01,2025-12-04,16201959,15,0
new-york-city,1,2025-10-01,2025-12-04,16954330,25,0
new-york-city,1,2025-10-01,2025-12-04,17117631,29,0
new-york-city,1,2025-10-01,2025-12-04,20960203,11,0
new-york-city,1,2025-10-01,2025-12-04,22851242,18,0
new-york-city,1,2025-10-01,2025-12-04,24137869,5,0
new-york-city,1,2025-10-01,2025-12-04,24473230,14,0
new-york-city,1,2025-10-01,2025-12-04,26026904,18,0
new-york-city,1,2025-10-01,2025-12-04,26038825,13,0
new-york-city,1,2025-10-01,2025-12-04,29184626,8,0
new-york-city,1,2025-10-01,2025-12-04,29831517,4,0
new-york-city,1,2025-10-01,2025-12-04,29906282,18,0
new-york-city,1,2025-10-01,2025-12-04,30398938,7,0
new-york-city,1,2025-10-01,2025-12-04,30662063,25,3
new-york-city,1,2025-10-01,2025-12-04,32238694,11,3
new-york-city,1,2025-10-01,2025-12-04,34340357,5,2
new-york-city,1,2025-10-01,2025-12-04,35149019,3,0
new-york-city,1,2025-10-01,2025-12-04,35154668,6,1
new-york-city,1,2025-10-01,2025-12-04,35186404,7,7
new-york-city,1,2025-10-01,2025-12-04,35232819,17,0
new-york-city,1,2025-10-01,2025-12-04,35545595,3,0
new-york-city,1,2025-10-01,2025-12-04,36601094,7,5
new-york-city,1,2025-10-01,2025-12-04,36601330,29,5
new-york-city,1,2025-10-01,2025-12-04,37561740,13,0
new-york-city,1,2025-10-01,2025-12-04,38166035,4,0
new-york-city,1,2025-10-01,2025-12-04,38521231,12,0
