market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
chicago,1,2025-09-22,2025-12-25,7126,10,4
chicago,1,2025-09-22,2025-12-25,1356190,13,0
chicago,1,2025-09-22,2025-12-25,3053081,1,0
chicago,1,2025-09-22,2025-12-25,3172794,7,0
chicago,1,2025-09-22,2025-12-25,3292054,4,0
chicago,1,2025-09-22,2025-12-25,5537682,8,0
chicago,1,2025-09-22,2025-12-25,5645139,7,0
chicago,1,2025-09-22,2025-12-25,6782452,1,0
chicago,1,2025-09-22,2025-12-25,10411427,6,0
chicago,1,2025-09-22,2025-12-25,10863022,3,3
chicago,1,2025-09-22,2025-12-25,15114450,3,0
chicago,1,2025-09-22,2025-12-25,15496152,5,0
chicago,1,2025-09-22,2025-12-25,15500042,13,6
chicago,1,2025-09-22,2025-12-25,16229723,1,0
chicago,1,2025-09-22,2025-12-25,19123858,16,3
chicago,1,2025-09-22,2025-12-25,19208339,7,2
chicago,1,2025-09-22,2025-12-25,19586298,8,0
chicago,1,2025-09-22,2025-12-25,20360882,4,0
chicago,1,2025-09-22,2025-12-25,21472684,6,0
chicago,1,2025-09-22,2025-12-25,22470940,23,0
chicago,1,2025-09-22,2025-12-25,22559934,23,0
chicago,1,2025-09-22,2025-12-25,25293703,11,0
chicago,1,2025-09-22,2025-12-25,27333611,3,0
chicago,1,2025-09-22,2025-12-25,28303715,22,0
chicago,1,2025-09-22,2025-12-25,29509800,4,0
chicago,1,2025-09-22,2025-12-25,30204360,3,0
chicago,1,2025-09-22,2025-12-25,30817981,4,0
chicago,1,2025-09-22,2025-12-25,30820481,24,7
chicago,1,2025-09-22,2025-12-25,33755589,4,0
chicago,1,2025-09-22,2025-12-25,34340162,1,1
chicago,1,2025-09-22,2025-12-25,37784682,2,0
chicago,1,2025-09-22,2025-12-25,37942661,7,0
chicago,1,2025-09-22,2025-12-25,41046519,10,0
chicago,1,2025-09-22,2025-12-25,42929197,1,1
chicago,1,2025-09-22,2025-12-25,43422337,3,3
chicago,1,2025-09-22,2025-12-25,43702402,2,0
chicago,1,2025-09-22,2025-12-25,43877038,7,3
chicago,1,2025-09-22,2025-12-25,46412765,1,0
chicago,1,2025-09-22,2025-12-25,47956909,8,4
chicago,1,2025-09-22,2025-12-25,49568994,9,1
chicago,1,2025-09-22,2025-12-25,50363989,4,0
chicago,1,2025-09-22,2025-12-25,50393005,18,10
chicago,1,2025-09-22,2025-12-25,52242765,4,0
chicago,1,2025-09-22,2025-12-25,52372599,4,0
chicago,1,2025-09-22,2025-12-25,52651881,4,0
chicago,1,2025-09-22,2025-12-25,52941359,3,0
chicago,1,2025-09-22,2025-12-25,54151749,11,0
chicago,1,2025-09-22,2025-12-25,54232255,5,0
chicago,1,2025-09-22,2025-12-25,54380603,3,0
chicago,1,2025-09-22,2025-12-25,538471896277381674,8,0
chicago,1,2025-09-22,2025-12-25,553192042659897513,21,0
chicago,1,2025-09-22,2025-12-25,555376697879777844,4,0
chicago,1,2025-09-22,2025-12-25,560158488294195889,2,0
chicago,1,2025-09-22,2025-12-25,565319559947728414,13,0
chicago,1,2025-09-22,2025-12-25,591460077768655813,6,0
chicago,1,2025-09-22,2025-12-25,658020245147652462,50,16
chicago,1,2025-09-22,2025-12-25,659499704359748152,4,4
chicago,1,2025-09-22,2025-12-25,716723580140686876,7,2
chicago,1,2025-09-22,2025-12-25,726880869430966691,2,0
chicago,1,2025-09-22,2025-12-25,740757974325646774,2,0
chicago,1,2025-09-22,2025-12-25,752845581184221318,4,0
chicago,1,2025-09-22,2025-12-25,769831627582069520,10,0
chicago,1,2025-09-22,2025-12-25,780431576971958994,7,3
chicago,1,2025-09-22,2025-12-25,806472697827145411,1,1
chicago,1,2025-09-22,2025-12-25,811648329048018347,12,0
chicago,1,2025-09-22,2025-12-25,838238125450257841,9,0
chicago,1,2025-09-22,2025-12-25,838842840540884922,4,0
chicago,1,2025-09-22,2025-12-25,843717931038778177,2,0
chicago,1,2025-09-22,2025-12-25,844199899790461053,13,2
chicago,1,2025-09-22,2025-12-25,854533832293417361,24,8
chicago,1,2025-09-22,2025-12-25,889292910009850488,11,2
chicago,1,2025-09-22,2025-12-25,899544156282323531,15,0
chicago,1,2025-09-22,2025-12-25,902523889118644516,28,0
chicago,1,2025-09-22,2025-12-25,907388547740495271,7,0
chicago,1,2025-09-22,2025-12-25,913186958646564902,12,0
chicago,1,2025-09-22,2025-12-25,922359021812322766,14,12
chicago,1,2025-09-22,2025-12-25,929220018769945029,10,1
chicago,1,2025-09-22,2025-12-25,947435095334106283,13,1
chicago,1,2025-09-22,2025-12-25,973142993811034666,26,0
chicago,1,2025-09-22,2025-12-25,992792110085478641,6,0
chicago,1,2025-09-22,2025-12-25,1061670607077451270,17,2
chicago,1,2025-09-22,2025-12-25,1067002540846865692,1,0
chicago,1,2025-09-22,2025-12-25,1068748828013327832,2,0
chicago,1,2025-09-22,2025-12-25,1077754146638612799,6,4
chicago,1,2025-09-22,2025-12-25,1095813018290305771,9,1
chicago,1,2025-09-22,2025-12-25,1114555664797545044,14,2
chicago,1,2025-09-22,2025-12-25,1114689212178788484,2,0
chicago,1,2025-09-22,2025-12-25,1116831807498207529,5,0
chicago,1,2025-09-22,2025-12-25,1120957009458796974,12,7
chicago,1,2025-09-22,2025-12-25,1134104822122219868,4,4
chicago,1,2025-09-22,2025-12-25,1147990526168123864,6,0
chicago,1,2025-09-22,2025-12-25,1162441543769604714,1,0
chicago,1,2025-09-22,2025-12-25,1163266208548806068,7,0
chicago,1,2025-09-22,2025-12-25,1181985609197790474,3,0
chicago,1,2025-09-22,2025-12-25,1224558248255838673,12,12
chicago,1,2025-09-22,2025-12-25,1247771476730061063,8,8
chicago,1,2025-09-22,2025-12-25,1270513209047745990,2,2
chicago,1,2025-09-22,2025-12-25,1286887028147516852,21,5
chicago,1,2025-09-22,2025-12-25,1287609842871062878,7,0
chicago,1,2025-09-22,2025-12-25,1288439204912003604,22,0
chicago,1,2025-09-22,2025-12-25,1321005759350404783,19,10
chicago,1,2025-09-22,2025-12-25,1340060080317354248,4,0
chicago,1,2025-09-22,2025-12-25,1341408271233303029,5,0
chicago,1,2025-09-22,2025-12-25,1348085611140110637,18,5
chicago,1,2025-09-22,2025-12-25,1351554259450925289,4,0
chicago,1,2025-09-22,2025-12-25,1358319394892416252,7,0
chicago,1,2025-09-22,2025-12-25,1362423457473032408,2,2
chicago,1,2025-09-22,2025-12-25,1375018148837260411,11,0
chicago,1,2025-09-22,2025-12-25,1381288379032928131,14,14
