market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
paris,1,2025-09-12,2025-12-13,55348,58,1
paris,1,2025-09-12,2025-12-13,233110,27,0
paris,1,2025-09-12,2025-12-13,422107,2,0
paris,1,2025-09-12,2025-12-13,476468,3,1
paris,1,2025-09-12,2025-12-13,486547,57,4
paris,1,2025-09-12,2025-12-13,502895,8,0
paris,1,2025-09-12,2025-12-13,566888,2,0
paris,1,2025-09-12,2025-12-13,582718,7,0
paris,1,2025-09-12,2025-12-13,614987,58,0
paris,1,2025-09-12,2025-12-13,653458,2,0
paris,1,2025-09-12,2025-12-13,698787,50,0
paris,1,2025-09-12,2025-12-13,729422,17,2
paris,1,2025-09-12,2025-12-13,759592,2,0
paris,1,2025-09-12,2025-12-13,868765,10,0
paris,1,2025-09-12,2025-12-13,922547,98,2
paris,1,2025-09-12,2025-12-13,944076,1,1
paris,1,2025-09-12,2025-12-13,1085675,13,0
paris,1,2025-09-12,2025-12-13,1132615,1,0
paris,1,2025-09-12,2025-12-13,1212673,25,3
paris,1,2025-09-12,2025-12-13,1318874,4,0
paris,1,2025-09-12,2025-12-13,1670507,7,0
paris,1,2025-09-12,2025-12-13,1731309,9,0
paris,1,2025-09-12,2025-12-13,2009743,5,0
paris,1,2025-09-12,2025-12-13,2009880,25,25
paris,1,2025-09-12,2025-12-13,2260021,7,1
paris,1,2025-09-12,2025-12-13,2324292,13,0
paris,1,2025-09-12,2025-12-13,2385379,6,1
paris,1,2025-09-12,2025-12-13,2393850,3,0
paris,1,2025-09-12,2025-12-13,2404406,31,16
paris,1,2025-09-12,2025-12-13,2467750,1,0
paris,1,2025-09-12,2025-12-13,2642991,5,0
paris,1,2025-09-12,2025-12-13,2826708,36,0
paris,1,2025-09-12,2025-12-13,2921041,16,2
paris,1,2025-09-12,2025-12-13,2930838,10,0
paris,1,2025-09-12,2025-12-13,2985142,2,0
paris,1,2025-09-12,2025-12-13,3087414,8,0
paris,1,2025-09-12,2025-12-13,3192775,7,1
paris,1,2025-09-12,2025-12-13,3274517,10,4
paris,1,2025-09-12,2025-12-13,3407172,9,0
paris,1,2025-09-12,2025-12-13,3440499,14,0
paris,1,2025-09-12,2025-12-13,3655903,5,0
paris,1,2025-09-12,2025-12-13,3661652,8,0
paris,1,2025-09-12,2025-12-13,4095727,8,0
paris,1,2025-09-12,2025-12-13,4103192,11,0
paris,1,2025-09-12,2025-12-13,4111071,8,0
paris,1,2025-09-12,2025-12-13,4507851,4,0
paris,1,2025-09-12,2025-12-13,4668775,12,7
paris,1,2025-09-12,2025-12-13,4773032,41,6
paris,1,2025-09-12,2025-12-13,4817970,29,16
paris,1,2025-09-12,2025-12-13,4828217,25,6
paris,1,2025-09-12,2025-12-13,4990676,42,0
paris,1,2025-09-12,2025-12-13,5108396,5,0
paris,1,2025-09-12,2025-12-13,5148337,10,0
paris,1,2025-09-12,2025-12-13,5210562,12,0
paris,1,2025-09-12,2025-12-13,5714292,10,3
paris,1,2025-09-12,2025-12-13,6025180,10,0
paris,1,2025-09-12,2025-12-13,6048718,29,0
paris,1,2025-09-12,2025-12-13,6211581,5,2
paris,1,2025-09-12,2025-12-13,6222444,5,0
paris,1,2025-09-12,2025-12-13,6486356,6,0
paris,1,2025-09-12,2025-12-13,6518331,49,2
paris,1,2025-09-12,2025-12-13,6639412,2,0
paris,1,2025-09-12,2025-12-13,6821750,1,0
paris,1,2025-09-12,2025-12-13,6859333,25,6
paris,1,2025-09-12,2025-12-13,7213781,14,0
paris,1,2025-09-12,2025-12-13,7253149,1,0
