market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
tokyo,1,2025-09-29,2025-12-29,1263000,12,0
tokyo,1,2025-09-29,2025-12-29,4925745,26,0
tokyo,1,2025-09-29,2025-12-29,5080877,7,0
tokyo,1,2025-09-29,2025-12-29,5673677,10,0
tokyo,1,2025-09-29,2025-12-29,5936568,19,10
tokyo,1,2025-09-29,2025-12-29,8372308,51,0
tokyo,1,2025-09-29,2025-12-29,9481712,5,0
tokyo,1,2025-09-29,2025-12-29,9738892,5,0
tokyo,1,2025-09-29,2025-12-29,9834733,33,10
tokyo,1,2025-09-29,2025-12-29,10605063,40,0
tokyo,1,2025-09-29,2025-12-29,11284667,106,9
tokyo,1,2025-09-29,2025-12-29,11981272,11,0
tokyo,1,2025-09-29,2025-12-29,12611991,15,1
tokyo,1,2025-09-29,2025-12-29,14202675,20,3
tokyo,1,2025-09-29,2025-12-29,14618565,7,0
tokyo,1,2025-09-29,2025-12-29,14903012,10,1
tokyo,1,2025-09-29,2025-12-29,15569726,6,0
tokyo,1,2025-09-29,2025-12-29,15698593,4,0
tokyo,1,2025-09-29,2025-12-29,15783268,96,4
tokyo,1,2025-09-29,2025-12-29,15845987,17,0
tokyo,1,2025-09-29,2025-12-29,15876969,1,1
tokyo,1,2025-09-29,2025-12-29,15956692,24,0
tokyo,1,2025-09-29,2025-12-29,15996058,9,0
tokyo,1,2025-09-29,2025-12-29,16966411,18,0
tokyo,1,2025-09-29,2025-12-29,17190367,7,0
tokyo,1,2025-09-29,2025-12-29,18314006,16,0
tokyo,1,2025-09-29,2025-12-29,18456254,4,0
tokyo,1,2025-09-29,2025-12-29,19834092,2,0
tokyo,1,2025-09-29,2025-12-29,20285316,16,1
tokyo,1,2025-09-29,2025-12-29,20632023,72,2
tokyo,1,2025-09-29,2025-12-29,20697376,16,0
tokyo,1,2025-09-29,2025-12-29,20712990,29,0
tokyo,1,2025-09-29,2025-12-29,20715441,1,1
tokyo,1,2025-09-29,2025-12-29,20920423,28,0
tokyo,1,2025-09-29,2025-12-29,20947065,33,6
tokyo,1,2025-09-29,2025-12-29,21021345,52,0
tokyo,1,2025-09-29,2025-12-29,21246633,9,0
tokyo,1,2025-09-29,2025-12-29,21519520,4,0
tokyo,1,2025-09-29,2025-12-29,21520051,3,0
tokyo,1,2025-09-29,2025-12-29,21951957,28,0
tokyo,1,2025-09-29,2025-12-29,22070163,13,0
tokyo,1,2025-09-29,2025-12-29,22131190,10,0
tokyo,1,2025-09-29,2025-12-29,22366245,67,12
tokyo,1,2025-09-29,2025-12-29,22411109,3,0
tokyo,1,2025-09-29,2025-12-29,22437488,8,0
tokyo,1,2025-09-29,2025-12-29,22960531,3,0
tokyo,1,2025-09-29,2025-12-29,22961172,4,0
tokyo,1,2025-09-29,2025-12-29,23401898,10,0
tokyo,1,2025-09-29,2025-12-29,23597984,6,0
tokyo,1,2025-09-29,2025-12-29,23693385,12,0
tokyo,1,2025-09-29,2025-12-29,23791991,9,0
tokyo,1,2025-09-29,2025-12-29,24460790,11,0
tokyo,1,2025-09-29,2025-12-29,24819287,6,0
tokyo,1,2025-09-29,2025-12-29,25302056,9,7
tokyo,1,2025-09-29,2025-12-29,25408777,5,1
tokyo,1,2025-09-29,2025-12-29,25499013,5,0
tokyo,1,2025-09-29,2025-12-29,25770574,20,8
tokyo,1,2025-09-29,2025-12-29,26017275,6,2
tokyo,1,2025-09-29,2025-12-29,26349236,2,2
tokyo,1,2025-09-29,2025-12-29,26405681,1,0
tokyo,1,2025-09-29,2025-12-29,26974289,35,22
tokyo,1,2025-09-29,2025-12-29,27210789,4,0
tokyo,1,2025-09-29,2025-12-29,27249421,40,8
tokyo,1,2025-09-29,2025-12-29,27314257,2,0
tokyo,1,2025-09-29,2025-12-29,27376550,21,3
