quarter,nights_yoy_pct,gbv_yoy_pct,revenue_yoy_pct,adj_ebitda_yoy_pct,fcf_reported_yoy_pct,fcf_exfloat_yoy_pct,fcf_margin_pct,fcf_exfloat_margin_pct,fcf_to_adj_ebitda_pct,fcf_exfloat_to_adj_ebitda_pct
1Q24,9.496284062758043,12.254901960784315,17.821782178217816,61.832061068702295,20.746363061353577,52.62267343485618,89.12231559290383,42.11017740429505,450.2358490566038,212.73584905660377
2Q24,8.688097306689846,10.994764397905765,10.6280193236715,9.157509157509146,15.888888888888886,18.068965517241374,37.95487627365357,31.149927219796215,116.66666666666667,95.74944071588367
3Q24,8.480565371024728,9.836065573770503,9.861642625846345,6.7611777535441675,-18.015267175572514,-6.94063926940639,28.778135048231512,54.60878885316184,54.85188968335036,104.08580183861083
4Q24,12.348178137651832,13.548387096774196,11.812443642921554,3.658536585365857,895.6521739130435,480.23255813953483,18.467741935483872,20.120967741935484,59.869281045751634,65.22875816993464
1Q25,7.918552036199089,6.986899563318771,6.069094304388423,-1.650943396226412,-6.705081194342588,-25.27716186252772,78.38908450704226,29.66549295774648,427.09832134292566,161.6306954436451
2Q25,7.434052757793785,10.849056603773576,12.66375545851528,16.666666666666675,-7.766059443911788,-3.2710280373831724,31.072351421188632,26.74418604651163,92.23394055608821,79.38638542665389
3Q25,8.794788273615639,13.93034825870647,9.726688102893899,4.749744637385089,25.605214152700185,17.075564278704604,32.94261294261294,58.266178266178265,65.77279375914188,116.33349585568016
4Q25,9.81981981981983,15.909090909090917,12.01612903225806,2.7450980392156765,13.755458515283836,19.839679358717444,18.754499640028797,21.52627789776818,66.2849872773537,76.08142493638677
1Q26,9.15443745632425,19.183673469387763,17.869718309859152,24.460431654676263,-4.323413812464905,5.934718100890213,63.62957430918596,26.66168782673637,328.32369942196533,137.5722543352601
2Q26,10.342261904761907,15.74468085106382,16.53746770025839,20.901246404602112,30.249480249480243,39.492753623188406,34.72838137472284,32.01219512195122,99.36558287073751,91.59397303727201
