kernel_w,quarter,fy26_comp_musd,fy27_musd,rev_growth_pct,fy26_comp_growth_pct,nights_yoy_pct,adr_yoy_pct,gbv_yoy_pct,status,source,kappa_q_pp
0.33,2027Q1,2678.0,3098.0003139290084,15.683357502950269,17.87,9.302350104792767,2.6173084600982888,12.163129761171753,derived,l1_fy27_revenue_grid.csv scenario driver_base,3.520227741778516
0.33,2027Q2,3608.0,3577.702896733519,-0.8397201570532364,16.54,9.373809193189796,1.5272452438603423,11.04421549212169,derived,l1_fy27_revenue_grid.csv scenario driver_base,-11.883935649174926
0.33,2027Q3,4920.113872344589,5501.239570350184,11.811224558684263,16.6,9.52828315111509,1.2288741051631913,10.874247860588948,derived,l1_fy27_revenue_grid.csv scenario driver_base,0.9369766980953145
0.33,2027Q4,3192.4330801172127,3543.3123824123572,10.990968126488077,12.0,9.647072599987894,2.088014679667949,11.936519571701831,derived,l1_fy27_revenue_grid.csv scenario driver_base,-0.9455514452137539
0.5,2027Q1,2678.0,3046.5101169876375,13.760646638821417,17.87,9.302350104792767,2.6173084600982888,12.163129761171753,derived,l1_fy27_revenue_grid.csv scenario driver_base,1.5975168776496638
0.5,2027Q2,3608.0,3809.542714411026,5.585995410505151,16.54,9.373809193189796,1.5272452438603423,11.04421549212169,derived,l1_fy27_revenue_grid.csv scenario driver_base,-5.458220081616539
0.5,2027Q3,4861.500042050366,5426.577060072416,11.62351153212633,16.6,9.52828315111509,1.2288741051631913,10.874247860588948,derived,l1_fy27_revenue_grid.csv scenario driver_base,0.7492636715373813
0.5,2027Q4,3151.3906927516814,3496.8614862293916,10.962486951310302,12.0,9.647072599987894,2.088014679667949,11.936519571701831,derived,l1_fy27_revenue_grid.csv scenario driver_base,-0.9740326203915295
0.6666666666666666,2027Q1,2678.0,2996.0295317509995,11.875635987714684,17.87,9.302350104792767,2.6173084600982888,12.163129761171753,derived,l1_fy27_revenue_grid.csv scenario driver_base,-0.2874937734570686
0.6666666666666666,2027Q2,3608.0,4036.836653310542,11.885716555170234,16.54,9.373809193189796,1.5272452438603423,11.04421549212169,derived,l1_fy27_revenue_grid.csv scenario driver_base,0.8415010630485433
0.6666666666666666,2027Q3,4804.035502546224,5353.378520584408,11.435032437770754,16.6,9.52828315111509,1.2288741051631913,10.874247860588948,derived,l1_fy27_revenue_grid.csv scenario driver_base,0.5607845771818063
0.6666666666666666,2027Q4,3111.153058079591,3451.3213919323666,10.933834739160986,12.0,9.647072599987894,2.088014679667949,11.936519571701831,derived,l1_fy27_revenue_grid.csv scenario driver_base,-1.0026848325408455
