object,spec_id,target,quarter,horizon_q,point,sd,q05,q10,q25,q50,q75,q90,q95,notes
street_plus_bias,rw_hl4,adj_ebitda_musd,2026Q3,0,2510.1303470014477,217.78324962034213,2151.9087789741498,2231.0298825011077,2363.237777368132,2510.1303470014477,2657.0229166347626,2789.2308115017872,2868.3519150287448,b_pct=+0.0629 b_pt=+1.057 n_pool=18; sigma relative n=12 (PIT); street_src=street_pit
street_plus_bias,rw_hl4,adj_ebitda_margin_pct,2026Q3,0,50.83268710172173,1.4431363281595164,48.45893907816311,48.98323348107461,49.85930644024252,50.83268710172173,51.80606776320093,52.68214072236884,53.206435125280336,b_pct=+0.0629 b_pt=+1.057 n_pool=18; sigma additive n=12 (PIT); street_src=street_pit
street_plus_bias,rw_hl4,adj_ebitda_musd,2026Q4,1,957.4081073073352,105.5561363041566,783.7837136604593,822.1324755739041,886.211575299881,957.4081073073352,1028.6046393147892,1092.6837390407663,1131.032500954211,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative n=12 (PIT); street_src=street_pit
street_plus_bias,rw_hl4,adj_ebitda_margin_pct,2026Q4,1,29.489477382275016,2.076699420912696,26.073610807698746,26.828079988238784,28.088764908631266,29.489477382275016,30.890189855918766,32.15087477631125,32.90534395685128,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma additive n=12 (PIT); street_src=street_pit
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_musd,2027Q1,2,551.2165673474545,60.77271611964701,451.254344818361,473.3331978619234,510.2259932331765,551.2165673474545,592.2071414617326,629.0999368329857,651.1787898765481,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_margin_pct,2027Q1,2,18.347079716529414,2.076699420912696,14.931213141953148,15.685682322493188,16.946367242885668,18.347079716529414,19.74779219017317,21.00847711056565,21.76294629110569,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_musd,2027Q2,3,1385.9605659080544,152.80489196882712,1134.6188851372012,1190.1332173825306,1282.8952324952609,1385.9605659080544,1489.0258993208477,1581.7879144335782,1637.3022466789075,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_margin_pct,2027Q2,3,33.9952002422856,2.076699420912696,30.579333667709328,31.33380284824937,32.59448776864185,33.9952002422856,35.39591271592935,36.65659763632183,37.41106681686187,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_musd,2027Q3,4,2948.3044661800623,325.05639520175384,2413.6342755686865,2531.7279340189702,2729.0572593807924,2948.3044661800623,3167.551672979332,3364.8809983411543,3482.974656791438,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_margin_pct,2027Q3,4,53.253871662427,2.076699420912696,49.838005087850725,50.59247426839077,51.853159188783245,53.253871662427,54.654584136070746,55.91526905646322,56.66973823700327,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc
street_plus_bias,rw_hl4_fyalloc,adj_ebitda_musd,2027Q4,5,1156.5535220509728,127.51231192308656,946.8144333033164,993.1399190797298,1070.5477746350452,1156.5535220509728,1242.5592694669003,1319.9671250222157,1366.292610798629,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc
