vintage_date,quarter,horizon_q,spec_id,object,scenario,target,point,street,n_train,knowable_from,street_as_of,src,note,actual,print_date,err,rel_err,sd_pit,n_pit,sd_full,n_full,sigma_kind
2026-09-11,2026Q3,0,rw_hl4,street_plus_bias,base,adj_ebitda_musd,2510.1303470014477,2361.52179,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0629 b_pt=+1.057 n_pool=18,,2026-11-05,,,0.086761729278522,12.0,0.2357053921538963,19.0,relative
2026-09-11,2026Q3,0,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,50.83268710172173,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0629 b_pt=+1.057 n_pool=18,,2026-11-05,,,1.4431363281595164,12.0,15.220989958983704,22.0,additive
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,2405.138367714369,2361.52179,26,2026-08-06,2026-09-11,street_pit,a=+15.9 m=0.464 rev=4804 leg=WS06_v2b_base,,2026-11-05,,,0.052336252783796,12.0,0.5140043988693758,20.0,relative
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,50.0649582567483,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,a=+15.9 m=0.464 rev=4804 leg=WS06_v2b_base,,2026-11-05,,,1.406593064248147,12.0,15.262020767286137,22.0,additive
2026-09-11,2026Q3,0,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,2435.8260685007235,2361.52179,26,2026-08-06,2026-09-11,street_pit,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057,,2026-11-05,,,0.067375247856695,12.0,0.2218899841728988,19.0,relative
2026-09-11,2026Q3,0,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,50.30421720561177,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057,,2026-11-05,,,1.3051343719396196,12.0,14.976589546148093,22.0,additive
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,2382.401679505233,2361.52179,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=4755 leg=WS06_v2b_bear,,2026-11-05,,,,0.0,,0.0,relative
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,50.10308474248649,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=4755 leg=WS06_v2b_bear,,2026-11-05,,,,0.0,,0.0,additive
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,2439.4340876528777,2361.52179,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=4878 leg=WS06_v2b_bull,,2026-11-05,,,,0.0,,0.0,relative
2026-09-11,2026Q3,0,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,50.00889888587285,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=4878 leg=WS06_v2b_bull,,2026-11-05,,,,0.0,,0.0,additive
2026-09-11,2026Q4,1,rw_hl4,street_plus_bias,base,adj_ebitda_musd,957.4081073073352,913.68388,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,0.1102519766633564,12.0,0.3811844585242143,19.0,relative
2026-09-11,2026Q4,1,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,29.489477382275016,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,2.076699420912696,12.0,10.303899784449964,21.0,additive
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,920.5781052318464,913.68388,26,2026-08-06,2026-09-11,street_pit,a=-1.7 m=0.524 rev=3178 leg=WS06_v2b_base,,,,,0.0897111936472442,12.0,0.7198174120948829,19.0,relative
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,28.966232839296595,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,a=-1.7 m=0.524 rev=3178 leg=WS06_v2b_base,,,,,1.9874055360781424,12.0,11.676447810810814,21.0,additive
2026-09-11,2026Q4,1,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,941.888513107916,913.68388,26,2026-08-06,2026-09-11,street_pit,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,0.1036190118618284,12.0,0.3650386634560436,19.0,relative
2026-09-11,2026Q4,1,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,29.279337157319897,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,1.8900404143423024,12.0,9.86876920344579,21.0,additive
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,892.0988943382014,913.68388,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=3124 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,28.558066946459927,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=3124 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,946.7118804944072,913.68388,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=3228 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2026Q4,1,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,29.328701204800836,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=3228 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2027Q1,2,rw_hl4,street_plus_bias,base,adj_ebitda_musd,551.2165673474545,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,0.1102519766633564,12.0,0.3811844585242143,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,18.347079716529414,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,2.076699420912696,12.0,10.303899784449964,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,571.7780044489768,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base,,,,,0.0897111936472442,12.0,0.7198174120948829,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,18.727605294966605,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base,,,,,1.9874055360781424,12.0,11.676447810810814,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,542.2813417357883,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,0.1036190118618284,12.0,0.3650386634560436,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,18.1369394915743,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,1.8900404143423024,12.0,9.86876920344579,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,541.3762915765075,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=2995 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,18.075019945543115,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=2995 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,606.8170400643987,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3120 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2027Q1,2,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,19.44965309769012,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3120 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2027Q2,3,rw_hl4,street_plus_bias,base,adj_ebitda_musd,1385.9605659080544,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,0.1102519766633564,12.0,0.3811844585242143,19.0,relative_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,33.9952002422856,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,2.076699420912696,12.0,10.303899784449964,21.0,additive_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,1357.3506483551048,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base,,,,,0.0897111936472442,12.0,0.7198174120948829,19.0,relative_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,33.689678591786375,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base,,,,,1.9874055360781424,12.0,11.676447810810814,21.0,additive_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,1363.4941324246518,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,0.1036190118618284,12.0,0.3650386634560436,19.0,relative_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,33.78506001733048,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,1.8900404143423024,12.0,9.86876920344579,21.0,additive_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,1239.2099227593935,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=3804 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,32.57886101458083,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=3804 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,1441.7510341559866,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=4190 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2027Q2,3,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,34.41010945392673,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=4190 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2027Q3,4,rw_hl4,street_plus_bias,base,adj_ebitda_musd,2948.3044661800623,2813.6572518243697,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,0.1102519766633564,12.0,0.3811844585242143,19.0,relative_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,53.253871662427,52.66183176471524,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,2.076699420912696,12.0,10.303899784449964,21.0,additive_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,2779.413677587549,2813.6572518243697,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base,,,,,0.0897111936472442,12.0,0.7198174120948829,19.0,relative_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,52.63310871337545,52.66183176471524,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base,,,,,1.9874055360781424,12.0,11.676447810810814,21.0,additive_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,2900.5124237456835,2813.6572518243697,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,0.1036190118618284,12.0,0.3650386634560436,19.0,relative_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,53.04373143747188,52.66183176471524,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,1.8900404143423024,12.0,9.86876920344579,21.0,additive_borrowed_h1
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,2598.8935424526585,2813.6572518243697,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=4937 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,52.64607590284241,52.66183176471524,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=4937 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,2925.854035105509,2813.6572518243697,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=5560 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2027Q3,4,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,52.62376901684721,52.66183176471524,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=5560 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2027Q4,5,rw_hl4,street_plus_bias,base,adj_ebitda_musd,1156.5535220509728,1103.7344486534437,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,0.1102519766633564,12.0,0.3811844585242143,19.0,relative_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,31.6483150708532,31.056275173141444,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0479 b_pt=+0.592 n_pool=18,,,,,2.076699420912696,12.0,10.303899784449964,21.0,additive_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,1055.816445491607,1103.7344486534437,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base,,,,,0.0897111936472442,12.0,0.7198174120948829,19.0,relative_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,30.464175143703724,31.056275173141444,26,2026-08-06,2026-09-11,fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base,,,,,1.9874055360781424,12.0,11.676447810810814,21.0,additive_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,1137.8057788522844,1103.7344486534437,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,0.1036190118618284,12.0,0.3650386634560436,19.0,relative_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,31.43817484589808,31.056275173141444,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592,,,,,1.8900404143423024,12.0,9.86876920344579,21.0,additive_borrowed_h1
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_musd,923.201256203188,1103.7344486534437,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=3213 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,bear,adj_ebitda_margin_pct,28.73412310990025,31.056275173141444,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=3213 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_musd,1179.1662199889126,1103.7344486534437,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3701 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2027Q4,5,rw_hl4,street_plus_flowthrough,bull,adj_ebitda_margin_pct,31.861151758751443,31.056275173141444,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3701 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,2492.2719634845,2361.52179,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0554 b_pt=+0.684 n_pool=18,,2026-11-05,,,0.0877534853719018,12.0,0.2328068403906732,19.0,relative
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,50.45979958016046,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0554 b_pt=+0.684 n_pool=18,,2026-11-05,,,1.6779691763704705,12.0,15.094928975007344,22.0,additive
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,2403.236667949511,2361.52179,26,2026-08-06,2026-09-11,street_pit,a=+14.0 m=0.464 rev=4804 leg=WS06_v2b_base,,2026-11-05,,,0.0471286892844002,12.0,0.5143603690395466,20.0,relative
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,50.02537279230161,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,a=+14.0 m=0.464 rev=4804 leg=WS06_v2b_base,,2026-11-05,,,1.3445613127487386,12.0,15.29649982708439,22.0,additive
2026-09-11,2026Q3,0,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,2426.8968767422493,2361.52179,26,2026-08-06,2026-09-11,street_pit,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+0.684,,2026-11-05,,,0.0651973387974789,12.0,0.2183712414699615,19.0,relative
2026-09-11,2026Q3,0,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,50.11777344483114,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+0.684,,2026-11-05,,,1.3483339056889891,12.0,14.8618268721074,22.0,additive
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_musd,2380.499979740374,2361.52179,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=4755 leg=WS06_v2b_bear,,2026-11-05,,,,0.0,,0.0,relative
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_margin_pct,50.06309105657989,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=4755 leg=WS06_v2b_bear,,2026-11-05,,,,0.0,,0.0,additive
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_musd,2437.532387888019,2361.52179,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=4878 leg=WS06_v2b_bull,,2026-11-05,,,,0.0,,0.0,relative
2026-09-11,2026Q3,0,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_margin_pct,49.969913650840894,49.775747309501824,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=4878 leg=WS06_v2b_bull,,2026-11-05,,,,0.0,,0.0,additive
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,952.9539626769212,913.68388,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,0.1178804464036476,12.0,0.3713695588537927,19.0,relative
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,29.51240213581881,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,2.4830789551187427,12.0,10.095755219235308,21.0,additive
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,914.8734190802996,913.68388,26,2026-08-06,2026-09-11,street_pit,a=-7.4 m=0.524 rev=3178 leg=WS06_v2b_base,,,,,0.087829173273805,12.0,0.7218660162396997,19.0,relative
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,28.78673338520171,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,a=-7.4 m=0.524 rev=3178 leg=WS06_v2b_base,,,,,2.0001322868881357,12.0,11.750614977883718,21.0,additive
2026-09-11,2026Q4,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,939.0153344871162,913.68388,26,2026-08-06,2026-09-11,street_pit,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615,,,,,0.1068564119786923,12.0,0.3578362582308331,19.0,relative
2026-09-11,2026Q4,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,29.294124937518895,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615,,,,,2.0941292036021,12.0,9.761955651586398,21.0,additive
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_musd,886.3942081866545,913.68388,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=3124 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_margin_pct,28.375447272723783,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,scen=bear rev=3124 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_musd,941.0071943428602,913.68388,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=3228 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2026Q4,1,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_margin_pct,29.151972636106304,28.897437484563262,26,2026-08-06,2026-09-11,street_pit,scen=bull rev=3228 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
