spec_id,floor,raw_ratio,mult,margin_pct,beat_pt,ebitda_musd,beat_musd
rw_hl4,0.0,0.17074087194956608,0.17074087194956608,49.95620982172182,0.18046282172181863,2386.8953446015935,25.373554601593906
rw_hl4,0.3,0.17074087194956608,0.3,50.09282893766597,0.3170819376659694,2406.104357100434,44.58256710043419
rw_hl4,0.5,0.17074087194956608,0.5,50.30421689610995,0.5284698961099491,2435.8260685007235,74.30427850072365
rw_hl4,0.7,0.17074087194956608,0.7,50.51560485455393,0.7398578545539287,2465.547779901013,104.0259899010131
rw_hl4,1.0,0.17074087194956608,1.0,50.8326867922199,1.0569397922198982,2510.1303470014473,148.6085570014473
ew,0.0,0.08399494616674562,0.08399494616674562,49.99288159565432,0.2171345956543169,2382.9150948660877,21.393304866088112
ew,0.3,0.08399494616674562,0.3,50.551274358121994,0.7755273581219907,2437.93104737467,76.40925737467019
ew,0.5,0.08399494616674562,0.5,51.06829259686999,1.2925455968699846,2488.8705522911164,127.34876229111698
ew,0.7,0.08399494616674562,0.7,51.58531083561798,1.8095638356179784,2539.8100572075637,178.28826720756376
ew,1.0,0.08399494616674562,1.0,52.36083819373997,2.585091193739969,2616.219314582234,254.69752458223397
rw_hl4_usd,0.0,0.17074087194956608,0.17074087194956608,49.95620982172182,0.18046282172181863,2386.8953446015935,25.373554601593906
rw_hl4_usd,0.3,0.17074087194956608,0.3,50.09282893766597,0.3170819376659694,2406.104357100434,44.58256710043419
rw_hl4_usd,0.5,0.17074087194956608,0.5,50.30421689610995,0.5284698961099491,2435.8260685007235,74.30427850072365
rw_hl4_usd,0.7,0.17074087194956608,0.7,50.51560485455393,0.7398578545539287,2465.547779901013,104.0259899010131
rw_hl4_usd,1.0,0.17074087194956608,1.0,50.8326867922199,1.0569397922198982,2510.1303470014473,148.6085570014473
ew_usd,0.0,0.08399494616674562,0.08399494616674562,49.99288159565432,0.2171345956543169,2382.9150948660877,21.393304866088112
ew_usd,0.3,0.08399494616674562,0.3,50.551274358121994,0.7755273581219907,2437.93104737467,76.40925737467019
ew_usd,0.5,0.08399494616674562,0.5,51.06829259686999,1.2925455968699846,2488.8705522911164,127.34876229111698
ew_usd,0.7,0.08399494616674562,0.7,51.58531083561798,1.8095638356179784,2539.8100572075637,178.28826720756376
ew_usd,1.0,0.08399494616674562,1.0,52.36083819373997,2.585091193739969,2616.219314582234,254.69752458223397
rw_hl4_med,0.0,0.17074087194956608,0.17074087194956608,49.89254268115134,0.11679568115133564,2383.8461886283003,22.324398628300422
rw_hl4_med,0.3,0.17074087194956608,0.3,49.980962681197596,0.20521568119759,2400.7468420453492,39.22505204534975
rw_hl4_med,0.5,0.17074087194956608,0.5,50.11777313532932,0.3420261353293167,2426.8968767422493,65.37508674224958
rw_hl4_med,0.7,0.17074087194956608,0.7,50.25458358946105,0.47883658946104335,2453.046911439149,91.5251214391494
rw_hl4_med,1.0,0.17074087194956608,1.0,50.459799270658635,0.6840522706586334,2492.271963484499,130.75017348449916
rw_hl4_from21,0.0,0.17074087194956608,0.17074087194956608,50.02746423205058,0.25171723205058083,2389.1027388857838,27.580948885783737
rw_hl4_from21,0.3,0.17074087194956608,0.3,50.21802639539562,0.4422793953956152,2409.9828560075534,48.46106600755326
rw_hl4_from21,0.5,0.17074087194956608,0.5,50.51287932565936,0.7371323256593587,2442.290233345922,80.76844334592211
rw_hl4_from21,0.7,0.17074087194956608,0.7,50.807732255923106,1.0319852559231022,2474.597610684291,113.07582068429095
rw_hl4_from21,1.0,0.17074087194956608,1.0,51.25001165131872,1.4742646513187174,2523.0586766918436,161.53688669184422
