address_cluster,license_rows,license_ids,names,borough,merge_status
1 CENTRAL PARK W|10023,1,2128491-DCWP,Trump International Management Corp.,Manhattan,address cluster only; co-located hotels may be distinct
1 DUTCH ST|10038,1,2132565-DCWP,45 John NY LLC,Manhattan,address cluster only; co-located hotels may be distinct
1 PLATT ST|10038,1,2128513-DCWP,Sonder 1 Platt,Manhattan,address cluster only; co-located hotels may be distinct
1 UNITED NATIONS PLZ|10017,1,2128565-DCWP,Hilton Hotel Employer LLC,Manhattan,address cluster only; co-located hotels may be distinct
1 W 28TH ST|10001,1,2128919-DCWP,Hersha Hospitality Management L.P.,Manhattan,address cluster only; co-located hotels may be distinct
1 W 54TH ST|10019,1,2128537-DCWP,THE UNIVERSITY CLUB INC,Manhattan,address cluster only; co-located hotels may be distinct
10 S ST|10004,1,2131376-DCWP,10 South Street Hotel Operator LLC,Manhattan,address cluster only; co-located hotels may be distinct
100 GREENWICH ST|10006,1,2128344-DCWP,Concord Panorama Greenwich LLC,Manhattan,address cluster only; co-located hotels may be distinct
100 ORCHARD ST|10002,1,2129663-DCWP,"100 ORCHARD ST., LLC",Manhattan,address cluster only; co-located hotels may be distinct
1000 BAYCHESTER AVE|10475,1,2128614-DCWP,"Jav, Inc.",Bronx,address cluster only; co-located hotels may be distinct
10015 DITMARS BLVD|11369,1,2130910-DCWP,SM ROUNDERS LLC,Queens,address cluster only; co-located hotels may be distinct
101 105 WAVERLY PL|10011,1,2134638-DCWP,WS HOTEL LLC,Manhattan,address cluster only; co-located hotels may be distinct
101 BOGART ST|11206,1,2129658-DCWP,RM101 CORP.,Brooklyn,address cluster only; co-located hotels may be distinct
101 BOWERY|10002,1,2135356-DCWP,ZU REALTY LLC,Manhattan,address cluster only; co-located hotels may be distinct
101 W 57TH ST|10019,1,2129128-DCWP,"Hilton Grand Vacations Management, LLC",Manhattan,address cluster only; co-located hotels may be distinct
102 GREENWICH ST|10006,1,2128982-DCWP,TRIBECA HOTEL NY LLC,Manhattan,address cluster only; co-located hotels may be distinct
102 N END AVE|10282,1,2128562-DCWP,Conrad Employer LLC,Manhattan,address cluster only; co-located hotels may be distinct
102 W 57TH ST|10019,1,2129129-DCWP,"Hilton Grand Vacations Management, LLC",Manhattan,address cluster only; co-located hotels may be distinct
10205 DITMARS BLVD|11369,1,2128389-DCWP,NEW YORK LAGUARDIA AIRPORT MARRIOTT HOTEL,Queens,address cluster only; co-located hotels may be distinct
1021 BEACH 21ST ST|11691,1,2129232-DCWP,SUPERIOR BEACH 21ST LLC,Queens,address cluster only; co-located hotels may be distinct
1024 FLATBUSH AVE|11226,1,2128764-DCWP,FLATBUSH HOTEL LLC,Brooklyn,address cluster only; co-located hotels may be distinct
10240 DITMARS BLVD|11369,1,2128580-DCWP,"Laguardia Express, LLC",Queens,address cluster only; co-located hotels may be distinct
1025 BEACH 21ST ST|11691,1,2129233-DCWP,1025 BEACH LLC,Queens,address cluster only; co-located hotels may be distinct
103 WAVERLY PL|10011,1,2128559-DCWP,"Washington Square Hotel, LLC",Manhattan,address cluster only; co-located hotels may be distinct
1033 AVE OF THE AMERICAS|10018,1,2128564-DCWP,"MG Hotel SPE, LLC",Manhattan,address cluster only; co-located hotels may be distinct
10404 DITMARS BLVD|11369,1,2128625-DCWP,"Laguardia Associates, L.P.",Queens,address cluster only; co-located hotels may be distinct
105 W 28TH ST|10001,1,2128607-DCWP,JM1-28 LLC,Manhattan,address cluster only; co-located hotels may be distinct
106 BOWERY|10013,1,2129731-DCWP,TOPCITY ENTERPRISE LLC,Manhattan,address cluster only; co-located hotels may be distinct
107 RIVINGTON ST|10002,1,2129884-DCWP,THE DOWNTOWN LLC,Manhattan,address cluster only; co-located hotels may be distinct
1074 BEACH 22ND ST|11691,1,2129696-DCWP,Mint Hotel,Queens,address cluster only; co-located hotels may be distinct
108 W 24TH ST|10011,1,2128799-DCWP,HERSHA HOSPITALITY MANAGEMENT L.P.,Manhattan,address cluster only; co-located hotels may be distinct
109 E 42ND ST|10017,1,2130249-DCWP,HYATT CORPORATION,Manhattan,address cluster only; co-located hotels may be distinct
109 W 45TH ST|10036,1,2130894-DCWP,S & G HOTEL CORP.,Manhattan,address cluster only; co-located hotels may be distinct
1090 MYRTLE AVE|11206,1,2128785-DCWP,AMERICAN DREAM II HOTEL LLC,Brooklyn,address cluster only; co-located hotels may be distinct
10917 HORACE HARDING EXPY|11368,1,2130662-DCWP,PARIS SUITES HOTEL CORPORATION,Queens,address cluster only; co-located hotels may be distinct
11 E 31 ST|10016,1,2129365-DCWP,"Ayya Hotel, LLC",Manhattan,address cluster only; co-located hotels may be distinct
11 HOWARD ST|10013,1,2131576-DCWP,SOHO HOTEL OWNER,Manhattan,address cluster only; co-located hotels may be distinct
11 RIVINGTON ST|10002,1,2129748-DCWP,Atlas Diversified Construction And Contractors Inc.,Manhattan,address cluster only; co-located hotels may be distinct
11 STONE ST|10004,1,2129868-DCWP,HOTEL FIDI LLC,Manhattan,address cluster only; co-located hotels may be distinct
11 W 37TH ST|10018,1,2128218-DCWP,HKONY WEST 37 LLC,Manhattan,address cluster only; co-located hotels may be distinct
11 W 51ST ST|10019,1,2128739-DCWP,"Club Quarters Management Company, L.L.C.",Manhattan,address cluster only; co-located hotels may be distinct
110 WALL ST|10005,1,2128060-DCWP,"Placemakr Hospitality, LLC",Manhattan,address cluster only; co-located hotels may be distinct
1100 S AVE|10314,1,2128286-DCWP,"NICOTRA HOTEL I, LLC",Staten Island,address cluster only; co-located hotels may be distinct
11000 ROCKAWAY BLVD|11420,1,2130931-DCWP,Hyatt Regency JFK Airport at Resorts World New York,Queens,address cluster only; co-located hotels may be distinct
1103 43RD AVE|11101,1,2131586-DCWP,PH LIC Partners LLC,Queens,address cluster only; co-located hotels may be distinct
1108 60TH ST|11219,1,2129747-DCWP,VERTU ROC LLC,Brooklyn,address cluster only; co-located hotels may be distinct
111 E 24TH ST|10010,1,2129064-DCWP,SCIPM EAST 24 LLC,Manhattan,address cluster only; co-located hotels may be distinct
111 E 48TH ST|10017,1,2128837-DCWP,IHG Management (Maryland) LLC,Manhattan,address cluster only; co-located hotels may be distinct
111 E 56TH ST|10022,1,2136409-DCWP,"Highgate Hotels, L.P.",Manhattan,address cluster only; co-located hotels may be distinct
111 N 12TH ST|11249,1,2128549-DCWP,William Vale Owner LLC,Brooklyn,address cluster only; co-located hotels may be distinct
1119 E GUN HILL RD|10469,1,2129638-DCWP,"SHRI SIDHDHY VANAYAK, INC.",Bronx,address cluster only; co-located hotels may be distinct
112 E 11TH ST|10003,1,2128582-DCWP,JM3-11 LLC,Manhattan,address cluster only; co-located hotels may be distinct
112 W 25TH ST|10001,1,2128723-DCWP,Chelsea 25 Hotel LLC,Manhattan,address cluster only; co-located hotels may be distinct
1120 36TH ST|11218,1,2128721-DCWP,BRISTOL HOSPITALITY LLC,Brooklyn,address cluster only; co-located hotels may be distinct
1120 S AVE|10314,1,2128287-DCWP,Nicotra Hotel II LLC,Staten Island,address cluster only; co-located hotels may be distinct
11215 NORTHERN BLVD|11368,1,2128921-DCWP,Hersha Hospitality Management L.P.,Queens,address cluster only; co-located hotels may be distinct
1122 SOUTHERN BLVD|10459,1,2129823-DCWP,SOUTHERN BLVD HOTEL LLC,Bronx,address cluster only; co-located hotels may be distinct
11223 ROOSEVELT AVE|11368,1,2127944-DCWP,CORONA HOTEL LLC,Queens,address cluster only; co-located hotels may be distinct
11226 ROOSEVELT AVE|11368,1,2127939-DCWP,ROOSEVELT HOTEL REALTY LLC,Queens,address cluster only; co-located hotels may be distinct
113 JANE ST|10014,1,2129690-DCWP,NYC Rooms LLC,Manhattan,address cluster only; co-located hotels may be distinct
113 W 24TH ST|10011,1,2128604-DCWP,Chelsea 24th Street Manager LLC,Manhattan,address cluster only; co-located hotels may be distinct
11310 HORACE HARDING EXPY|11368,2,2129056-DCWP|2128658-DCWP,Eden Park Hospitality LLC|Eden Park Hospitality LLC,Queens,address cluster only; co-located hotels may be distinct
11318 ROCKAWAY BLVD|11420,1,2128665-DCWP,AUM SIDHDHY VINAYAK LLC,Queens,address cluster only; co-located hotels may be distinct
114 E 32ND ST|10016,1,2130928-DCWP,MPA32 INC.,Manhattan,address cluster only; co-located hotels may be distinct
114 W 40TH ST|10018,1,2128545-DCWP,Granite Park LLC,Manhattan,address cluster only; co-located hotels may be distinct
1141 BROADWAY|10001,1,2135344-DCWP,PJ Holding NY Inc.,Manhattan,address cluster only; co-located hotels may be distinct
1155 BROADWAY|10001,1,2129069-DCWP,BROADWAY PLAZA HOTEL INC,Manhattan,address cluster only; co-located hotels may be distinct
116 W 28TH ST|10001,1,2129239-DCWP,"Real Hospitality Group, LLC",Manhattan,address cluster only; co-located hotels may be distinct
116 W 31ST ST|10001,1,2128798-DCWP,HERSHA HOSPITALITY MANAGEMENT L.P.,Manhattan,address cluster only; co-located hotels may be distinct
1162 WHEELER AVE|10472,1,2129773-DCWP,1162 INVESTORS LLC,Bronx,address cluster only; co-located hotels may be distinct
1164 WHEELER AVE|10472,1,2128758-DCWP,Wheeler Hotel LLC,Bronx,address cluster only; co-located hotels may be distinct
1170 BROADWAY|10001,1,2130866-DCWP,"TNNY HOTEL, LLC",Manhattan,address cluster only; co-located hotels may be distinct
118 E 40TH ST|10016,1,2130440-DCWP,RC Renwick LLC,Manhattan,address cluster only; co-located hotels may be distinct
119 W 45TH ST|10036,1,2129893-DCWP,119 WEST 45TH ST HOTEL INC.,Manhattan,address cluster only; co-located hotels may be distinct
119 W 56TH ST|10019,1,2128841-DCWP,Thompson Hotels LLC,Manhattan,address cluster only; co-located hotels may be distinct
1199 ATLANTIC AVE|11216,1,2129709-DCWP,Brooklyn Hotel,Brooklyn,address cluster only; co-located hotels may be distinct
12 E 48TH ST|10017,1,2129460-DCWP,"Hilton Grand Vacations Management, LLC",Manhattan,address cluster only; co-located hotels may be distinct
120 ALLEN ST|10002,1,2128010-DCWP,KL New York LLC,Manhattan,address cluster only; co-located hotels may be distinct
120 E 39TH ST|10016,1,2131323-DCWP,POINT HOTEL LLC,Manhattan,address cluster only; co-located hotels may be distinct
120 LAFAYETTE ST|10013,1,2129867-DCWP,JG SO HOTEL INC.,Manhattan,address cluster only; co-located hotels may be distinct
120 W 41ST ST|10036,1,2131189-DCWP,41ST MIDTOWN LLC,Manhattan,address cluster only; co-located hotels may be distinct
120 W 44TH ST|10036,1,2130470-DCWP,Hotel Mela,Manhattan,address cluster only; co-located hotels may be distinct
120 W 57TH ST|10019,1,2129148-DCWP,"Highgate Hotels, L.P.",Manhattan,address cluster only; co-located hotels may be distinct
120 WATER ST|10005,1,2128209-DCWP,120-122 WATER STREET LLC,Manhattan,address cluster only; co-located hotels may be distinct
1202 37TH AVE|11101,1,2127831-DCWP,CP & SONS LLC,Queens,address cluster only; co-located hotels may be distinct
1206 48TH ST|11219,1,2130551-DCWP,PARK HOUSE HOTEL CORP.,Brooklyn,address cluster only; co-located hotels may be distinct
12091 FLATLANDS AVE|11207,1,2128674-DCWP,Flatlands Hospitality LLC,Brooklyn,address cluster only; co-located hotels may be distinct
121 W 28TH ST|10001,1,2128553-DCWP,"Merritt Hospitality, LLC",Manhattan,address cluster only; co-located hotels may be distinct
122 E 66TH ST|10065,1,2130557-DCWP,The Cosmopolitan Club,Manhattan,address cluster only; co-located hotels may be distinct
1227 BROADWAY|10001,1,2128732-DCWP,"LG Broadway Management, Inc.",Manhattan,address cluster only; co-located hotels may be distinct
1229 ATLANTIC AVE|11216,1,2129208-DCWP,ATLANTIC AVENUE PROPERTIES I LLC,Brooklyn,address cluster only; co-located hotels may be distinct
123 NASSAU ST|10038,1,2128833-DCWP,THOMPSON HOTELS LLC,Manhattan,address cluster only; co-located hotels may be distinct
123 W 28TH ST|10001,1,2128439-DCWP,Concord Panorama Chelsea Hotel LLC,Manhattan,address cluster only; co-located hotels may be distinct
123 W 44TH ST|10036,1,2131777-DCWP,"SHK Management, Inc.",Manhattan,address cluster only; co-located hotels may be distinct
125 BOWERY|10002,1,2131067-DCWP,CITYNEST HOTEL LLC,Manhattan,address cluster only; co-located hotels may be distinct
125 CANAL ST|10002,1,2128391-DCWP,The Leon Hotel LLC,Manhattan,address cluster only; co-located hotels may be distinct
125 E 50TH ST|10022,1,2128595-DCWP,Sonesta Benjamin Hotel LLC,Manhattan,address cluster only; co-located hotels may be distinct
125 FLATBUSH AVE EXT|11201,1,2128433-DCWP,"Brooklyn LW Lease Corporation, LLC",Brooklyn,address cluster only; co-located hotels may be distinct
125 W 26TH ST|10001,1,2128382-DCWP,BH HI6 MGMT LLC,Manhattan,address cluster only; co-located hotels may be distinct
126 WATER ST|10005,1,2128794-DCWP,Hersha Hospitality Management L.P.,Manhattan,address cluster only; co-located hotels may be distinct
1263 EDWARD L GRANT HWY|10452,1,2129577-DCWP,HIGHBRIDGE HOTEL INC.,Bronx,address cluster only; co-located hotels may be distinct
127 E 55TH ST|10022,1,2130569-DCWP,NYC 55 CORP.,Manhattan,address cluster only; co-located hotels may be distinct
127 W 28TH ST|10001,2,2135615-DCWP|2128349-DCWP,SSH NY Hayden LLC|Fortuna Hotel Chelsea LLC,Manhattan,address cluster only; co-located hotels may be distinct
1275 PUGSLEY AVE|10462,1,2127992-DCWP,PRIDE LODGING LLC,Bronx,address cluster only; co-located hotels may be distinct
128 E 45TH ST|10017,1,2128672-DCWP,"Club Quarters Management Company, L.L.C.",Manhattan,address cluster only; co-located hotels may be distinct
128 W 29TH ST|10001,1,2129018-DCWP,MHG - 29th LLC,Manhattan,address cluster only; co-located hotels may be distinct
129 FRONT ST|10005,1,2128149-DCWP,Front Property Hotel Corp.,Manhattan,address cluster only; co-located hotels may be distinct
130 DUANE ST|10013,2,2128586-DCWP|2135145-DCWP,Sonder Duane Street|OYO HOTEL INC,Manhattan,address cluster only; co-located hotels may be distinct
130 E 57TH ST|10022,1,2129259-DCWP,"Highgate Hotels, L.P.",Manhattan,address cluster only; co-located hotels may be distinct
130 W 46TH ST|10036,1,2129108-DCWP,"Highgate Hotels, L.P.",Manhattan,address cluster only; co-located hotels may be distinct
1300 SEDGWICK AVE|10452,1,2129757-DCWP,SEDGWICK HOTEL CORP,Bronx,address cluster only; co-located hotels may be distinct
1302 44TH AVE|11101,1,2129578-DCWP,"SUNLITE AVENUE HOLDINGS, L.L.C.",Queens,address cluster only; co-located hotels may be distinct
131 MADISON AVE|10016,1,2128771-DCWP,Franklin Hospitality Management LLC,Manhattan,address cluster only; co-located hotels may be distinct
13178 40TH RD|11354,1,2130064-DCWP,40-40 HOSPITALITY CORP.,Queens,address cluster only; co-located hotels may be distinct
132 W 27TH ST|10001,1,2128285-DCWP,Innside Ventures LLC,Manhattan,address cluster only; co-located hotels may be distinct
132 W 28TH ST|10001,1,2128330-DCWP,"Real Hospitality Group, LLC",Manhattan,address cluster only; co-located hotels may be distinct
132 W 47TH ST|10036,1,2130461-DCWP,47TH HOTEL ASSOCIATES LLC,Manhattan,address cluster only; co-located hotels may be distinct
13215 150TH AVE|11430,1,2129122-DCWP,JFK NASSAU LLC,Queens,address cluster only; co-located hotels may be distinct
1324 ATLANTIC AVE|11216,1,2127953-DCWP,MUKTESHWAR LLC,Brooklyn,address cluster only; co-located hotels may be distinct
133 GREENWICH ST|10006,1,2128181-DCWP,133 Greenwich LLC,Manhattan,address cluster only; co-located hotels may be distinct
133 W 44TH ST|10036,1,2129197-DCWP,"Highgate Hotels, L.P.",Manhattan,address cluster only; co-located hotels may be distinct
13312 37TH AVE|11354,1,2129673-DCWP,JOHN HOTEL INC.,Queens,address cluster only; co-located hotels may be distinct
13336 37TH AVE|11354,1,2128865-DCWP,MJ Hotels of Flushing LLC,Queens,address cluster only; co-located hotels may be distinct
13342 39TH AVE|11354,1,2128871-DCWP,MJ Hotels of Flushing II LLC,Queens,address cluster only; co-located hotels may be distinct
13343 37TH AVE|11354,1,2128984-DCWP,SKY HOTEL LLC,Queens,address cluster only; co-located hotels may be distinct
1335 AVE OF THE AMERICAS|10019,3,2128707-DCWP|2128571-DCWP|2128706-DCWP,"Hilton Grand Vacations Management, LLC|Hilton Hotel Employer LLC|Hilton Grand Vacations Management, LLC",Manhattan,address cluster only; co-located hotels may be distinct
134 22ND ST|11232,1,2128741-DCWP,"22 STREET SAI, LLC",Brooklyn,address cluster only; co-located hotels may be distinct
134 4TH AVE|10003,1,2128790-DCWP,Hersha Hospitality Management L.P.,Manhattan,address cluster only; co-located hotels may be distinct
13416 36TH RD|11354,1,2128654-DCWP,JNG QUEENS HOTEL LLC,Queens,address cluster only; co-located hotels may be distinct
135 E HOUSTON ST|10002,1,2128293-DCWP,"Real Hospitality Group, LLC",Manhattan,address cluster only; co-located hotels may be distinct
135 W 30TH ST|10001,1,2128550-DCWP,135 West 30th Hotel LLC,Manhattan,address cluster only; co-located hotels may be distinct
135 W 45TH ST|10036,1,2128543-DCWP,Hyatt Corporation,Manhattan,address cluster only; co-located hotels may be distinct
13520 39TH AVE|11354,1,2128383-DCWP,"Flushing Center Management, LLC",Queens,address cluster only; co-located hotels may be distinct
13525 142ND ST|11436,1,2130004-DCWP,135th Avenue JFK Property III LLC,Queens,address cluster only; co-located hotels may be distinct
13530 140TH ST|11436,1,2131703-DCWP,"JFK Hotel Owner, LLC",Queens,address cluster only; co-located hotels may be distinct
