method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2023Q3,2022-11-01,3,3628.710801393728,3628.710801393728,W1,PIT,0,0,,,,,,,,,,,,,,,2022-11-01,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2023Q4,2023-02-14,3,2272.9411764705883,2272.9411764705883,W1,PIT,0,0,,,,,,,,,,,,,,,2023-02-14,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q1,2023-05-09,3,2059.6153846153843,2059.6153846153843,W1,PIT,0,0,,,,,,,,,,,,,,,2023-05-09,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q1,2023-05-09,3,2059.6153846153843,2059.6153846153843,W2,PIT,0,0,,,,,,,,,,,,,,,2023-05-09,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q2,2023-08-03,3,2840.989399293286,2840.989399293286,W1,PIT,0,0,,,,,,,,,,,,,,,2023-08-03,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q2,2023-08-03,3,2840.989399293286,2840.989399293286,W2,PIT,0,0,,,,,,,,,,,,,,,2023-08-03,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q3,2023-11-01,3,3914.402173913044,3914.402173913044,W1,PIT,0,0,,,,,,,,,,,,,,,2023-11-01,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q3,2023-11-01,3,3914.402173913044,3914.402173913044,W2,PIT,0,0,,,,,,,,,,,,,,,2023-11-01,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q4,2024-02-13,3,2469.187675070028,2469.187675070028,W1,PIT,0,0,,,,,,,,,,,,,,,2024-02-13,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p4-guide,guide_mid,2024Q4,2024-02-13,3,2469.187675070028,2469.187675070028,W2,PIT,0,0,,,,,,,,,,,,,,,2024-02-13,frozen_guide_growth_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
