scale,scale_ci_lo,scale_ci_hi,sd_pp,n,n_params,beta,nll,ci_basis,ci_hits_upper_grid,guest_fee_share,window,driver_basis,mean_assumed_non_usd_share,basis
0.5284489864254882,0.4,0.675,0.9509155690147799,14,4,"[0.2714947708945793, 0.2569542155309089, 0.0]",19.788608303359712,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.0,W1,nonUSD_normalized,0.5628573024627721,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.9307577922529977,0.7000000000000001,1.2000000000000002,0.9761272981675921,14,4,"[0.46267911244127824, 0.4680786798117195, 0.0]",20.124863130999447,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.0,W1,USD_inclusive_comparable_B4,0.5628573024627721,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.44639864159334725,0.325,0.6000000000000001,0.763151448939744,10,4,"[0.18838618751696612, 0.2580124540763811, 0.0]",12.162527731822692,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.0,W2,nonUSD_normalized,0.5707796679421692,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.7806830130075775,0.56,1.05,0.7463028882372749,10,4,"[0.31853019231456664, 0.46215282069301084, 0.0]",11.97104990924219,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.0,W2,USD_inclusive_comparable_B4,0.5707796679421692,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.535059526621835,0.4,0.7000000000000001,1.0040912575342598,14,4,"[0.2861537096621474, 0.24890581695968758, 0.0]",20.490007967458645,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.5,W1,nonUSD_normalized,0.606122293256669,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.8786234608386247,0.65,1.1500000000000001,1.0167342795653838,14,4,"[0.4602614710418813, 0.4183619897967435, 0.0]",20.65167971304314,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.5,W1,USD_inclusive_comparable_B4,0.606122293256669,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.4468572943968425,0.325,0.6000000000000001,0.8450865466903743,10,4,"[0.2164738231914188, 0.23038347120542374, 0.0]",13.06729194009891,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.5,W2,nonUSD_normalized,0.6121679508627025,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.7311195505326682,0.5,1.0,0.8300365303834278,10,4,"[0.3470836325167624, 0.3840359180159058, 0.0]",12.907040952427185,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.5,W2,USD_inclusive_comparable_B4,0.6121679508627025,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.5343718346111936,0.4,0.7000000000000001,1.0537525375735446,14,4,"[0.29336020950092606, 0.24101162511026755, 0.0]",21.1156371452046,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.8245614035087718,W1,nonUSD_normalized,0.6342065855263915,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.8395633903230084,0.625,1.125,1.062201967593516,14,4,"[0.4542334493880358, 0.38532994093497264, 0.0]",21.21933477142291,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.8245614035087718,W1,USD_inclusive_comparable_B4,0.6342065855263915,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.442504172183972,0.30000000000000004,0.6000000000000001,0.906303317696657,10,4,"[0.23158282117282097, 0.21092135101115103, 0.0]",13.697254135865581,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.8245614035087718,W2,nonUSD_normalized,0.6390340292497154,retrospective; current weights on past outcomes; NOT historical forecast accuracy
0.6936955429824325,0.47500000000000003,0.9500000000000001,0.894952961993955,10,4,"[0.35788319612086733, 0.33581234686156514, 0.0]",13.582958494550821,95% profile likelihood grid; retrospective; not exposure-measurement uncertainty,False,0.8245614035087718,W2,USD_inclusive_comparable_B4,0.6390340292497154,retrospective; current weights on past outcomes; NOT historical forecast accuracy
