gbv_3q26_musd,gbv_label,on_even_grid,gbv_weight_on_even_grid,fee_treatment,fee_step_pct,lambda_q4_pct,base_musd,print_musd,print_sd_musd,guide_mid_cushion_mean_musd,guide_mid_cushion_median_musd,guide_sd_musd,guide_lo_musd,guide_hi_musd,guide_lo_w170_musd,guide_hi_w170_musd,guide_lo_w220_musd,guide_hi_w220_musd,p_guide_below_lseg_3158,p_guide_below_lseg_3158_medcushion,p_guide_below_spglobal_3160,p_guide_below_spglobal_3160_medcushion,p_guide_below_zacks_3200,p_guide_below_zacks_3200_medcushion
25900.0,grid step,True,0.06789197731398042,none,0.0,12.029792635176292,26333.33333333333,3167.8453939297565,90.57135832011647,3110.098849283979,3112.1231087977408,94.2518166342234,3081.1935905787336,3139.004107989224,3083.663009065065,3136.5346895028924,3075.887761941855,3144.309936626102,0.6943522987205188,0.6866693631006211,0.7017515971133473,0.6941461821221439,0.8299176752299995,0.8242687811623775
25900.0,grid step,True,0.06789197731398042,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26333.33333333333,3185.4051977776166,91.07340784860138,3127.3385560719207,3129.374036335302,94.77426745065934,3098.273071531788,3156.404040612053,3100.7561783453098,3153.9209337985317,3092.9378319551297,3161.7392801887117,0.6268495595986111,0.6186157134747998,0.6348112983095904,0.6266282255760909,0.7783638142790317,0.7717786453789406
26000.0,grid step,True,0.07372241671079946,none,0.0,12.029792635176292,26400.0,3175.8652556865413,90.8006528981421,3117.97251725685,3120.001901478242,94.4904288282341,3088.9940806814648,3146.950953832235,3091.469750860167,3144.475283653533,3083.6748195670248,3152.270214946675,0.6640763831476537,0.6561121517476893,0.6717607394483689,0.6638625255510654,0.8073311935682057,0.8012447674800988
26000.0,grid step,True,0.07372241671079946,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26400.0,3193.4695147340162,91.30397343809153,3135.2558688721033,3137.2965022500757,95.01420230496481,3106.116800826806,3164.3949369174,3108.6061939866904,3161.905543757516,3100.76805431451,3169.743683429696,0.5945930274980518,0.586190872178029,0.6027322529220216,0.5943669671165795,0.7521956276611492,0.7452154857281934
26100.0,grid step,True,0.07896139353521996,none,0.0,12.029792635176292,26466.666666666664,3183.8851174433253,91.0299474761677,3125.8461852297205,3127.8806941587422,94.72904102224479,3096.7945707841955,3154.897799675245,3099.276492655268,3152.415877804173,3091.4618771921937,3160.2304932672473,0.6328568361200131,0.624660956511066,0.6407791395301513,0.6326365600338051,0.783127472728802,0.7766197476340404
26100.0,grid step,True,0.07896139353521996,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26466.666666666664,3201.533831690415,91.53453902758164,3143.173181672285,3145.2189681648483,95.25413715927027,3113.9605301218226,3172.385833222747,3116.4562096280706,3169.8901537164993,3108.59827667389,3177.7480866706796,0.5618476625801381,0.5533346752034702,0.5701090629266929,0.5616184174857803,0.7246064549801956,0.717263005766734
26185.0,frozen card,False,,none,0.0,12.029792635176292,26523.33333333333,3190.701999936591,91.22484786748946,3132.53880300666,3134.577667937167,94.93186138715386,3103.424987371516,3161.6526186418037,3105.912223181104,3159.1653828322164,3098.080876173587,3166.9967298397332,0.6057292250309712,0.5973784609616704,0.6138136536049069,0.6055046160306335,0.7613424698869626,0.7544946435313968
26185.0,frozen card,False,,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26523.33333333333,3208.3885011033535,91.73051977864824,3149.9028975524393,3151.953064192405,95.4580817854299,3120.627700022587,3179.1780950822913,3123.128722923244,3176.6770721816347,3115.2539656793624,3184.5518294255157,0.533799202378513,0.525238302755184,0.5421196628039044,0.5335684952499236,0.7001414374438408,0.6925188540436545
26200.0,grid step,True,0.0834188464327464,none,0.0,12.029792635176292,26533.33333333333,3191.904979200109,91.25924205419332,3133.7198532025914,3135.7594868392425,94.96765321625547,3104.5950608869266,3162.844645518256,3107.0832344503697,3160.356471954813,3099.2489348173626,3168.1907715878197,0.6008962213082085,0.5925222910172838,0.6090052644379498,0.6006709592385971,0.757387448155142,0.7504816656568891
26200.0,grid step,True,0.0834188464327464,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26533.33333333333,3209.598148646814,91.76510461707178,3151.0904944724675,3153.1414340796214,95.49407201357575,3121.8042594168405,3180.3767295280945,3124.3062252694517,3177.8747636754833,3116.4284990332703,3185.7524899116643,0.5288404352744895,0.5202755238778798,0.5371670038136312,0.5286095898424409,0.6957351050782649,0.6880663904430273
26300.0,architect input (v1 central),True,0.08692559862264826,none,0.0,12.029792635176292,26600.0,3199.9248409568936,91.48853663221894,3141.5935211754622,3143.6382795197433,95.20626541026617,3112.3955509896573,3170.7914913612667,3114.8899762454707,3168.2970661054537,3107.035992442532,3176.151049908392,0.5684092285611069,0.5599136780701404,0.5766507680311381,0.5681804932431864,0.7302182041882741,0.722944399401798
26300.0,architect input (v1 central),True,0.08692559862264826,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26600.0,3217.662465603213,91.99567020656191,3159.0078072726496,3161.0638999943944,95.73400686788122,3129.6479887118576,3188.3676258334413,3132.1562409108324,3185.859373634467,3124.2587213926504,3193.7568931526484,0.49580034808144763,0.4872426109076007,0.5041345866123631,0.49556949600306566,0.6657430252081507,0.6577928058250255
26400.0,grid step,True,0.0893439882718232,none,0.0,12.029792635176292,26666.666666666664,3207.9447027136775,91.71783121024454,3149.4671891483326,3151.5170722002435,95.44487760427685,3120.196041092388,3178.738337204277,3122.696718040572,3176.2376602560935,3114.823050067701,3184.111328228964,0.535618149768212,0.5270590562151868,0.5439360442626429,0.5353875023908694,0.7017515971133484,0.6941461821221449
26400.0,grid step,True,0.0893439882718232,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26666.666666666664,3225.726782559612,92.22623579605204,3166.9251200728313,3168.986365909167,95.97394172218667,3137.491718006874,3196.358522138788,3140.0062565522126,3193.84398359345,3132.08894375203,3201.761296393632,0.46295367002299087,0.4544611789319588,0.47123877949598697,0.4627243813981267,0.6348112983095896,0.6266282255760899
26500.0,grid step,True,0.09057682955877092,none,0.0,12.029792635176292,26733.33333333333,3215.9645644704615,91.94712578827014,3157.3408571212035,3159.395864880744,95.68348979828754,3127.996531195119,3186.685183047288,3130.5034598356733,3184.1782544067337,3122.6101076928703,3192.071606549536,0.5027482054002983,0.49418407925157837,0.5110855904852414,0.5025172229589768,0.6721421368166496,0.6642472938191955
26500.0,grid step,True,0.09057682955877092,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26733.33333333333,3233.7910995160105,92.45680138554215,3174.842432873013,3176.9088318239396,96.21387657649213,3145.3354473018912,3204.3494184441347,3147.8562721935923,3201.8285935524336,3139.9191661114096,3209.765699634616,0.43051938161003095,0.4221480302034383,0.43870039970785984,0.43029317164942354,0.6031370622013187,0.5947737080730142
26549.8,programme's own combined 3Q26 GBV forecast,False,,none,0.0,12.029792635176292,26766.533333333333,3219.958455625341,92.06131448812692,3161.261943771694,3163.319503635634,95.8023186709049,3131.8811752662796,3190.642712277108,3134.391217249635,3188.132670293753,3126.4880623902054,3196.0358251531825,0.4864191607516703,0.4778741607821797,0.49474513587415647,0.4861885957551638,0.6570238102381469,0.64900215113444
26549.8,programme's own combined 3Q26 GBV forecast,False,,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26766.533333333333,3237.807129360298,92.57162304910825,3178.785254647504,3180.854219849497,96.33336413393627,3149.2416244908104,3208.328884804198,3151.7655799830004,3205.804929312008,3143.8186168463817,3213.751892448626,0.4145859257071628,0.4062947848955157,0.42269546351234866,0.4143617891671968,0.5871509459246885,0.5787183481972267
26600.0,grid step,True,0.09057389194167133,none,0.0,12.029792635176292,26800.0,3223.9844262272463,92.17642036629577,3165.214525094075,3167.2746575612455,95.92210199229825,3135.7970212978503,3194.632028890299,3138.3102016307753,3192.1188485573743,3130.39716531804,3200.0318848701095,0.4700228858469828,0.4615114726563679,0.47832334450288116,0.4697931287614071,0.6415641925067349,0.6334270959596349
26600.0,grid step,True,0.09057389194167133,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26800.0,3241.85541647241,92.68736697503229,3182.7597456731955,3184.831297738713,96.45381143079761,3153.1791765969087,3212.340314749482,3155.7062878349734,3209.8132035114177,3147.7493884707906,3217.7701028756005,0.3987049765507335,0.39050742918508863,0.4067298259135693,0.3984832768795951,0.5709294776191748,0.562441256789693
26700.0,grid step,True,0.08933529565417721,none,0.0,12.029792635176292,26866.666666666664,3232.0042879840303,92.40571494432137,3173.0881930669457,3175.1534502417458,96.16071418630894,3143.5975114005814,3202.5788747333095,3146.116943425877,3200.0594427080146,3138.184222943209,3207.992163190682,0.43765946536710915,0.42925660258593884,0.4458681547866365,0.43743244644976326,0.6102086166029898,0.6018805108344882
26700.0,grid step,True,0.08933529565417721,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26866.666666666664,3249.919733428809,92.91793256452243,3190.6770584733777,3192.753763653486,96.69374628510307,3161.022905891926,3220.331211054829,3163.556303476354,3217.7978134704013,3155.5796108301706,3225.7745061165847,0.3677027448223873,0.35972751679698073,0.3755231609811584,0.3674868782221671,0.5384053890726201,0.5298494118333389
26800.0,grid step,True,0.08691150354097944,none,0.0,12.029792635176292,26933.33333333333,3240.024149740814,92.63500952234698,3180.961861039816,3183.032242922246,96.39932638031962,3151.398001503312,3210.52572057632,3153.923685220978,3208.0000368586543,3145.971280568378,3215.9524415112537,0.4058648329746042,0.397623397845527,0.41392953156893075,0.4056419887355405,0.5782789046877117,0.56981406925884
26800.0,grid step,True,0.08691150354097944,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,26933.33333333333,3257.984050385208,93.14849815401254,3198.5943712735593,3200.6762295682583,96.93368113940853,3168.866635186943,3228.3221073601753,3171.4063191177343,3225.7824234293844,3163.40983318955,3233.778909357568,0.3376866355813065,0.3299773278472362,0.3452589501649673,0.3374777948228429,0.5057848321749003,0.49721872826271296
26900.0,grid step,True,0.08339991000579064,none,0.0,12.029792635176292,27000.0,3248.044011497599,92.8643041003726,3188.8355290126874,3190.9110356027472,96.63793857433032,3159.1984916060433,3218.472566419331,3161.73042701608,3215.940631009295,3153.758338193548,3223.9127198318265,0.3748317650206437,0.3668007441869695,0.38270380847493174,0.3746144301534621,0.5459870271311684,0.5374416663705258
26900.0,grid step,True,0.08339991000579064,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,27000.0,3266.0483673416074,93.3790637435027,3206.511684073742,3208.598695483032,97.17361599371401,3176.7103644819604,3236.313003665523,3179.2563347591154,3233.7670333883684,3171.2400555489307,3241.7833125985526,0.30880976939337057,0.30140447358312245,0.3160955313761442,0.3086090006129757,0.47328654315318075,0.46476729689275426
27000.0,grid step,True,0.07893834841139269,none,0.0,12.029792635176292,27066.666666666664,3256.063873254383,93.09359867839821,3196.7091969855583,3198.7898282832475,96.87655076834102,3166.9989817087744,3226.4194122623417,3169.5371688111813,3223.881225159935,3161.545395818717,3231.8729981523993,0.3447357400153367,0.33695944498593633,0.35237082128766317,0.3445251257375502,0.5135490788237757,0.5049801742769834
27000.0,grid step,True,0.07893834841139269,theta_0.83_primitives_half,0.5543137894768463,12.029792635176292,27066.666666666664,3274.112684298006,93.60962933299281,3214.428996873924,3216.5211613978045,97.41355084801948,3184.554093776978,3244.30389997087,3187.106350400496,3241.751643347352,3179.070277908311,3249.7877158395368,0.2812026391676886,0.2741335210299519,0.28816906439348644,0.28101083003008964,0.4411236208700866,0.4327064560246203
