date,ticker,open,high,low,close,adj_close,volume
2020-12-10,ABNB,146.0,165.0,141.25,144.7100067138672,144.7100067138672,70447500
2020-12-11,ABNB,146.5500030517578,151.5,135.10000610351562,139.25,139.25,26980800
2020-12-14,ABNB,135.0,135.3000030517578,125.16000366210938,130.0,130.0,16966100
2020-12-15,ABNB,126.69000244140625,127.5999984741211,121.5,124.80000305175781,124.80000305175781,10914400
2020-12-16,ABNB,125.83000183105469,142.0,124.91000366210938,137.99000549316406,137.99000549316406,20409600
2020-12-17,ABNB,143.0,152.4499969482422,142.6699981689453,147.0500030517578,147.0500030517578,15054700
2020-12-18,ABNB,150.4499969482422,159.0,150.3000030517578,157.3000030517578,157.3000030517578,15954200
2020-12-21,ABNB,155.30999755859375,172.0,145.11000061035156,163.02000427246094,163.02000427246094,17788100
2020-12-22,ABNB,170.0,174.97000122070312,161.0500030517578,163.19000244140625,163.19000244140625,9872600
2020-12-23,ABNB,162.81399536132812,168.25,155.5,158.00999450683594,158.00999450683594,5852500
2020-12-24,ABNB,159.16000366210938,162.7899932861328,154.11199951171875,154.83999633789062,154.83999633789062,3621400
2020-12-28,ABNB,158.60000610351562,163.63999938964844,147.52000427246094,149.0,149.0,6229200
2020-12-29,ABNB,150.0,151.6510009765625,143.1199951171875,150.0,150.0,5402300
2020-12-30,ABNB,151.33999633789062,152.81300354003906,145.60000610351562,148.42999267578125,148.42999267578125,3462400
2020-12-31,ABNB,146.89999389648438,147.88999938964844,144.50999450683594,146.8000030517578,146.8000030517578,2795800
2021-01-04,ABNB,150.99000549316406,151.0050048828125,137.0,139.14999389648438,139.14999389648438,6409900
2021-01-05,ABNB,138.27999877929688,149.0,137.25,148.3000030517578,148.3000030517578,5974200
2021-01-06,ABNB,145.75,148.35000610351562,141.11000061035156,142.77000427246094,142.77000427246094,4213900
2021-01-07,ABNB,146.3699951171875,154.4199981689453,145.26100158691406,151.27000427246094,151.27000427246094,4482800
2021-01-08,ABNB,153.4499969482422,155.5399932861328,147.25,149.77000427246094,149.77000427246094,4615600
2021-01-11,ABNB,147.99000549316406,150.5,144.02000427246094,148.1300048828125,148.1300048828125,2801900
2021-01-12,ABNB,148.0800018310547,163.8800048828125,143.61000061035156,160.8000030517578,160.8000030517578,8123600
2021-01-13,ABNB,160.80999755859375,178.6199951171875,159.35000610351562,169.99000549316406,169.99000549316406,12529700
2021-01-14,ABNB,175.5399932861328,187.4199981689453,174.97500610351562,180.5,180.5,9926500
2021-01-15,ABNB,184.5800018310547,185.9949951171875,164.86000061035156,169.27000427246094,169.27000427246094,8575700
2021-01-19,ABNB,173.0,178.60000610351562,166.60000610351562,173.69000244140625,173.69000244140625,4685400
2021-01-20,ABNB,176.00999450683594,176.30999755859375,161.0,161.8300018310547,161.8300018310547,8517400
2021-01-21,ABNB,164.99000549316406,183.47000122070312,155.3300018310547,180.39999389648438,180.39999389648438,17618400
2021-01-22,ABNB,178.08999633789062,185.3070068359375,175.19000244140625,181.8699951171875,181.8699951171875,7136800
2021-01-25,ABNB,186.0500030517578,192.47000122070312,170.02999877929688,177.52999877929688,177.52999877929688,7472900
2021-01-26,ABNB,180.0,193.0,177.3000030517578,192.74000549316406,192.74000549316406,6460900
2021-01-27,ABNB,187.63999938964844,216.0,185.5,201.25,201.25,11019800
2021-01-28,ABNB,202.60000610351562,212.83999633789062,187.0500030517578,187.3699951171875,187.3699951171875,7077700
2021-01-29,ABNB,190.7100067138672,193.5,179.30999755859375,183.6300048828125,183.6300048828125,4529800
2021-02-01,ABNB,187.47999572753906,188.82000732421875,179.74000549316406,180.44000244140625,180.44000244140625,3877400
2021-02-02,ABNB,183.22000122070312,186.47900390625,177.11000061035156,179.1699981689453,179.1699981689453,4413600
2021-02-03,ABNB,181.97999572753906,190.89999389648438,180.0,185.72000122070312,185.72000122070312,4169000
2021-02-04,ABNB,187.07000732421875,195.99000549316406,186.19000244140625,195.8000030517578,195.8000030517578,3631500
2021-02-05,ABNB,197.0,197.25,190.25,195.30999755859375,195.30999755859375,2869700
2021-02-08,ABNB,199.92999267578125,201.9600067138672,191.5,200.42999267578125,200.42999267578125,3488100
2021-02-09,ABNB,199.2030029296875,209.22000122070312,196.16000366210938,199.8800048828125,199.8800048828125,4725800
2021-02-10,ABNB,205.47999572753906,214.71600341796875,202.0970001220703,211.66000366210938,211.66000366210938,5257200
2021-02-11,ABNB,213.5,219.94000244140625,207.0,216.83999633789062,216.83999633789062,3595200
2021-02-12,ABNB,214.45799255371094,216.94000244140625,209.0,212.67999267578125,212.67999267578125,3041700
2021-02-16,ABNB,216.24000549316406,218.77999877929688,209.08999633789062,209.86000061035156,209.86000061035156,3487900
2021-02-17,ABNB,207.0500030517578,208.76499938964844,196.02000427246094,201.9600067138672,201.9600067138672,4090600
2021-02-18,ABNB,199.00999450683594,200.36000061035156,192.1699981689453,198.0399932861328,198.0399932861328,2791400
2021-02-19,ABNB,203.9499969482422,205.5500030517578,200.17999267578125,201.07000732421875,201.07000732421875,2605800
2021-02-22,ABNB,200.6999969482422,205.0,193.5,195.33999633789062,195.33999633789062,3674200
2021-02-23,ABNB,189.0,191.6699981689453,175.0,187.58999633789062,187.58999633789062,5902400
2021-02-24,ABNB,190.97999572753906,208.14500427246094,189.0,200.1999969482422,200.1999969482422,5983500
2021-02-25,ABNB,197.41000366210938,199.8000030517578,180.0,182.05999755859375,182.05999755859375,11568500
2021-02-26,ABNB,194.17999267578125,214.10000610351562,185.75,206.35000610351562,206.35000610351562,19368600
2021-03-01,ABNB,195.82000732421875,199.69000244140625,192.6199951171875,196.4199981689453,196.4199981689453,15798500
2021-03-02,ABNB,195.6300048828125,200.0,188.5,189.89999389648438,189.89999389648438,9144900
2021-03-03,ABNB,186.97000122070312,188.47999572753906,178.8000030517578,180.39999389648438,180.39999389648438,10592900
2021-03-04,ABNB,178.63999938964844,183.89999389648438,170.8699951171875,180.22999572753906,180.22999572753906,9993700
2021-03-05,ABNB,182.52000427246094,183.5,161.89999389648438,179.80999755859375,179.80999755859375,8788500
2021-03-08,ABNB,179.99200439453125,186.39999389648438,177.02999877929688,180.80999755859375,180.80999755859375,4988500
2021-03-09,ABNB,184.99000549316406,189.4600067138672,180.72000122070312,183.11000061035156,183.11000061035156,6079900
2021-03-10,ABNB,184.57000732421875,191.0,181.5500030517578,183.7899932861328,183.7899932861328,6145600
2021-03-11,ABNB,189.89999389648438,201.0,188.5,197.8699951171875,197.8699951171875,6031200
2021-03-12,ABNB,196.27000427246094,208.6999969482422,192.1999969482422,206.74000549316406,206.74000549316406,5556500
2021-03-15,ABNB,209.53799438476562,213.74000549316406,203.80999755859375,209.99000549316406,209.99000549316406,4329400
2021-03-16,ABNB,209.11000061035156,215.49000549316406,198.17999267578125,200.00999450683594,200.00999450683594,4605600
2021-03-17,ABNB,195.6300048828125,203.4600067138672,194.44000244140625,201.36000061035156,201.36000061035156,3781900
2021-03-18,ABNB,196.8000030517578,199.89999389648438,190.67999267578125,191.4499969482422,191.4499969482422,3711500
2021-03-19,ABNB,193.00999450683594,196.49000549316406,187.80999755859375,194.38999938964844,194.38999938964844,4444600
2021-03-22,ABNB,196.85000610351562,203.3000030517578,194.7100067138672,195.0,195.0,3740400
2021-03-23,ABNB,195.5,196.75,185.74000549316406,187.13999938964844,187.13999938964844,3460600
2021-03-24,ABNB,189.0,189.77999877929688,178.50999450683594,178.85000610351562,178.85000610351562,3756100
2021-03-25,ABNB,173.10000610351562,179.5399932861328,170.5,176.16000366210938,176.16000366210938,5264100
2021-03-26,ABNB,178.41600036621094,181.0,168.0,174.39999389648438,174.39999389648438,3562900
2021-03-29,ABNB,175.36000061035156,185.4600067138672,173.5,182.5,182.5,4508800
2021-03-30,ABNB,182.35000610351562,185.22999572753906,178.3800048828125,183.10000610351562,183.10000610351562,2903300
2021-03-31,ABNB,185.42999267578125,192.27499389648438,185.1300048828125,187.94000244140625,187.94000244140625,3079500
2021-04-01,ABNB,192.5,193.99000549316406,185.3699951171875,188.24000549316406,188.24000549316406,2921400
2021-04-05,ABNB,191.66000366210938,192.10000610351562,185.80999755859375,186.69000244140625,186.69000244140625,2591400
2021-04-06,ABNB,188.6999969482422,194.47999572753906,187.52000427246094,190.02999877929688,190.02999877929688,3565600
2021-04-07,ABNB,189.3800048828125,190.6199951171875,179.47000122070312,179.94000244140625,179.94000244140625,6663500
2021-04-08,ABNB,181.6479949951172,183.89999389648438,179.3000030517578,180.17999267578125,180.17999267578125,2625300
2021-04-09,ABNB,179.6199951171875,182.4600067138672,177.25,179.5,179.5,2910200
2021-04-12,ABNB,179.67999267578125,181.49000549316406,176.25,176.49000549316406,176.49000549316406,2619800
2021-04-13,ABNB,175.26499938964844,178.61000061035156,172.13999938964844,177.9499969482422,177.9499969482422,3573600
2021-04-14,ABNB,179.5,181.4669952392578,175.30999755859375,176.42999267578125,176.42999267578125,2938600
2021-04-15,ABNB,177.0,178.24000549316406,174.25,175.35000610351562,175.35000610351562,2894900
2021-04-16,ABNB,176.01199340820312,179.50999450683594,172.94000244140625,178.69000244140625,178.69000244140625,3058300
2021-04-19,ABNB,177.32000732421875,178.72000122070312,171.5,174.5800018310547,174.5800018310547,3125700
2021-04-20,ABNB,173.1840057373047,175.0,165.52000427246094,169.57000732421875,169.57000732421875,4575000
2021-04-21,ABNB,168.08999633789062,170.32000732421875,164.1199951171875,167.07000732421875,167.07000732421875,3878600
2021-04-22,ABNB,168.49000549316406,176.9199981689453,168.42999267578125,170.7100067138672,170.7100067138672,3856500
2021-04-23,ABNB,172.91900634765625,178.25,172.0,174.25,174.25,3329900
2021-04-26,ABNB,175.2100067138672,176.031005859375,171.07000732421875,174.8800048828125,174.8800048828125,2549400
2021-04-27,ABNB,176.1649932861328,179.61000061035156,174.8000030517578,177.94000244140625,177.94000244140625,2883000
2021-04-28,ABNB,174.43699645996094,181.6699981689453,173.3509979248047,180.0,180.0,2409700
2021-04-29,ABNB,182.75,183.22000122070312,173.35000610351562,177.67999267578125,177.67999267578125,3116000
2021-04-30,ABNB,173.00399780273438,176.4499969482422,172.00999450683594,172.7100067138672,172.7100067138672,3580000
