Date,n_firms,share_buy,share_hold,share_sell,mean_price_target,n_price_targets,close,pt_premium_pct,fwd_3m_excess_pct,fwd_1m_excess_pct,d_share_buy_3m
2020-12-31,2.0,0.5,0.5,0.0,180.0,1.0,146.8,22.615803814713885,21.522460513690934,17.60723946778,
2021-01-31,20.0,0.4,0.6,0.0,162.86666666666667,15.0,183.63,-11.307157508758547,-11.235851197897318,4.090460482942371,
2021-02-28,22.0,0.45454545454545453,0.5454545454545454,0.0,177.7058823529412,17.0,206.35,-13.88132670077965,-31.846285498949488,-4.039343738232648,
2021-03-31,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,187.94,-4.005658877363871,-29.706763034964258,-14.01349492899998,-0.04545454545454547
2021-04-30,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,172.71,5.957964217474365,-24.606723446854584,-14.91412343144576,0.05833333333333329
2021-05-31,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,140.4,27.68712768712769,-6.272023673169169,-0.49778464690843904,0.026936026936026924
2021-06-30,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,153.14,15.728923029432362,8.268482964424283,-8.822778073090188,0.026936026936026924
2021-07-31,28.0,0.5,0.5,0.0,177.0,23.0,144.01,22.908131379765308,11.28312158723217,2.3195104844060177,0.041666666666666685
2021-08-31,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,154.99,14.51061358797341,7.557922524123928,13.915964913078449,0.03575989782886341
2021-09-30,30.0,0.5,0.4666666666666667,0.03333333333333333,176.76923076923077,26.0,167.75,5.376590622492272,-11.370958631152984,-6.129265023028996,0.018518518518518545
2021-10-31,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,170.66,4.030505999332923,-4.579809808639568,-6.5179197602921235,0.016129032258064502
2021-11-30,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,172.54,6.73110360139455,3.0208066846340365,-3.9671578900990268,-0.0011123470522803602
