target,case,train_start,eval_window,n_events,first_event,last_event,rmse_baseline_ar1,rmse_baseline_plus_feature,rmse_naive_last_quarter,incremental_ratio,ratio_vs_naive,feature_adds_value,reading_rule,method
rev_yoy,"train 2022Q1, evaluate 2023Q1+",2022Q1,2023Q1+,9.0,2024Q2,2026Q2,4.0702,4.1805,4.5035,1.0271,0.9283,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
rev_yoy,"train 2022Q1, evaluate 2024Q1+",2022Q1,2024Q1+,9.0,2024Q2,2026Q2,4.0702,4.1805,4.5035,1.0271,0.9283,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
rev_yoy,"train 2023Q1, evaluate 2024Q1+",2023Q1,2024Q1+,5.0,2025Q2,2026Q2,4.2858,3.0706,4.3222,0.7165,0.7104,True,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
nights_yoy,"train 2022Q1, evaluate 2023Q1+",2022Q1,2023Q1+,9.0,2024Q2,2026Q2,2.7138,4.9892,2.115,1.8385,2.359,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
nights_yoy,"train 2022Q1, evaluate 2024Q1+",2022Q1,2024Q1+,9.0,2024Q2,2026Q2,2.7138,4.9892,2.115,1.8385,2.359,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
nights_yoy,"train 2023Q1, evaluate 2024Q1+",2023Q1,2024Q1+,5.0,2025Q2,2026Q2,1.3125,1.0682,0.9993,0.8138,1.0689,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
gbv_yoy,"train 2022Q1, evaluate 2023Q1+",2022Q1,2023Q1+,9.0,2024Q2,2026Q2,3.819,5.8266,3.5061,1.5257,1.6619,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
gbv_yoy,"train 2022Q1, evaluate 2024Q1+",2022Q1,2024Q1+,9.0,2024Q2,2026Q2,3.819,5.8266,3.5061,1.5257,1.6619,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
gbv_yoy,"train 2023Q1, evaluate 2024Q1+",2023Q1,2024Q1+,5.0,2025Q2,2026Q2,3.3297,4.5575,3.1899,1.3687,1.4287,False,quote n_events together with the ratio on the SAME row; the 2023Q1 and 2024Q1 rows are different samples AND different training histories,"WS20 incremental: AR(1) vs AR(1)+feature, min_train 8, identical events"
rev_yoy,"WS08 single feature: 2022Q1..2026Q2, WF from 2023Q1",2022Q1,2023Q1+,14.0,2023Q1,2026Q2,3.5026,6.4664,3.8245,1.8462,1.6908,False,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
gbv_yoy,"WS08 single feature: 2022Q1..2026Q2, WF from 2023Q1",2022Q1,2023Q1+,14.0,2023Q1,2026Q2,4.7593,5.9076,3.6624,1.2413,1.613,False,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
nights_yoy,"WS08 single feature: 2022Q1..2026Q2, WF from 2023Q1",2022Q1,2023Q1+,14.0,2023Q1,2026Q2,3.9732,5.2693,2.8766,1.3262,1.8318,False,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
rev_yoy,"WS08 single feature: 2023Q1..2026Q2, WF from 2024Q1",2023Q1,2024Q1+,10.0,2024Q1,2026Q2,4.366,2.5743,4.2894,0.5896,0.6001,True,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
gbv_yoy,"WS08 single feature: 2023Q1..2026Q2, WF from 2024Q1",2023Q1,2024Q1+,10.0,2024Q1,2026Q2,3.8781,3.3268,3.4233,0.8578,0.9718,True,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
nights_yoy,"WS08 single feature: 2023Q1..2026Q2, WF from 2024Q1",2023Q1,2024Q1+,10.0,2024Q1,2026Q2,2.2743,2.735,2.1591,1.2026,1.2667,False,the audit quoted these two rows; n=14 goes with 1.69/1.85 and n=10 with 0.60/0.59. They are different samples: never pair one n with the other ratio.,"WS08 original: single feature vs naive/AR(1), min_train 4, no AR term in the model"
