price_basis,term,coef,se,p,premium_pct,premium_lo_pct,premium_hi_pct,n,r2,dumps
listed_nightly,Intercept,-0.5422790518011932,0.006865269105919875,0.0,-41.85783488096113,-42.63495149854953,-41.070190768790084,951134,0.3928,47
listed_nightly,"C(room_type, Treatment(""Entire home/apt""))[T.Hotel room]",0.3108213430864748,0.005877917765084049,0.0,36.45454139358657,34.89150791317399,38.03568627106695,951134,0.3928,47
listed_nightly,"C(room_type, Treatment(""Entire home/apt""))[T.Private room]",-0.26118438743855943,0.0016552333143945662,0.0,-22.986109741717907,-23.235557761528035,-22.735851134182884,951134,0.3928,47
listed_nightly,"C(room_type, Treatment(""Entire home/apt""))[T.Shared room]",-0.5523397954804491,0.012923360686225417,0.0,-42.439855611222264,-43.87953148985566,-40.963247278342806,951134,0.3928,47
listed_nightly,"C(rating_band, Treatment(""4.7-4.8""))[T.lt4.5]",-0.06006399121304039,0.0019745457094736286,3.066869107270997e-203,-5.82957291424907,-6.1933184656806635,-5.464416900108193,951134,0.3928,47
listed_nightly,"C(rating_band, Treatment(""4.7-4.8""))[T.4.5-4.7]",-0.031434920591798816,0.0019262699213205266,7.223560596526511e-60,-3.094598013621952,-3.4597735054873846,-2.728041199744957,951134,0.3928,47
listed_nightly,"C(rating_band, Treatment(""4.7-4.8""))[T.4.8-4.9]",0.041479255213747256,0.0017953860768739154,4.294381753611863e-118,4.23515382673243,3.8689994512266956,4.602598953351689,951134,0.3928,47
listed_nightly,"C(rating_band, Treatment(""4.7-4.8""))[T.ge4.9]",0.1264126318970413,0.0016179060680703162,0.0,13.475030586351044,13.115760324143677,13.835441937306214,951134,0.3928,47
listed_nightly,"C(host_band, Treatment(""single""))[T.2to4]",0.010597991803536483,0.0013440079077200143,3.136195494287048e-15,1.0654349435287536,0.7995531198376149,1.3320180912038238,951134,0.3928,47
listed_nightly,"C(host_band, Treatment(""single""))[T.5to20]",0.11295220495643514,0.0015681227994130817,0.0,11.957842137037833,11.614265658349066,12.302476229607894,951134,0.3928,47
listed_nightly,"C(host_band, Treatment(""single""))[T.gt20]",0.09108136305898433,0.0017637131100971919,0.0,9.535812332055382,9.15781414868222,9.915119470062251,951134,0.3928,47
listed_nightly,lacc,0.33212307551925907,0.0016821179724900905,0.0,39.39243959244929,38.93362627599573,39.85276809039633,951134,0.3928,47
listed_nightly,bedrooms_f,0.1779577115508593,0.0009595543473928333,0.0,19.47747949933174,19.252986206405033,19.702395400028493,951134,0.3928,47
listed_nightly,host_is_superhost,-0.012235927503550254,0.0011567162005502083,3.7628020820072485e-26,-1.216137293385744,-1.4398428019719356,-0.9919240324177236,951134,0.3928,47
listed_nightly,instant_bookable,0.08512425273511073,0.0011542944960238949,0.0,8.88523511762569,8.639169743766729,9.131857824243683,951134,0.3928,47
listed_nightly,licensed,-0.11040045271302318,0.006376330707932989,3.6820961033282075e-67,-10.452453209391221,-11.564619180315628,-9.32630060624543,951134,0.3928,47
listed_nightly,reviewed_ltm,-0.10989065113349575,0.0018985401070547977,0.0,-10.406790090018347,-10.739559318396473,-10.07278027444941,951134,0.3928,47
quote_per_night,Intercept,-0.38178755320260355,0.0036257560183576834,0.0,-31.735993750348314,-32.21939100680159,-31.249149004841502,1375944,0.4593,76
quote_per_night,"C(room_type, Treatment(""Entire home/apt""))[T.Hotel room]",0.06184286668857574,0.006907012133693893,3.439642772337022e-19,6.3795173935969895,4.9490830168130495,7.829448296195807,1375944,0.4593,76
quote_per_night,"C(room_type, Treatment(""Entire home/apt""))[T.Private room]",-0.35661679805622204,0.0013011964124744384,0.0,-29.995929669888955,-30.174236729523905,-29.81716728537066,1375944,0.4593,76
quote_per_night,"C(room_type, Treatment(""Entire home/apt""))[T.Shared room]",-0.6854270349646394,0.01126035045118971,0.0,-49.612498862241786,-50.712383438109896,-48.488069661077915,1375944,0.4593,76
quote_per_night,"C(rating_band, Treatment(""4.7-4.8""))[T.lt4.5]",-0.07555638336752311,0.0016423001242382121,0.0,-7.277255114592219,-7.575241270122834,-6.978308223538909,1375944,0.4593,76
quote_per_night,"C(rating_band, Treatment(""4.7-4.8""))[T.4.5-4.7]",-0.04011643131189739,0.0015629185171762744,2.6869542079529097e-145,-3.932242031043609,-4.226078056888316,-3.6375045112605475,1375944,0.4593,76
quote_per_night,"C(rating_band, Treatment(""4.7-4.8""))[T.4.8-4.9]",0.036169517000944465,0.0014587703793417462,1.0271070756801614e-135,3.6831592176552297,3.38713277109548,3.9800332712112807,1375944,0.4593,76
quote_per_night,"C(rating_band, Treatment(""4.7-4.8""))[T.ge4.9]",0.09078514106838464,0.0013362590638835996,0.0,9.50337022095502,9.216948716218475,9.790542866236507,1375944,0.4593,76
quote_per_night,"C(host_band, Treatment(""single""))[T.2to4]",0.004557080578800415,0.0011585781724574187,8.377399749849868e-05,0.45674798612900247,0.22888828628722102,0.6851257007237876,1375944,0.4593,76
