settlement_date,short_interest_shares,source
2023-02-28,19190000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-03-15,15290000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-03-31,16300000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-04-15,18690000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-04-30,20980000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-05-15,23240000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-05-31,24370000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-06-15,25400000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-06-30,25680000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-07-15,25480000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-07-31,23910000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-08-15,20690000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-08-31,19700000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-09-15,25640000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-09-30,34800000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-10-15,30110000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-10-31,29160000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-11-15,25030000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-11-30,23480000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-12-15,21520000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2023-12-31,19190000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-01-15,17990000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-01-31,18690000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-02-15,19130000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-02-29,19670000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-03-15,19640000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-03-31,18000000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-04-15,16670000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-04-30,15390000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-05-15,13380000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-05-31,12830000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-06-15,12600000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-06-30,12350000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-07-15,11130000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-07-31,11060000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-08-15,13290000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-08-31,13240000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-09-15,14310000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-09-30,13800000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-10-15,13770000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-10-31,14780000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-11-15,13340000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-11-30,14090000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-12-15,15160000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2024-12-31,14360000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-01-15,15500000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-01-31,15330000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-02-15,15350000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-02-28,14380000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-03-15,15040000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-03-31,16030000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-04-15,16130000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-04-30,14940000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-05-15,15590000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-05-31,16090000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-06-15,18650000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-06-30,20100000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-07-15,19770000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-07-31,18980000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-08-15,19460000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-08-31,18740000,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-09-15,21689966,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-09-30,21167430,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-10-15,19242337,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-10-31,18046972,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-11-14,18199745,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-11-28,17183486,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-12-15,16947750,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2025-12-31,17915163,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-01-15,16892673,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-01-30,16324234,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-02-13,15167170,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-02-27,15231731,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-03-13,14461248,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-03-31,14401754,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-04-15,14433729,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-04-30,16763124,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-05-15,13906521,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-05-29,14725573,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-06-15,14634622,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-06-30,14889750,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-07-15,13994933,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-07-31,12914119,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
2026-08-14,12860433,marketbeat.com/stocks/NASDAQ/ABNB/short-interest (fetched 2026-09-06); rows from 2025-09-15 cross-checked against api.nasdaq.com/api/quote/ABNB/short-interest
