date,n,r2,idio_vol_ann_pct,total_vol_ann_pct,uni_beta_OTA,uni_beta_HOTELS,alpha_bp_day,beta_QQQ,t_QQQ,beta_XLY_orth,t_XLY_orth,beta_TRAVEL_orth,t_TRAVEL_orth,beta_TNX_bp,t_TNX_bp,beta_UUP,t_UUP
2021-06-14,126,0.06571428004208846,61.74507302516751,63.87963899401934,0.2680567702589055,0.41512542366852223,2.0485379178602257,0.7578620364567831,2.333672388620542,0.1398873377232999,0.2417230326343221,0.3095874940460023,1.1374993426359747,-0.01618613055411633,-0.15249988677319093,-0.0637669226736461,-0.05797571229782032
2021-06-15,126,0.062245918362128005,61.66605393016991,63.67979796143621,0.2478075122268112,0.3997646166684685,6.504805636821745,0.7397457346006279,2.2828852587459942,0.13428630115383158,0.23232741655334135,0.2903470205773276,1.0617053503113034,-0.02057295647677937,-0.19423619958961047,-0.034653890978785774,-0.03153460755282205
2021-06-16,126,0.06474132782131015,60.92589218601451,62.999343771921986,0.24252405342468283,0.36937549133706504,11.195086587323631,0.7286208193080783,2.2871849833735687,0.07854129251281637,0.13756302851677923,0.24027355977210077,0.8843922300633138,-0.01833592537700146,-0.1771431068986721,-0.26349304850454724,-0.24648159171770723
2021-06-17,126,0.07073517533647611,60.467648037436454,62.72682813794083,0.25621333111610967,0.39598189434638553,14.834709391227316,0.7679220578416233,2.43027536021187,0.11269935072475401,0.19898342326221363,0.25195504912318356,0.9343874981040702,-0.009205066462247391,-0.08997947749427967,-0.30563288923523346,-0.29513826142521765
2021-06-18,126,0.07201457188915661,58.75090236982273,60.98793982170571,0.260865333001073,0.3929847131972064,8.964336833227335,0.7373854369262787,2.414256143583876,0.06291518936412213,0.11437322525605065,0.30179126136192885,1.1500813945522548,-0.021676813325026578,-0.22128438876358414,-0.1737312918009804,-0.17269181813218631
2021-06-21,126,0.06936423951970327,58.23053039990044,60.36161870181377,0.25220757258084303,0.3717849057509626,1.9083374589736308,0.7292538623136311,2.410498692967135,0.039818792814547116,0.07302061024651008,0.3194905207040256,1.2278203872397038,-0.033130868544094305,-0.34158737109592185,0.12554827603713897,0.1252473392343975
2021-06-22,126,0.07411268306580276,57.30873780071158,59.558229086943896,0.2529536427649498,0.38169243175115125,-3.911527528352011,0.7382992582496519,2.480594682857479,0.0763772373090883,0.14238120539967744,0.3230654009056683,1.2691453549451908,-0.03837864092954146,-0.4019247072723203,0.10020679711711962,0.10168479738978443
2021-06-23,126,0.07608634546548032,57.05995585202799,59.36298604959205,0.2681492093156186,0.389201475321307,-6.429066650015019,0.7545535619443053,2.545483703321368,0.17960387473218326,0.33536086714004837,0.31344819955056336,1.2392790436410355,-0.035183613538623315,-0.3701631417774229,0.07654286821252018,0.07800222216749003
2021-06-24,126,0.07595446624188462,57.06915609810338,59.36832067310917,0.26832059510680784,0.39126010737431693,-7.132847367601104,0.753034209345615,2.539983854773623,0.1835004179514944,0.34152422340262145,0.3149747281056802,1.2454823081550144,-0.03526701374682739,-0.3704747703548459,0.07498655012385284,0.0757245325887895
2021-06-25,126,0.0777179231915045,56.857010993578484,59.20414865439916,0.2845595653621365,0.4146114592657707,-4.575556960182203,0.7412408583680558,2.5089705443998964,0.20688112562386035,0.38783226875811067,0.33797415064385294,1.340912492783238,-0.0339383519308919,-0.35989904248958876,-0.02438872935647652,-0.024582037065434784
2021-06-28,126,0.07836670344976138,56.76931130984159,59.133631069206736,0.2734328338013077,0.4018087609383306,-2.1608042338863354,0.7417788780450304,2.514659157279809,0.19571172440838983,0.3689906914406263,0.33489814215339436,1.3487576974845095,-0.03863629307484673,-0.4100744061476259,-0.008263242407166364,-0.008338739740019233
2021-06-29,126,0.08294287915422105,56.502191447129206,59.00204963676908,0.29508094179927935,0.4088286895974273,-0.7299067942783057,0.7641494419105267,2.5962869864023777,0.22334980394401716,0.42263486194118544,0.3449295466228859,1.400754825230834,-0.03748055375122261,-0.3997179100214434,-0.01196434448364974,-0.012140486078230431
