quarter,nights_yoy,gbv_yoy,adr_yoy,rev_yoy,adr_exfx_yoy,adr_fx_effect,na_nights_band,emea_nights_band,bl_unearned_yoy_lag1,bl_funds_yoy_lag1,bl_unearned_to_next_rev_lag1,bl_unearned_to_ttm_rev_yoy_lag1,bl_funds_to_ttm_rev_yoy_lag1,bl_unearned_yoy_lag1_d1,bl_funds_yoy_lag1_d1,eu_platform_yoy_lag0,eu_platform_yoy_lag1,eu_platform_yoy_lag1_d1,eu_platform_m1_yoy_lag0,eu_ES_yoy_lag1,eu_FR_yoy_lag1,eu_IT_yoy_lag1,eu_DE_yoy_lag1,pr_mar_revpar_yoy,pr_hlt_revpar_yoy,pr_bkng_room_nights_yoy,pr_expe_room_nights_yoy,pr_hotel_revpar_yoy,pr_hotel_revpar_yoy_d1,mx_usd_yoy,mx_eurusd_yoy,mx_air_rpm_yoy_lag0,mx_air_rpm_yoy_lag1,mx_claims_yoy,mx_cpi_lodging_yoy,mx_bea_hotels_nominal_yoy,mx_bea_hotels_price_yoy,mx_usd_yoy_d1,mx_bea_hotels_nominal_yoy_d1,mx_air_rpm_yoy_lag1_d1,ia_reviews_ltm_matched_yoy,ia_reviews_ltm_all_yoy,ia_reviews_l30d_matched_yoy,ia_blocked30_matched_yoy_pts,ia_listings_yoy,ia_n_cities,ia_city_list,ia_reviews_ltm_matched_yoy_fixed13,ia_us_reviews_ltm_matched_yoy,ia_us_n,ia_emea_reviews_ltm_matched_yoy,ia_emea_n,ia_lfl_price_yoy,ia_lfl_price_n,ia_reviews_ltm_matched_yoy_d1,cc_survival_pct,cc_survival_yoy_pts,tr_us_airbnb_yoy,tr_us_vrbo_yoy,tr_us_expedia_yoy,tr_us_booking_yoy,tr_us_peers4_yoy,tr_us_share_airbnb_vs_peers,tr_us_share_yoy_pts,tr_us_airbnb_minus_peers_yoy,tr_us_hotel_yoy,tr_us_airbnb_minus_hotel_yoy,tr_us_airbnb_near_me_yoy,tr_us_hotels_near_me_yoy,tr_us_vacation_rental_yoy,tr_us_near_me_ratio_yoy,tr_ww_airbnb_yoy,tr_ww_vrbo_yoy,tr_ww_expedia_yoy,tr_ww_booking_yoy,tr_ww_peers4_yoy,tr_ww_share_airbnb_vs_peers,tr_ww_share_yoy_pts,tr_ww_airbnb_minus_peers_yoy,tr_ww_hotel_yoy,tr_ww_airbnb_minus_hotel_yoy,tr_ww_airbnb_near_me_yoy,tr_ww_hotels_near_me_yoy,tr_ww_vacation_rental_yoy,tr_ww_near_me_ratio_yoy,tr_us_airbnb_yoy_d1,tr_us_vrbo_yoy_d1,tr_us_expedia_yoy_d1,tr_us_booking_yoy_d1,tr_us_peers4_yoy_d1,tr_us_share_yoy_pts_d1,tr_us_airbnb_minus_peers_yoy_d1,tr_us_hotel_yoy_d1,tr_us_airbnb_minus_hotel_yoy_d1,tr_us_airbnb_near_me_yoy_d1,tr_us_hotels_near_me_yoy_d1,tr_us_vacation_rental_yoy_d1,tr_us_near_me_ratio_yoy_d1,tr_ww_airbnb_yoy_d1,tr_ww_vrbo_yoy_d1,tr_ww_expedia_yoy_d1,tr_ww_booking_yoy_d1,tr_ww_peers4_yoy_d1,tr_ww_share_yoy_pts_d1,tr_ww_airbnb_minus_peers_yoy_d1,tr_ww_hotel_yoy_d1,tr_ww_airbnb_minus_hotel_yoy_d1,tr_ww_airbnb_near_me_yoy_d1,tr_ww_hotels_near_me_yoy_d1,tr_ww_vacation_rental_yoy_d1,tr_ww_near_me_ratio_yoy_d1,px_fx_contribution_fitted,demand_eq,supply_eq,price_eq,demand_noia_eq,demand_p22_eq
2019Q1,,,,,,,,,,,,,,,,11.671306933865534,,,18.86980973529029,,,,,,,,,,,6.072808281032271,-7.612263376814477,4.462018763579589,4.396822177650517,-3.859174001354093,3.381877461734195,2.0558599716916426,3.492181160654373,1.814957203588774,-1.4143624433365698,-1.0289676118787838,,,,,,,,,,,,,,,,,,,,,,,41.37353433835846,,,,,,,,,,,,,,55.739644970414204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8195992135817214,,,,,
2019Q2,,,,,,,,,,,,,,,,21.70398018766018,11.671306933865534,,36.339702112104824,8.259535098863125,13.425527515540026,7.656289541573713,15.296905512125392,,,,,,,4.349244987505041,-5.747817881575845,3.9586394409765635,4.462018763579589,-1.560332871012482,2.832470057678793,0.2657744371794557,2.871396895787126,-1.7235632935272305,-1.7900855345121869,0.06519658592907263,,,,,,,,,,,,,,,,,,,,,,,44.54877412623892,,,,,,,,,,,,,,58.0392156862745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.586635184385665,,,,,
2019Q3,,,,,,,,,,,,,,,,13.613275709505746,21.70398018766018,10.032673253794645,12.66695680517902,18.23748698586676,21.018364793818666,20.677847504090984,33.49883616446423,,,,,,,2.486730040038565,-4.372577618577678,4.416001431601413,3.9586394409765635,1.074870274277262,3.7763574036998815,2.207084856155528,3.968891218803283,-1.862514947466476,1.9413104189760721,-0.5033793226030259,,,,,,,,,,,,,,,,,,,,,,,47.53914988814317,,,,,,,,,,,,,,60.033259423503324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2542710393088747,,,,,
2019Q4,,,,,,,,,,,,,,,,16.82305122338348,13.613275709505746,-8.090704478154432,17.412300856776277,10.059350545321323,14.359418664445013,13.441910756283537,21.62701097303572,,,,,,,0.6170132452206767,-2.9748457071864576,4.4203009308718455,4.416001431601413,1.356050069541026,1.9156242845546956,7.6419153748551905,1.881088007688514,-1.8697167948178883,5.434830518699663,0.4573619906248494,,,,,,,,,,,,,,,,,,,,,,,47.1039776692254,,,,,,,,,,,,,,60.25991792065663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0832450017043167,,,,,
2020Q1,,,,,,,,,,,,,,,,-3.304263822076947,16.82305122338348,3.2097755138777337,22.326456656033034,10.886434130355504,17.82074116022394,18.29865923593712,24.21375706173452,,,,,,,2.7943399145401893,-2.9211841137265715,-15.604579649599392,4.4203009308718455,296.2676056338028,-1.4153467195655023,-7.2893551576403315,-1.9678827594885373,2.1773266693195126,-14.931270532495521,0.004299499270432605,,,,,,,,,,,,,,,,,,0.6747638326585648,-12.933753943217663,-16.03174603174603,-32.758620689655174,-16.095238095238095,45.85125998770744,4.477725649348979,16.770001927896658,8.91647855530473,-8.302981622789396,59.036144578313255,-5.9701492537313605,-17.53155680224403,69.1336775674125,-9.129511677282398,-12.096774193548377,-21.700223713646537,-17.6056338028169,-19.6524064171123,58.750857927247765,3.0112129568335644,10.522894739829901,-12.287712287712294,4.287712287712287,63.13868613138687,0.15552099533437946,-11.22071516646116,62.885365190189056,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4743220880347065,,,,,
2020Q2,,,,,,,,,,,,,,,,-81.77592108402018,-3.304263822076947,-20.127315045460428,-93.13918667524274,-9.212523691199404,5.96753312275653,-18.301526511706466,-0.660466612424071,,,,,,,5.548121212108104,-1.9682603248498687,-95.22825288304612,-15.604579649599392,1149.7710461430083,-14.984229635573499,-71.79311207124101,-17.198861439176373,2.7537812975679143,-64.50375691360068,-20.024880580471237,,,,,,,,,,,,,,,,,,-11.358313817330213,-8.024691358024693,-62.04146730462521,-54.23728813559321,-44.873000940733775,56.366344005956805,11.817569879717887,33.51468712340356,-30.57517658930373,18.93496494909209,84.30379746835443,-17.159763313609467,20.220082530949114,122.48101265822785,-35.32818532818533,-6.611570247933896,-68.61826697892272,-63.190184049079754,-57.14285714285714,67.60847628657922,9.56926060030472,21.81467181467181,-53.07835820895522,18.844123974720986,64.4927536231884,-23.01790281329923,16.60470879801734,113.67663344407535,-12.033077649988778,4.90906258519297,-46.009721272879176,-21.478667445938036,-28.77776284549568,7.339844230368907,16.744685195506904,-39.49165514460846,27.237946571881487,25.267652890041177,-11.189614059878107,37.75163933319314,53.34733509081535,-26.19867365090293,5.485203945614481,-46.91804326527618,-45.58455024626285,-37.490450725744836,6.558047643471156,11.29177707484191,-40.79064592124293,14.5564116870087,1.354067491801537,-23.173423808633608,27.825423964478503,50.791268253886294,-3.444260353095836,,,,,
2020Q3,,,,,,,,,,,,,,,,-34.113041811660395,-81.77592108402018,-78.47165726194324,-38.197714143695805,-91.44644472023535,-74.8368377146941,-92.061883262198,-49.77019322706,,,,,,,0.7491594990707506,5.195396420156051,-80.09012141063593,-95.22825288304612,396.993032636597,-12.417644086650704,-46.32911744653616,-14.315666526251281,-4.798961713037353,25.463994624704853,-79.62367323344674,,,,,,,,,,,,,,,,,,4.23529411764707,19.188191881918826,-50.96660808435852,-26.0,-28.678038379530925,56.97749196141479,9.438342073271622,32.913332497178,-8.350305498981669,12.65138076779887,123.42995169082127,7.8286558345642465,27.596899224806215,107.20832506121374,-16.343490304709142,19.047619047619047,-61.59420289855073,-38.18181818181819,-44.382801664355064,69.31905126243306,9.285791838929736,28.03931135964592,-28.388746803069054,12.009436458241463,98.55371900826444,1.7010935601458055,8.438287153652379,95.23262932353838,15.593607934977284,27.21288323994352,11.074859220266688,28.23728813559321,16.19496256120285,-2.3792278064462646,-0.6013546262255645,22.22487109032206,-6.283584181293222,39.12615422246684,24.988419148173712,7.376816693857101,-15.272687597014112,18.984695023476185,25.65918929555294,7.024064080371986,25.008365867261567,12.760055478502075,-0.28346876137498356,6.22463954497411,24.68961140588617,-6.834687516479523,34.06096538507603,24.718996373445037,-8.166421644364963,-18.444004120536974,-0.011286819785520485,,,,,
2020Q4,,,,,,,,,,,,,,,,-61.40680057158187,-34.113041811660395,47.66287927235979,-50.82469505083264,-48.12732842670763,-3.1784019993794654,-44.70536278274997,6.760984747059595,,,,,,,-2.1445807251854743,7.682155888389808,-64.3240821338737,-80.09012141063593,254.33962264150944,-11.201534081858533,-51.830772975951,-12.997864423656424,-2.893740224256225,-5.50165552941484,15.138131472410194,,,,,,,,,,,,,,,,,,-1.0370370370370252,5.699481865284972,-50.0,-27.77777777777778,-34.564643799472286,57.388316151202744,10.284338481977345,33.52760676243526,-19.82758620689655,19.82758620689655,71.27659574468086,8.720930232558132,0.20746887966804906,57.537831380134264,-32.349602724177075,-8.750000000000014,-64.57142857142857,-56.00000000000001,-54.38898450946643,69.22183507549362,8.961917154836986,22.039381785289358,-42.063492063492056,10.148598446470778,45.41284403669723,-4.486251808972508,-23.668639053254438,52.24284125660272,-5.272331154684096,-13.488710016633853,0.9666080843585192,-1.7777777777777786,-5.886605419941361,0.845996408705723,0.614274265257265,-11.477280707914883,7.176205439097682,-52.15335594614041,0.8922743979938854,-27.389430345138166,-49.67049368107948,-16.006112419467932,-27.79761904761906,-2.977225672877836,-17.81818181818182,-10.006182845111368,-0.32387468409275044,-5.999929574356564,-13.674745260423002,-1.860838011770685,-53.14087497156721,-6.187345369118313,-32.10692620690682,-42.98978806693565,2.0587721213306356,,,,,
2021Q1,,,,,,,,,,,0.46,,,,,-56.55736035571968,-61.40680057158187,-27.293758759921474,-67.03734211606654,-73.48299022973566,-37.89440591831361,-77.4794352480616,-41.63476031009464,-46.3,-38.4,-20.0,-47.0,-42.349999999999994,,-4.578936236122544,9.284301459200694,-44.94985845035281,-64.3240821338737,-12.599964457081935,-11.706517843428388,-38.70335152172238,-12.87833906025777,-2.43435551093707,13.127421454228617,15.766039276762228,,,,,,,,,,,,,,,,,,20.64343163538873,30.072463768115966,-29.67863894139886,0.0,-9.194097616345054,52.941176470588225,7.089916482880787,29.837529251733784,-6.424870466321231,27.766333880955397,116.41414141414144,57.14285714285714,28.06122448979591,37.71808999081727,-16.238317757009334,16.51376146788992,-53.714285714285715,-50.427350427350426,-40.099833610648915,66.57381615598887,7.822958228741095,23.86151585363958,-32.232346241457854,13.754085371892643,81.65548098434003,29.81366459627328,0.0,39.93556190659686,21.680468672425754,24.372981902830993,20.32136105860114,27.77777777777778,25.37054618312723,-3.1944219990965586,-3.690077510701478,13.40271574057532,7.938747674058845,45.13754566946058,48.42192691029901,27.853755610127862,-19.819741389316995,16.11128496716774,25.263761467889935,10.857142857142854,5.572649572649581,14.289150898817518,-1.1389589260958903,1.8221340683502234,9.831145822034202,3.6054869254218644,36.2426369476428,34.29991640524579,23.668639053254438,-12.307279350005864,3.8002067356163405,,,,,
2021Q2,,,,,,,,,,,0.709,,,,,141.55282769732028,-56.55736035571968,4.849440215862188,254.31280299004376,-69.3660316790835,-13.327513216429898,-80.3442386739506,-67.90295990758086,262.6,233.8,458.0,196.0,248.20000000000002,290.55,-8.214173345567744,9.392659374078027,1172.6891100449789,-44.94985845035281,-82.13128153096024,10.615044599260814,170.57467641206486,11.655807614862223,-3.6352371094451996,209.27802793378726,19.374223683520896,,,,,,,,,,,,,,,,,,28.92998678996037,23.82550335570468,115.1260504201681,111.11111111111111,67.23549488054607,49.897750511247445,-6.468593494709357,-38.305508090585704,67.15116279069771,-38.408647820637825,32.280219780219774,68.57142857142856,-2.2883295194507935,-21.52868318122554,30.298507462686587,20.353982300884965,66.41791044776117,65.00000000000001,47.975077881619896,64.7626112759644,-2.845865010614823,-17.67657041893331,52.48508946322068,-25.08782918924806,33.0396475770925,55.31561461794019,-15.51540913921361,-14.342387335390717,8.28655515457164,-6.246960412411287,144.80468936156694,111.11111111111111,76.42959249689113,-13.558509977590145,-68.14303734231949,73.57603325701893,-66.17498170159323,-84.13392163392166,11.428571428571416,-30.349554009246706,-59.24677317204281,46.53682521969592,3.840220832995044,120.13219616204688,115.42735042735043,88.07491149226881,-10.668823239355918,-41.53808627257289,84.71743570467854,-38.8419145611407,-48.61583340724753,25.50195002166691,-15.51540913921361,-54.27794924198758,6.40070107799238,,,,,
