target,pool,window,scheme,PIT,full_sample,delta_full_minus_pit
adr_yoy,all,W1,bma_logscore,1.9359173289126528,1.812941749613291,-0.12297557929936187
adr_yoy,all,W1,equal,1.975319176957032,1.927533134949188,-0.047786042007843976
adr_yoy,all,W1,inv_mse,1.9526161972476253,1.909013639502778,-0.04360255774484734
adr_yoy,all,W1,stack_ls,1.9236732821891267,1.8562381275543585,-0.06743515463476824
adr_yoy,all,W1,stack_shrunk,1.9458124843826916,1.888843637712531,-0.056968846670160556
adr_yoy,all,W1,top1_trailing,1.8700640453128103,2.015647063406227,0.14558301809341656
adr_yoy,all,W1,top3_inv_mse,1.9526161972476253,1.909013639502778,-0.04360255774484734
adr_yoy,all,W2,bma_logscore,2.2128327256394797,2.0727815149752677,-0.140051210664212
adr_yoy,all,W2,equal,2.261057849042991,2.212803625989836,-0.048254223053155076
adr_yoy,all,W2,inv_mse,2.2332792984260426,2.190212001717323,-0.04306729670871956
adr_yoy,all,W2,stack_ls,2.197832764514769,2.125754051389064,-0.07207871312570502
adr_yoy,all,W2,stack_shrunk,2.2249501386894917,2.1655910761623156,-0.05935906252717604
adr_yoy,all,W2,top1_trailing,2.132073580466544,2.320113924841043,0.18804034437449912
adr_yoy,all,W2,top3_inv_mse,2.2332792984260426,2.190212001717323,-0.04306729670871956
adr_yoy,parsimonious,W1,bma_logscore,1.9359173289126528,1.812941749613291,-0.12297557929936187
adr_yoy,parsimonious,W1,equal,1.975319176957032,1.927533134949188,-0.047786042007843976
adr_yoy,parsimonious,W1,inv_mse,1.9526161972476253,1.909013639502778,-0.04360255774484734
adr_yoy,parsimonious,W1,stack_ls,1.9236732821891267,1.8562381275543585,-0.06743515463476824
adr_yoy,parsimonious,W1,stack_shrunk,1.9458124843826916,1.888843637712531,-0.056968846670160556
adr_yoy,parsimonious,W1,top1_trailing,1.8700640453128103,2.015647063406227,0.14558301809341656
adr_yoy,parsimonious,W1,top3_inv_mse,1.9526161972476253,1.909013639502778,-0.04360255774484734
adr_yoy,parsimonious,W2,bma_logscore,2.2128327256394797,2.0727815149752677,-0.140051210664212
adr_yoy,parsimonious,W2,equal,2.261057849042991,2.212803625989836,-0.048254223053155076
adr_yoy,parsimonious,W2,inv_mse,2.2332792984260426,2.190212001717323,-0.04306729670871956
adr_yoy,parsimonious,W2,stack_ls,2.197832764514769,2.125754051389064,-0.07207871312570502
adr_yoy,parsimonious,W2,stack_shrunk,2.2249501386894917,2.1655910761623156,-0.05935906252717604
adr_yoy,parsimonious,W2,top1_trailing,2.132073580466544,2.320113924841043,0.18804034437449912
adr_yoy,parsimonious,W2,top3_inv_mse,2.2332792984260426,2.190212001717323,-0.04306729670871956
gbv_musd,all,W1,bma_logscore,954.9848450514465,776.4747696006744,-178.5100754507721
gbv_musd,all,W1,equal,950.1003381256853,770.413308285225,-179.68702984046035
gbv_musd,all,W1,inv_mse,947.9727131205867,776.2953051666688,-171.67740795391796
gbv_musd,all,W1,stack_ls,956.719065776717,794.3701231966152,-162.34894258010183
gbv_musd,all,W1,stack_shrunk,947.0449239949107,778.7779795056312,-168.26694448927958
gbv_musd,all,W1,top1_trailing,954.9848452671212,818.0428742737378,-136.9419709933834
gbv_musd,all,W1,top3_inv_mse,947.9727131205867,776.2953051666688,-171.67740795391796
gbv_musd,all,W2,bma_logscore,766.927346685407,723.1248644757914,-43.80248220961562
gbv_musd,all,W2,equal,758.3864401569735,713.9906207243356,-44.39581943263795
gbv_musd,all,W2,inv_mse,754.6497531004018,722.855058652479,-31.79469444792278
gbv_musd,all,W2,stack_ls,769.9473996668557,749.8431331582029,-20.104266508652813
gbv_musd,all,W2,stack_shrunk,753.0171328695952,726.5841125252916,-26.4330203443036
gbv_musd,all,W2,top1_trailing,766.9273470613911,784.6674942140756,17.740147152684585
gbv_musd,all,W2,top3_inv_mse,754.6497531004018,722.855058652479,-31.79469444792278
gbv_musd,parsimonious,W1,bma_logscore,954.9848450514465,776.4747696006744,-178.5100754507721
gbv_musd,parsimonious,W1,equal,950.1003381256853,770.413308285225,-179.68702984046035
gbv_musd,parsimonious,W1,inv_mse,947.9727131205867,776.2953051666688,-171.67740795391796
gbv_musd,parsimonious,W1,stack_ls,956.719065776717,794.3701231966152,-162.34894258010183
gbv_musd,parsimonious,W1,stack_shrunk,947.0449239949107,778.7779795056312,-168.26694448927958
gbv_musd,parsimonious,W1,top1_trailing,954.9848452671212,818.0428742737378,-136.9419709933834
gbv_musd,parsimonious,W1,top3_inv_mse,947.9727131205867,776.2953051666688,-171.67740795391796
gbv_musd,parsimonious,W2,bma_logscore,766.927346685407,723.1248644757914,-43.80248220961562
gbv_musd,parsimonious,W2,equal,758.3864401569735,713.9906207243356,-44.39581943263795
gbv_musd,parsimonious,W2,inv_mse,754.6497531004018,722.855058652479,-31.79469444792278
gbv_musd,parsimonious,W2,stack_ls,769.9473996668557,749.8431331582029,-20.104266508652813
gbv_musd,parsimonious,W2,stack_shrunk,753.0171328695952,726.5841125252916,-26.4330203443036
gbv_musd,parsimonious,W2,top1_trailing,766.9273470613911,784.6674942140756,17.740147152684585
gbv_musd,parsimonious,W2,top3_inv_mse,754.6497531004018,722.855058652479,-31.79469444792278
gbv_yoy,all,W1,bma_logscore,5.132017631814906,3.9916929625113253,-1.1403246693035802
gbv_yoy,all,W1,equal,5.101350017035946,3.9721078962298164,-1.1292421208061296
gbv_yoy,all,W1,inv_mse,5.090543092106682,3.977653208916455,-1.1128898831902267
gbv_yoy,all,W1,stack_ls,5.137668593266398,4.019804041399359,-1.1178645518670391
gbv_yoy,all,W1,stack_shrunk,5.088364953199124,3.9829598460210653,-1.105405107178059
gbv_yoy,all,W1,top1_trailing,5.132017631814906,3.9445925253465832,-1.1874251064683223
gbv_yoy,all,W1,top3_inv_mse,5.090543092106682,3.977653208916455,-1.1128898831902267
gbv_yoy,all,W2,bma_logscore,3.576223399880202,3.3193365957738314,-0.25688680410637055
gbv_yoy,all,W2,equal,3.5142577648951314,3.2862798482940776,-0.22797791660105382
gbv_yoy,all,W2,inv_mse,3.4922496195033204,3.295656644260853,-0.19659297524246755
gbv_yoy,all,W2,stack_ls,3.5875647516411915,3.3664955057220642,-0.22106924591912724
gbv_yoy,all,W2,stack_shrunk,3.4878027322386234,3.304617138991837,-0.1831855932467863
gbv_yoy,all,W2,top1_trailing,3.576223399880202,3.239548103319995,-0.3366752965602071
gbv_yoy,all,W2,top3_inv_mse,3.4922496195033204,3.295656644260853,-0.19659297524246755
gbv_yoy,parsimonious,W1,bma_logscore,5.132017631814906,3.9916929625113253,-1.1403246693035802
gbv_yoy,parsimonious,W1,equal,5.101350017035946,3.9721078962298164,-1.1292421208061296
gbv_yoy,parsimonious,W1,inv_mse,5.090543092106682,3.977653208916455,-1.1128898831902267
gbv_yoy,parsimonious,W1,stack_ls,5.137668593266398,4.019804041399359,-1.1178645518670391
gbv_yoy,parsimonious,W1,stack_shrunk,5.088364953199124,3.9829598460210653,-1.105405107178059
gbv_yoy,parsimonious,W1,top1_trailing,5.132017631814906,3.9445925253465832,-1.1874251064683223
gbv_yoy,parsimonious,W1,top3_inv_mse,5.090543092106682,3.977653208916455,-1.1128898831902267
