target,pool,window,prior_basis,scheme,K_candidates,scheme_free_params,denominator,denominator_rmse,n,mae,rmse,bias,mape_pct,crps,pit_mean,pit_ks_p,cov80_empirical,rmse_ratio_to_naive,conformal_n_cal,conformal_alpha,conformal_k,conformal_n_eval,conformal_cov_empirical,conformal_mean_width,conformal_attainable_lo,conformal_attainable_hi
revenue_musd,all,W1,PIT,equal,14,0,baselines|naive,94.03077398332425,14,47.734617413052014,59.883141276148834,29.16012921531389,1.790509403733396,41.31672206879456,0.44353740050514795,0.017658983254861926,1.0,0.636846201933515,6,0.2,6,8,1.0,241.2225500530676,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,inv_mse,14,0,baselines|naive,94.03077398332425,14,40.46210086177229,49.02108205632672,23.132462048645607,1.5367026816572478,33.804822749846736,0.4485780876600341,0.03882444408645813,1.0,0.5213301983988805,6,0.2,6,8,1.0,176.67617376200792,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,stack_ls,14,13,baselines|naive,94.03077398332425,14,36.02697958196539,42.893368669371945,18.71462475722753,1.3860751480363795,29.557148022373855,0.46620158084929997,0.20834792051200945,1.0,0.4561630927017447,6,0.2,6,8,0.875,142.10870212690634,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,stack_shrunk,14,13,baselines|naive,94.03077398332425,14,41.88079849750876,50.73102672244987,23.937376986270742,1.58829227588489,36.16446700955917,0.4520429026111486,0.03406366779714498,1.0,0.5395151456633409,6,0.2,6,8,1.0,186.9222111735853,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,bma_logscore,14,0,baselines|naive,94.03077398332425,14,33.764428503728645,40.59985462348289,22.261090312977476,1.2419348303416153,25.76217754499827,0.41728560200915565,0.13901427321593685,1.0,0.43177199233394603,6,0.2,6,8,1.0,127.98733379267253,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,top3_inv_mse,14,0,baselines|naive,94.03077398332425,14,36.3064184205769,43.83961125318878,24.068421090144884,1.3594589534494095,28.769687870865017,0.4407639209020701,0.15881613767445135,1.0,0.46622620867678327,6,0.2,6,8,1.0,144.21877542797438,0.8571428571428571,1.0
revenue_musd,all,W1,PIT,top1_trailing,14,0,baselines|naive,94.03077398332425,14,33.31640464317234,40.873218926935344,22.766315714562698,1.2157771349755366,25.467576242827825,0.39246935985496983,0.10741128841735059,0.9285714285714286,0.4346791714612914,6,0.2,6,8,1.0,136.7780725821617,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,equal,14,0,baselines|naive,108.42780103751042,10,49.05778664142631,62.156383677959994,23.344673723156255,1.738921572556587,41.146212162592136,0.45443880123982633,0.06452346806555953,1.0,0.5732513532803003,6,0.2,6,4,1.0,227.27367646880248,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,inv_mse,14,0,baselines|naive,108.42780103751042,10,38.87626346963471,46.98214830704591,14.905939689820661,1.38359216164998,30.62955311606517,0.46149576325666686,0.11354855290129218,1.0,0.4333035241652878,6,0.2,6,4,1.0,172.45568168999898,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,stack_ls,14,13,baselines|naive,108.42780103751042,10,32.667093677905044,37.66705039304532,8.72096748183535,1.172713614580764,24.682808497603148,0.4861686537216391,0.3791137083047914,1.0,0.3473929198288774,6,0.2,6,4,1.0,134.691402635357,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,stack_shrunk,14,13,baselines|naive,108.42780103751042,10,40.862440159665766,49.45827615700314,16.03282060249585,1.455817593568679,33.93305507966259,0.46634650418822715,0.10336352043701136,1.0,0.456140175155753,6,0.2,6,4,1.0,180.29269610499523,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,bma_logscore,14,0,baselines|naive,108.42780103751042,10,29.499522168373595,33.9222147391649,13.68601925988528,0.9709171698080945,19.369849829277328,0.4176862833454371,0.39995587295294355,1.0,0.31285532321576426,6,0.2,6,4,1.0,113.62993876948781,0.8571428571428571,1.0
revenue_musd,all,W2,PIT,top3_inv_mse,14,0,baselines|naive,108.42780103751042,10,33.05830805196115,39.16254971201307,16.216282347919652,1.1354509421590064,23.580364285490774,0.4505559297955172,0.43538804929052155,1.0,0.3611855016635895,6,0.2,6,4,1.0,130.29959756993776,0.8571428571428571,1.0
