date,date_kind,printed_quarter,guided_quarter,target_period,target_role,lookup_date,vendor,field_basis,found,calcdate_used,ebitda_mean,ebitda_median,ebitda_n,ebitda_sd,ebitda_high,ebitda_low,ebitda_obs_date,ebitda_staleness_days,revenue_mean,revenue_median,revenue_n,revenue_sd,revenue_high,revenue_low,revenue_obs_date,revenue_staleness_days,eps_mean,eps_median,eps_n,eps_sd,eps_obs_date,eps_staleness_days,implied_margin_pct,lseg_margin_mean_pct,ebitda_reported_mean,ebit_mean,ebit_obs_date,ebit_n,netprofit_mean,netprofit_obs_date,netprofit_n,fcf_mean,fcf_obs_date,cogs_mean,cogs_obs_date,grossincome_mean,grossincome_obs_date,pretaxprofit_mean,pretaxprofit_obs_date,capex_mean,capex_obs_date
2020-11-15,print+guide,2020Q3,2020Q4,2020Q3,printed_q_at_print,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,2020Q4,guided_q_pre_guide,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,2020Q4,guided_q_print_day,2020-11-15,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,2020Q4,guided_q_post_guide_5td,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,2021Q1,next_q_pre_guide,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,2021Q1,next_q_post_guide_5td,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,FY2020,fy_current_pre_guide,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,FY2020,fy_current_post_guide_5td,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,FY2021,fy_next_pre_guide,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,print+guide,2020Q3,2020Q4,FY2021,fy_next_post_guide_5td,,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,print+guide,2020Q4,2021Q1,2020Q4,printed_q_at_print,2021-02-24,LSEG,TR.<Metric>Mean via lseg-data desktop; period from .fperiod,True,2021-02-24,-122.07942,-133.961,26.0,34.34266,-34.48,-171.0,2021-02-21,3.0,747.59032,730.6165,28.0,43.63887,937.0,710.878,2021-02-21,3.0,-9.15817,-9.75,25.0,1.9433,2021-02-21,3.0,-16.329721872268223,,-110.57,-2904.50017,2021-02-21,25.0,-2699.16227,2021-02-21,23.0,-656.55964,2021-02-22,200.30738,2021-02-21,522.35554,2021-01-14,-2905.8839,2021-02-21,5.60409,2021-01-14
