sample,w,pooled_rel_disp_pct,loo_rmse_pct,loo_mae_pct,loo_bias_pct,n
n22_2021Q1plus,0.0,8.607825732535797,8.454644730190251,6.002939849670141,0.654051875432814,22
n22_2021Q1plus,0.01,8.491728549149895,8.35062119252236,5.924569927131759,0.6374047866306736,22
n22_2021Q1plus,0.02,8.376527666396296,8.247211115079415,5.846608852288275,0.6210790130157219,22
n22_2021Q1plus,0.03,8.26221425545987,8.144410291371448,5.7690486823466225,0.6050695910936364,22
n22_2021Q1plus,0.04,8.148780119544961,8.042215044866682,5.691881664153507,0.5893717054206067,22
n22_2021Q1plus,0.05,8.036217695224215,7.940622235307542,5.617799895070049,0.5739806834831263,22
n22_2021Q1plus,0.06,7.924520055216284,7.839629266250088,5.544529015436803,0.5588919907995656,22
n22_2021Q1plus,0.07,7.813680912623064,7.739234093864898,5.471647191539394,0.5441012262323727,22
n22_2021Q1plus,0.08,7.70369462666244,7.639435237041258,5.39914750649486,0.5296041175006055,22
n22_2021Q1plus,0.09,7.594556209937418,7.540231788841212,5.327023205678189,0.5153965168830686,22
n22_2021Q1plus,0.1,7.486261337287946,7.441623429354339,5.2552676916441365,0.5014743971027574,22
n22_2021Q1plus,0.11,7.378806356276963,7.343610440008481,5.183874519246057,0.4878338473838619,22
n22_2021Q1plus,0.12,7.272188299367619,7.246193719396403,5.1128373909430715,0.47447106967326536,22
n22_2021Q1plus,0.13,7.166404897853994,7.149374800682611,5.042150152286604,0.4613823750184624,22
n22_2021Q1plus,0.14,7.06145459761334,7.053155870659443,4.971806787578559,0.4485641800947752,22
n22_2021Q1plus,0.15,6.95733657675289,6.957539790525519,4.901801415693056,0.4360130038747972,22
n22_2021Q1plus,0.16,6.85405076523021,6.862530118464602,4.832128286054716,0.42372546443339926,22
n22_2021Q1plus,0.17,6.751597866530984,6.7681311341065555,4.762781774766373,0.41169827588223296,22
n22_2021Q1plus,0.18,6.649979381493439,6.67434786495645,4.693756380879762,0.3999282454275736,22
n22_2021Q1plus,0.19,6.549197634373299,6.581186114881284,4.625046722802853,0.3884122705461575,22
n22_2021Q1plus,0.2,6.449255801247728,6.488652494746976,4.5566475348379605,0.37714733627342517,22
n22_2021Q1plus,0.21,6.35015794086055,6.396754455300874,4.492343337845849,0.36613051259940854,22
n22_2021Q1plus,0.22,6.251909028014017,6.305500322396649,4.430359690997883,0.35535895196722184,22
n22_2021Q1plus,0.23,6.154514989614985,6.21489933465948,4.36867647215093,0.34482988686986005,22
n22_2021Q1plus,0.24,6.057982743483857,6.124961683688536,4.307288854820392,0.3345406275408239,22
n22_2021Q1plus,0.25,5.9623202400345745,6.035698556892169,4.246192112898832,0.3244885597345723,22
n22_2021Q1plus,0.26,5.867536506931252,5.947122183046989,4.186403109272249,0.31467114259292495,22
n22_2021Q1plus,0.27,5.773641696822277,5.859245880665945,4.128317179314679,0.3050859065936804,22
n22_2021Q1plus,0.28,5.680647138245298,5.772084109251388,4.070513981183411,0.29573045157806016,22
n22_2021Q1plus,0.29,5.588565389785083,5.685652523496814,4.012989180911131,0.28660244485340647,22
n22_2021Q1plus,0.3,5.497410297551138,5.599968030484602,3.955738531980589,0.2776996193683974,22
n22_2021Q1plus,0.31,5.407197056021456,5.515048849905801,3.898757872984379,0.2690197719572716,22
