method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
driver-lines,lines_v2,cor_cash_musd,2023Q1,2023-02-14,0,413.21176736879426,413.21176736879426,W1,PIT,7,12,328.57942448082235,347.2723368038959,378.507373690425,447.9161610471635,479.1511979336926,497.84411025676616,51.45281105944195,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q1,2023-02-14,0,246.71929252500288,246.71929252500288,W1,PIT,7,12,199.1624677851496,209.66643736569864,227.21810998005367,266.2204750699521,283.77214768430713,294.27611726485617,28.912496504624446,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q1,2023-02-14,0,264.51092501040284,264.51092501040284,W1,PIT,7,12,240.54119237365035,245.83543444821316,254.68188082463286,274.33996919617283,283.1864155725925,288.48065764715534,14.572562715612186,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q1,2023-02-14,0,415.25837018791594,415.25837018791594,W1,PIT,7,12,316.340995839925,338.1890712070838,374.6962471996939,455.820493176138,492.3276691687481,514.1757445359069,60.137493529635094,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,196.39412220661967,196.39412220661967,W1,PIT,7,12,174.82380099152695,179.5880803378756,187.54898223207874,205.2392621811606,213.20016407536374,217.9644434217124,13.113824149246994,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q2,2023-02-14,1,451.3058228355672,451.3058228355672,W1,PIT,7,12,408.493876316318,417.94983529554383,433.7503281459304,468.861317525204,484.66181037559056,494.11776935481635,26.027815373818846,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q2,2023-02-14,1,273.2885131816693,273.2885131816693,W1,PIT,7,12,260.18038748272613,263.0756050325288,267.9133866151764,278.6636397481622,283.5014213308098,286.3966388806125,7.96917457223075,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q2,2023-02-14,1,248.39206957549194,248.39206957549194,W1,PIT,7,12,223.84430276573315,229.26621638697702,238.32599632004212,258.4581428309418,267.51792276400687,272.9398363852507,14.923982540169833,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q2,2023-02-14,1,449.24980157660553,449.24980157660553,W1,PIT,7,12,391.17933821440266,404.00547587228124,425.43738952658276,473.0622136266283,494.4941272809298,507.3202649388084,35.30433493333333,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,217.94647104299784,217.94647104299784,W1,PIT,7,12,200.49827730420284,204.35209423311653,210.79165334772102,225.10128873827466,231.54084785287912,235.3946647817928,10.607748588020574,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q3,2023-02-14,2,464.0376906000078,464.0376906000078,W1,PIT,7,12,387.71028275744703,404.5688677139937,432.73882399857126,495.33655720144435,523.506513486022,540.3650984425686,46.40376906000078,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q3,2023-02-14,2,306.86727489123325,306.86727489123325,W1,PIT,7,12,256.3920998814773,267.5406512361067,286.16939173275927,327.56515804970724,346.1938985463598,357.3424499009892,30.686727489123328,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q3,2023-02-14,2,248.563696041316,248.563696041316,W1,PIT,7,12,207.67860634511382,216.70897666138592,231.79832951624383,265.3290625663882,280.4184154212461,289.4487857375182,24.8563696041316,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q3,2023-02-14,2,457.81667462557374,457.81667462557374,W1,PIT,7,12,382.5125328519,399.145107015691,426.93740917519335,488.6959400759541,516.4882422354565,533.1208163992475,45.78166746255738,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,212.70762127143004,212.70762127143004,W1,PIT,7,12,177.72033103857686,185.44804276706313,198.3607102378131,227.054532305047,239.96719977579696,247.69491150428323,21.270762127143005,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q1,2023-02-14,0,421.4188690344735,421.4188690344735,W1,full_sample,7,12,362.88530993667706,375.8137324621045,397.41655964532015,445.42117842362694,467.02400560684254,479.95242813227,35.585877149616664,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q1,2023-02-14,0,253.23033048226665,253.23033048226665,W1,full_sample,7,12,219.18456609532927,226.70432115515862,239.2695021506053,267.191158813928,279.7563398093747,287.27609486920403,20.698355056696993,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q1,2023-02-14,0,275.77389285750763,275.77389285750763,W1,full_sample,7,12,253.87815065145514,258.71430637324755,266.79531053934136,284.7524751756739,292.83347934176777,297.6696350635601,13.31166606394848,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q1,2023-02-14,0,399.83825512789537,399.83825512789537,W1,full_sample,7,12,342.1426738443942,354.8860105589273,376.1795674673705,423.4969427884203,444.7904996968634,457.5338364113965,35.07642281242535,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,177.11554950640553,177.11554950640553,W1,full_sample,7,12,154.03400203998197,159.13206890600082,167.6507151103986,186.58038390241248,195.09903010681023,200.1970969728291,14.032584473307997,,,,,,,,2023-02-14,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q2,2023-02-14,1,460.2695384478062,460.2695384478062,W1,full_sample,7,12,388.45187017457914,404.31438006699767,430.81993859310546,489.71913830250696,516.2246968286147,532.0872067210333,43.66204207868154,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q2,2023-02-14,1,280.5007253455385,280.5007253455385,W1,full_sample,7,12,245.40738888064223,253.15852324934065,266.11032892490107,294.89112176617596,307.8429274417364,315.59406181043477,21.335233658412093,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q2,2023-02-14,1,258.9686909116223,258.9686909116223,W1,full_sample,7,12,237.87284975833987,242.53232975857793,250.31811654043935,267.61926528280515,275.4050520646666,280.0645320649047,12.825360754063494,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q2,2023-02-14,1,432.56745600975324,432.56745600975324,W1,full_sample,7,12,375.26780360501164,387.92369072800244,409.0711232032739,456.0637888162326,477.21122129150405,489.86710841449485,34.835715145632314,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,196.5522620944373,196.5522620944373,W1,full_sample,7,12,170.78954944562483,176.4798105481239,185.98798735646173,207.1165368324129,216.6247136407507,222.31497474324976,15.662617163425294,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q3,2023-02-14,2,473.254283166362,473.254283166362,W1,full_sample,7,12,382.69072897470295,402.6936796245685,436.11773311551445,510.39083321720943,543.8148867081554,563.8178373580209,55.05873149303082,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q3,2023-02-14,2,314.96564634086945,314.96564634086945,W1,full_sample,7,12,270.1629708083017,280.05862602699267,296.5938320147007,333.3374606670382,349.87266665474624,359.76832187343723,27.23809267795082,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q3,2023-02-14,2,259.14762529248316,259.14762529248316,W1,full_sample,7,12,237.36020082871954,242.17243219735633,250.21345981830905,268.08179076665726,276.12281838761,280.9350497562467,13.245813552506691,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q3,2023-02-14,2,440.8162086363447,440.8162086363447,W1,full_sample,7,12,380.58451135601126,393.88800500762324,416.117559597407,465.51485767528237,487.74441226506616,501.04790591667813,36.61827185922024,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,191.8276718386427,191.8276718386427,W1,full_sample,7,12,166.117482086999,171.79614235371557,181.28493467410857,202.3704090031768,211.8592013235698,217.53786159028638,15.63068550925974,,,,,,,,2023-02-14,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q2,2023-05-09,0,438.56160068540896,438.56160068540896,W1,PIT,7,13,353.86169031120284,372.5695263980878,403.82950023960177,473.29370113121615,504.55367497273016,523.2615110596151,51.49388917431314,,,,,,,,2023-05-09,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q2,2023-05-09,0,267.66599968766826,267.66599968766826,W1,PIT,7,13,221.8457032523042,231.9661224047938,248.87689907092937,286.4551003044072,303.3658769705427,313.48629612303233,27.856762258102076,,,,,,,,2023-05-09,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q2,2023-05-09,0,250.05026896069995,250.05026896069995,W1,PIT,7,13,232.29224769032476,236.21449683658557,242.76840318591303,257.3321347354869,263.88604108481434,267.80829023107515,10.796110352559111,,,,,,,,2023-05-09,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,sm_cash_musd,2023Q2,2023-05-09,0,451.2403868136707,451.2403868136707,W1,PIT,7,13,329.879418400584,356.6846546090636,401.4750290169356,501.00574461040577,545.7961190182778,572.6013552267574,73.78222987416449,,,,,,,,2023-05-09,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q2,2023-05-09,0,216.28648589735147,216.28648589735147,W1,PIT,7,13,179.56890547294591,187.6787898051964,201.23005094018035,231.3429208545226,244.89418198950654,253.00406632175702,22.322703870287196,,,,,,,,2023-05-09,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,lines_v2,cor_cash_musd,2023Q3,2023-05-09,1,464.023840972521,464.023840972521,W1,PIT,7,13,428.0779330658846,436.01737656872456,449.28383855087463,478.76384339416734,492.0303053763175,499.96974887915735,21.85356029111086,,,,,,,,2023-05-09,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,ops_cash_musd,2023Q3,2023-05-09,1,309.2785343597349,309.2785343597349,W1,PIT,7,13,295.3025680330313,298.3894672521764,303.54754049986286,315.009528219607,320.1676014672934,323.2545006864385,8.49678421088828,,,,,,,,2023-05-09,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,lines_v2,pd_cash_musd,2023Q3,2023-05-09,1,250.2230411591579,250.2230411591579,W1,PIT,7,13,230.01507222069924,234.47844613549236,241.93654824699965,258.5095340713161,265.96763618282347,270.43101009761654,12.285572775196767,,,,,,,,2023-05-09,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
