method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,670.7310174947964,670.7310174947964,W1,PIT,2,12,553.4919121720561,579.3867443585468,622.6558735630499,718.8061614265429,762.0752906310461,787.9701228175368,71.27631504818346,,,,,,,,2023-02-14,delta|rw,delta -1.27 m/q; sigma relative n=5 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,671.6180695352763,671.6180695352763,W1,PIT,3,12,554.1980880889587,580.1328707412406,623.4687554224213,719.7673836481313,763.103268329312,789.0380509815939,71.38627992324193,,,,,,,,2023-02-14,structural|rw,"buyback 375/q at price 121, issuance 2.72 m/q; sigma relative n=5 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,664.3731648201694,664.3731648201694,W1,full_sample,2,12,636.8325439486322,642.9154951432614,653.0798398777451,675.6664897625936,685.8308344970776,691.9137856917066,16.74350861394291,,,,,,,,2023-02-14,delta|rw,delta -7.63 m/q; sigma relative n=19 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,663.8217166191251,663.8217166191251,W1,full_sample,3,12,636.241828900518,642.3334530410262,652.5122898878017,675.1311433504486,685.309980197224,691.4016043377322,16.767381161886647,,,,,,,,2023-02-14,structural|rw,"buyback 1028/q at price 121, issuance 0.32 m/q; sigma relative n=19 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,669.7760000000001,669.7760000000001,W1,PIT,2,12,543.0922059048012,571.0731051091456,617.8279608352461,721.724039164754,768.4788948908546,796.459794095199,77.01827811268002,,,,,,,,2023-02-14,delta|eq,delta -2.22 m/q; sigma relative n=5 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,670.1667858700556,670.1667858700556,W1,PIT,3,12,543.4102619043829,571.4072250985171,618.1889230472182,722.144648692893,768.9263466415941,796.9233098357283,77.06249473431863,,,,,,,,2023-02-14,structural|eq,"buyback 375/q at price 121, issuance 1.27 m/q; sigma relative n=5 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,664.75,664.75,W1,full_sample,2,12,637.29066317487,643.3556610020169,653.4900064466171,676.0099935533829,686.144338997983,692.2093368251301,16.694091422604224,,,,,,,,2023-02-14,delta|eq,delta -7.25 m/q; sigma relative n=19 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q1,2023-02-14,0,664.1578342763585,664.1578342763585,W1,full_sample,3,12,636.641007742372,642.7187034347849,652.8742664554967,675.4414020972202,685.596965117932,691.674660810345,16.72904268386809,,,,,,,,2023-02-14,structural|eq,"buyback 1028/q at price 121, issuance 0.66 m/q; sigma relative n=19 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,669.4620349895929,669.4620349895929,W1,PIT,2,12,437.56650306801714,488.78572610264956,574.3708020467203,764.5532679324655,850.1383438765363,901.3575669111686,140.98247292153573,,,,,,,,2023-02-14,delta|rw,delta -1.27 m/q; sigma relative n=4 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,671.2361390705526,671.2361390705526,W1,PIT,3,12,438.72607370565055,490.0810299527133,575.8929101434267,766.5793679976784,852.3912481883918,903.7462044354546,141.35608272684422,,,,,,,,2023-02-14,structural|rw,"buyback 375/q at price 121, issuance 2.72 m/q; sigma relative n=4 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,656.746329640339,656.746329640339,W1,full_sample,2,12,627.3650586121857,633.8545578335028,644.6982264951664,668.7944327855115,679.6381014471752,686.1276006684923,17.862544451817133,,,,,,,,2023-02-14,delta|rw,delta -7.63 m/q; sigma relative n=18 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,655.6434332382503,655.6434332382503,W1,full_sample,3,12,626.3551212337721,632.8240884123747,643.6334489309061,667.6534175455945,678.4627780641258,684.9317452427284,17.806029378285988,,,,,,,,2023-02-14,structural|rw,"buyback 1028/q at price 121, issuance 0.32 m/q; sigma relative n=18 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,667.552,667.552,W1,PIT,2,12,418.8943294261447,473.81583905101155,565.5872735577199,769.5167264422803,861.2881609489885,916.2096705738553,151.17312963264143,,,,,,,,2023-02-14,delta|eq,delta -2.22 m/q; sigma relative n=4 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,668.3335717401113,668.3335717401113,W1,PIT,3,12,419.3847720732678,474.3705839545088,566.2494647122356,770.4176787679871,862.2965595257139,917.2823714069548,151.35012355369184,,,,,,,,2023-02-14,structural|eq,"buyback 375/q at price 121, issuance 1.27 m/q; sigma relative n=4 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,657.5,657.5,W1,full_sample,2,12,628.4886055516985,634.8964094040632,645.6035686862049,669.396431313795,680.1035905959368,686.5113944483015,17.63767545813208,,,,,,,,2023-02-14,delta|eq,delta -7.25 m/q; sigma relative n=18 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-02-14,1,656.3156685527169,656.3156685527169,W1,full_sample,3,12,627.3261751237724,633.7291416548406,644.428217985192,668.2031191202419,678.9021954505932,685.3051619816616,17.62436058378821,,,,,,,,2023-02-14,structural|eq,"buyback 1028/q at price 121, issuance 0.66 m/q; sigma relative n=18 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,668.1930524843893,668.1930524843893,W1,PIT,2,12,347.9419213814294,418.67641969251844,536.8706649610764,799.5154400077024,917.7096852762602,988.4441835873492,194.69886308151618,,,,,,,,2023-02-14,delta|rw,delta -1.27 m/q; sigma relative n=3 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,670.8542086058288,670.8542086058288,W1,PIT,3,12,349.3276403297886,420.3438469622642,539.0088144841378,802.69960272752,921.3645702493935,992.380776881869,195.47427382456456,,,,,,,,2023-02-14,structural|rw,"buyback 375/q at price 121, issuance 2.72 m/q; sigma relative n=3 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,649.1194944605085,649.1194944605085,W1,full_sample,2,12,618.8686524618143,625.550215536693,636.7148144764686,661.5241744445483,672.6887733843239,679.3703364592025,18.391206064189518,,,,,,,,2023-02-14,delta|rw,delta -7.63 m/q; sigma relative n=17 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,647.4651498573753,647.4651498573753,W1,full_sample,3,12,619.5530735300107,625.7180688230396,636.0195056486621,658.9107940660886,669.212230891711,675.3772261847399,16.96933749606408,,,,,,,,2023-02-14,structural|rw,"buyback 1028/q at price 121, issuance 0.32 m/q; sigma relative n=17 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,665.328,665.328,W1,PIT,2,12,312.3279796041732,390.2957896178574,520.5765815912558,810.0794184087442,940.3602103821426,1018.3280203958268,214.60877406463672,,,,,,,,2023-02-14,delta|eq,delta -2.22 m/q; sigma relative n=3 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,666.5003576101669,666.5003576101669,W1,PIT,3,12,312.8783248230082,390.9835199391044,521.4938763948763,811.5068388254576,942.0171952812295,1020.1223903973257,214.9869307474808,,,,,,,,2023-02-14,structural|eq,"buyback 375/q at price 121, issuance 1.27 m/q; sigma relative n=3 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,650.25,650.25,W1,full_sample,2,12,621.1214727244028,627.5551479351168,638.3055371227102,662.1944628772899,672.9448520648832,679.3785272755972,17.708887160727627,,,,,,,,2023-02-14,delta|eq,delta -7.25 m/q; sigma relative n=17 (full_sample),1.0
below-ebitda,share_count,diluted_shares_m,2023Q3,2023-02-14,2,648.4735028290754,648.4735028290754,W1,full_sample,3,12,621.5573315495039,627.5023593324152,637.4362400932778,659.510765564873,669.4446463257357,675.3896741086469,16.363870218322788,,,,,,,,2023-02-14,structural|eq,"buyback 1028/q at price 121, issuance 0.66 m/q; sigma relative n=17 (full_sample)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-05-09,0,675.5487624212747,675.5487624212747,W1,PIT,2,13,567.754718975524,591.563401735828,631.3466667180228,719.7508581245265,759.5341231067214,783.3428058670253,65.53412515223818,,,,,,,,2023-05-09,delta|rw,delta 5.55 m/q; sigma relative n=6 (PIT),1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-05-09,0,676.3564419926162,676.3564419926162,W1,PIT,3,13,568.4053443857881,592.24871600809,632.0899445577229,720.6229394275096,760.4641679771423,784.3075395994443,65.62960730244535,,,,,,,,2023-05-09,structural|rw,"buyback 498/q at price 127, issuance 10.28 m/q; sigma relative n=6 (PIT)",1.0
below-ebitda,share_count,diluted_shares_m,2023Q2,2023-05-09,0,662.3731648201694,662.3731648201694,W1,full_sample,2,13,634.915451032572,640.9800903762213,651.1138368106149,673.6324928297239,683.7662392641178,689.8308786077669,16.693104685847846,,,,,,,,2023-05-09,delta|rw,delta -7.63 m/q; sigma relative n=19 (full_sample),1.0
