method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,sarima_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,23.056820151446864,23.056820151446864,W1,PIT,2,12,18.122259270592448,19.212165454813064,21.03335090085862,25.08028940203511,26.901474848080664,27.99138103230128,3.0,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=1845; sigma additive_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,425.43216517159084,425.43216517159084,W1,PIT,2,12,355.45480118115995,370.91083944072267,396.73720169039444,454.12712865278723,479.953490902459,495.4095291620217,42.54321651715909,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=1845; sigma relative_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,41.67163076580027,41.67163076580027,W1,PIT,2,12,36.73706988494585,37.82697606916647,39.64816151521203,43.695100016388515,45.51628546243408,46.60619164665469,3.0,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=2612; sigma additive_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,1088.5239254022563,1088.5239254022563,W1,PIT,2,12,909.4776727301207,949.0239713290547,1015.1041023495537,1161.9437484549587,1228.0238794754578,1267.5701780743918,108.85239254022564,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=2612; sigma relative_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,58.3935034158993,58.3935034158993,W1,PIT,2,12,53.45894253504488,54.5488487192655,56.37003416531106,60.416972666487545,62.23815811253311,63.32806429675372,3.0,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=3581; sigma additive_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,2090.7953984690907,2090.7953984690907,W1,PIT,2,12,1746.8901590305575,1822.8491868549397,1949.7733918666374,2231.817405071544,2358.741610083242,2434.7006379076242,209.07953984690909,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 0, 0)x(0, 1, 0, 4) trend=c aicc=24.1; rev=3581; sigma relative_fallback n=0 (PIT)",1.0
margin-ts,sarima_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,23.666852672028334,23.666852672028334,W1,full_sample,4,12,16.6832993012438,18.22577049380407,20.803172225719276,26.53053311833739,29.107934850252597,30.650406042812868,4.245698982788923,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 1, 1)x(0, 1, 1, 4) trend=n aicc=61.4; rev=1830; sigma additive n=14 (full_sample)",1.0
margin-ts,sarima_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,433.08459580327985,433.08459580327985,W1,full_sample,4,12,326.34975261945885,349.9244877309895,389.316836449701,476.8523551568587,516.2447038755703,539.8194389871009,64.89017711663529,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 1, 1)x(0, 1, 1, 4) trend=n aicc=61.4; rev=1830; sigma relative n=14 (full_sample)",1.0
margin-ts,sarima_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,42.18917978210947,42.18917978210947,W1,full_sample,4,12,35.90469697620654,37.2927630757367,39.61216066721038,44.76619889700856,47.08559648848224,48.4736625880124,3.820694256880733,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 1, 1)x(0, 1, 1, 4) trend=n aicc=61.4; rev=2612; sigma additive n=13 (full_sample)",1.0
margin-ts,sarima_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,1102.0430624378846,1102.0430624378846,W1,full_sample,4,12,879.940506378934,928.9967355398845,1010.967543559187,1193.118581316582,1275.0893893358848,1324.1456184968351,135.02876634110578,,,,,,,,2023-02-14,margin_aicc,"SARIMA(0, 1, 1)x(0, 1, 1, 4) trend=n aicc=61.4; rev=2612; sigma relative n=13 (full_sample)",1.0
