method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,23.094058599927948,23.094058599927948,W1,PIT,2,12,6.8359430188379235,10.426905040272217,16.427245129557093,29.760872070298802,35.76121215958368,39.35217418101797,9.884232441534863,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[guide_cushion]; sigma additive n=4",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q1,2023-02-14,0,426.1192691894423,426.1192691894423,W1,PIT,2,12,356.0288866454258,371.5098875355972,397.37796124651,454.86057713237466,480.7286508432874,496.2096517334588,42.611926918944235,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[guide_cushion]; sigma relative_fallback n=2",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,41.70886921428136,41.70886921428136,W1,PIT,2,12,31.011744283259645,33.374439343105045,37.322399193898214,46.0953392346645,50.04329908545767,52.40599414530307,6.503390183628361,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma additive n=3",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q2,2023-02-14,1,1089.4966481244442,1089.4966481244442,W1,PIT,3,12,99.37611474024769,318.0659877634371,683.4871769570618,1495.5061192918263,1860.9273084854512,2079.617181508641,601.9505426870472,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma relative n=3",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,58.43074186438037,58.43074186438037,W1,PIT,1,12,53.49618098352596,54.58608716774657,56.40727261379213,60.454211114968615,62.275396561014176,63.365302745234786,3.0,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma additive_fallback n=2",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q3,2023-02-14,2,2092.1287313259295,2092.1287313259295,W1,PIT,2,12,1748.0041781488458,1824.011646230771,1951.0167927889224,2233.2406698629366,2360.245816421088,2436.253284503013,209.21287313259296,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +7.97pp (rw_hl4, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma relative_fallback n=2",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,17.45809173943643,17.45809173943643,W1,full_sample,2,12,-2.6449721645103743,1.7952311686178355,9.214616254095276,25.701567224777584,33.12095231025502,37.56115564338323,12.22179504276334,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[guide_cushion]; sigma additive n=18",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q1,2023-02-14,0,319.4692048514964,319.4692048514964,W1,full_sample,3,12,100.74849711349748,149.05777077261155,229.78044889919215,409.1579608038006,489.8806389303812,538.1899125894953,132.97274854989377,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[guide_cushion]; sigma relative n=16",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,36.07290235378984,36.07290235378984,W1,full_sample,2,12,23.96102007275821,26.63619537596832,31.10629601248383,41.039508695095854,45.509609331611365,48.184784634821476,7.363501580064284,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[naive]; sigma additive n=17",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q2,2023-02-14,1,942.2769531502286,942.2769531502286,W1,full_sample,3,12,364.2007943229866,491.8816144950172,705.2306667372916,1179.3232395631655,1392.67229180544,1520.3531119774705,351.4453501243347,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[naive]; sigma relative n=17",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,52.79477500388886,52.79477500388886,W1,full_sample,2,12,44.351163876219445,46.21612090226539,49.33238232229214,56.25716768548558,59.37342910551233,61.23838613155827,5.133351071072858,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[naive]; sigma additive n=16",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q3,2023-02-14,2,1890.3313927776228,1890.3313927776228,W1,full_sample,3,12,1288.15170583557,1421.1563197530168,1643.4011979179907,2137.261587637255,2359.506465802229,2492.5110797196753,366.0992547149113,,,,,,,,,rw_hl4,"FY2023 point 34.56% + cushion +2.36pp (rw_hl4, n4, FEB) = 36.92%; delta on m[q-4]; delta +2.28pp; rev[naive]; sigma relative n=16",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,23.094058599927948,23.094058599927948,W1,PIT,2,12,6.8359430188379235,10.426905040272217,16.427245129557093,29.760872070298802,35.76121215958368,39.35217418101797,9.884232441534863,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[guide_cushion]; sigma additive n=4",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q1,2023-02-14,0,426.1192691894423,426.1192691894423,W1,PIT,2,12,356.0288866454258,371.5098875355972,397.37796124651,454.86057713237466,480.7286508432874,496.2096517334588,42.611926918944235,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[guide_cushion]; sigma relative_fallback n=2",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,41.70886921428136,41.70886921428136,W1,PIT,2,12,31.011744283259645,33.374439343105045,37.322399193898214,46.0953392346645,50.04329908545767,52.40599414530307,6.503390183628361,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma additive n=3",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q2,2023-02-14,1,1089.4966481244442,1089.4966481244442,W1,PIT,3,12,99.37611474024769,318.0659877634371,683.4871769570618,1495.5061192918263,1860.9273084854512,2079.617181508641,601.9505426870472,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma relative n=3",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,58.43074186438037,58.43074186438037,W1,PIT,1,12,53.49618098352596,54.58608716774657,56.40727261379213,60.454211114968615,62.275396561014176,63.365302745234786,3.0,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma additive_fallback n=2",1.0
guide-policy-margin,actual_given_guide,adj_ebitda_musd,2023Q3,2023-02-14,2,2092.1287313259295,2092.1287313259295,W1,PIT,2,12,1748.0041781488458,1824.011646230771,1951.0167927889224,2233.2406698629366,2360.245816421088,2436.253284503013,209.21287313259296,,,,,,,,,equal,"FY2023 point 34.56% + cushion +7.97pp (equal, n1, FEB) = 42.53%; delta on m[q-4]; delta +7.92pp; rev[naive]; sigma relative_fallback n=2",1.0
