quarter,actual,prior_actual,decel,err
1Q24,2.642047141245607,2.565277,False,-1.6147547266613835
2Q24,2.120354195530405,2.642047141245607,True,-0.9103497879072622
3Q24,1.40042136572065,2.120354195530405,True,1.6298704612977453
4Q24,0.8932559178204569,1.40042136572065,True,-0.4957075980757404
1Q25,-0.8907913003239232,0.8932559178204569,True,0.4209365469322466
2Q25,2.9198371969562764,-0.8907913003239232,False,0.16168749579418096
3Q25,4.674896113419713,2.9198371969562764,False,-1.2483347727661425
4Q25,5.931828242585202,4.674896113419713,False,-0.08781250098517113
1Q26,9.0346679117544,5.931828242585202,False,-0.6367500667295349
2Q26,5.30146721687299,9.0346679117544,True,-0.29714588670234665
