origin_date,last_reported_quarter,last_company_publication,n_train,min_training_quarter,max_training_quarter,training_quarters,n_params,weight_group_0,weight_group_1,weight_group_2,weight_group_3,lambda_Q1_pct,lambda_Q2_pct,lambda_Q3_pct,lambda_Q4_pct
2023-08-03,2023Q2,2023-08-03,8,2021Q3,2023Q2,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2,7,0.44715478404126485,0.5251609523810392,0.027684263577695944,2.5522161491956137e-18,10.877734582249438,12.555942051282576,17.642812979872595,13.015652860876786
2023-11-01,2023Q3,2023-11-01,9,2021Q3,2023Q3,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3,7,0.6050315172555691,0.33440899110358924,0.01485969290876669,0.0456997987320751,10.153239349328969,12.722819652554785,18.330267248212362,13.371036601163288
2024-02-13,2023Q4,2024-02-13,10,2021Q3,2023Q4,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4,7,0.6016353059354645,0.3363008280039693,0.005213464331602044,0.056850401728964085,10.159971812483965,12.710869756184485,18.391473849002065,13.408746469820395
2024-05-08,2024Q1,2024-05-08,11,2021Q3,2024Q1,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1,7,0.2950245082241617,0.5531196438109168,0.15185584796492135,0.0,11.636316565772356,13.035784344859163,17.69329207321277,12.626200822649277
2024-08-06,2024Q2,2024-08-06,12,2021Q3,2024Q2,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2,7,0.34258872785932065,0.5182506148687386,0.13916065727194077,0.0,11.422689827568606,12.960794939132303,17.750120589356577,12.71602009251226
2024-11-07,2024Q3,2024-11-07,13,2021Q3,2024Q3,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3,7,0.3242796105475369,0.5254414831318246,0.15027890632063845,0.0,11.495250229990704,12.997725412940087,17.714085306546686,12.675047409208243
2025-02-13,2024Q4,2025-02-13,14,2021Q3,2024Q4,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4,7,0.29530628741326914,0.5525896629020902,0.15210404968464059,1.8950244612446834e-18,11.634563637032715,12.983217186567156,17.680168383618327,12.65476887761623
2025-05-01,2025Q1,2025-05-01,15,2021Q3,2025Q1,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1,7,0.5126384593572665,0.38500565819473176,0.06206423641198646,0.04029164603601532,10.643144770131745,12.856287092056693,18.171253763713445,13.15622703505327
2025-08-06,2025Q2,2025-08-06,16,2021Q3,2025Q2,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2,7,0.546912031687821,0.3302178213995931,0.07214753558190187,0.05072261133068402,10.479864287738968,13.096256499572952,18.264689358133275,13.221191613653268
2025-11-06,2025Q3,2025-11-06,17,2021Q3,2025Q3,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3,7,0.4172375665338852,0.4311100962769719,0.15165233718914292,0.0,10.995031122952561,13.219504884479996,17.70684273628905,12.855506143737003
2026-02-12,2025Q4,2026-02-12,18,2021Q3,2025Q4,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4,7,0.38332704272838686,0.44162791456080536,0.17504504271080787,5.728101664837834e-20,11.106045017038879,13.299350856915435,17.665115527486755,12.71486397335135
2026-09-15,2026Q2,2026-08-06,20,2021Q3,2026Q2,2021Q3|2021Q4|2022Q1|2022Q2|2022Q3|2022Q4|2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2,7,0.3589564469509622,0.4729102395749613,0.1681333134740765,0.0,11.201040777019395,13.290258847386088,17.646171047782534,12.681513343028172
