event_date,guided_quarter,next_event_date,guide_musd,consensus_pre,consensus_after,pre_id,after_id,pre_vendor,after_vendor,pre_timestamp,after_timestamp,s1_pct,revision_pct,guide_error_musd,signal_error_pp,revision_error_pp,next_lambda_guide_musd,next_lambda_s1_pct,next_gbv_guide_musd,next_gbv_s1_pct,next_lambda_gbv_cushion_guide_musd,next_lambda_gbv_cushion_s1_pct,entry_date,return_20d_pp,return_60d_pp
2023-02-14,2023Q1,2023-05-09,,1690.0,1790.0,PG-2023Q1-revenue,AP-2023Q1-revenue,Refinitiv,Refinitiv,2023-02-14,2023-05-09,,5.9171597633136175,,,0.0,1758.738170347003,4.067347357810824,,,2257.7317893338422,33.593597002002504,2023-02-15,-10.672748360077655,-21.447443969730763
2023-05-09,2023Q2,2023-08-03,2435.665270113213,2420.0,2420.0,PG-2023Q2-revenue,AP-2023Q2-revenue,Refinitiv,Refinitiv,2023-05-09,2023-08-03,0.6473252112897843,0.0,0.0,0.0,0.0,2427.9007971863034,0.3264792225745161,2628.5448403063406,8.617555384559527,2601.643562730014,7.505932344215438,2023-05-10,-1.5214077445124374,12.816622543849496
2023-08-03,2023Q3,2023-11-01,,3220.0,3370.0,PG-2023Q3-revenue,AP-2023Q3-revenue,Refinitiv,LSEG,2023-08-03,2023-11-01,,4.658385093167694,,,0.0,3286.2670872765507,2.057984076911512,,,3145.874293831788,-2.30204056423019,2023-08-04,-6.946247437404396,-10.67868222764431
2023-11-01,2023Q4,2024-02-13,2141.4449187070622,2180.0,2170.0,PG-2023Q4-revenue,AP-2023Q4-revenue,LSEG,LSEG,2023-11-01,2024-02-13,-1.768581710685213,-0.4587155963302725,0.0,0.0,0.0,2151.210053396875,-1.320639752436925,1895.3902063242037,-13.055495122742943,1905.9531656068928,-12.570955706105835,2023-11-02,-4.421988877518123,4.346215417328075
2024-02-13,2024Q1,2024-05-08,2051.9043840507834,2030.0,2060.0,PG-2024Q1-revenue,AP-2024Q1-revenue,LSEG,LSEG,2024-02-13,2024-05-08,1.0790336970829317,1.4778325123152802,0.0,2.220446049250313e-16,0.0,2070.4688996456434,1.9935418544651862,2551.3537270246047,25.68244960712338,2574.436988808883,26.81955609895976,2024-02-14,10.64118635322682,-1.6542097673369005
2024-05-08,2024Q2,2024-08-06,2743.6535096912417,2740.0,2740.0,PG-2024Q2-revenue,AP-2024Q2-revenue,LSEG,LSEG,2024-05-08,2024-08-06,0.13333976975333783,0.0,0.0,2.7755575615628914e-17,0.0,2722.4518301584476,-0.6404441548011786,2922.684733814651,6.667326051629585,2900.099584165524,5.843050516989923,2024-05-09,-4.959594285713886,-13.396089455907822
2024-08-06,2024Q3,2024-11-07,3691.7903685246083,,3720.0,,AP-2024Q3-revenue,,LSEG,,2024-11-07,,,4.547473508864641e-13,,,3665.75342555025,,3471.3005915376866,,3447.8171620136745,,2024-08-07,-0.6989107540356976,10.224250332322036
2024-11-07,2024Q4,2025-02-13,2374.430513317052,2420.0,2420.0,PG-2024Q4-revenue,AP-2024Q4-revenue,LSEG,LSEG,2024-11-07,2025-02-13,-1.8830366397912468,0.0,-4.547473508864641e-13,-2.19824158875781e-14,0.0,2389.4123814394657,-1.2639511801873726,2138.5343222546094,-11.630813129974815,2156.9862311135635,-10.868337557290763,2024-11-08,-0.9489286188417934,-4.787178721348706
2025-02-13,2025Q1,2025-05-01,2328.4784046689074,2300.0,2260.0,PG-2025Q1-revenue,AP-2025Q1-revenue,LSEG,LSEG,2025-02-13,2025-05-01,1.2381915073437888,-1.7391304347826098,0.0,0.0,0.0,2292.8414791377236,-0.31124003749027906,2804.279597666352,21.925199898537052,2767.3915985750577,20.321373851089476,2025-02-14,-11.818581258233607,-9.90266485819549
2025-05-01,2025Q2,2025-08-06,2971.9858710181106,3040.0,3040.0,PG-2025Q2-revenue,AP-2025Q2-revenue,LSEG,LSEG,2025-05-01,2025-08-06,-2.2373068744042546,0.0,4.547473508864641e-13,0.0,0.0,2987.461594741714,-1.7282370150751958,3190.645492159082,4.955443821022443,3210.0115253152007,5.592484385368435,2025-05-02,-0.17066758557597872,-3.5930983275675548
2025-08-06,2025Q3,2025-11-06,4036.466377130656,4050.0,4080.0,PG-2025Q3-revenue,AP-2025Q3-revenue,LSEG,LSEG,2025-08-06,2025-11-06,-0.3341635276381205,0.7407407407407307,-9.094947017729282e-13,-2.220446049250313e-14,0.0,4029.7408939061247,-0.5002248418240818,3912.2674116804824,-3.4008046498646305,3905.763634719955,-3.561391735309749,2025-08-07,3.522475017541149,-4.561494226558404
2025-11-06,2025Q4,2026-02-12,2711.2967713197595,2670.0,2720.0,PG-2025Q4-revenue,AP-2025Q4-revenue,LSEG,LSEG,2025-11-06,2026-02-12,1.5466955550471617,1.8726591760299671,0.0,2.220446049250313e-16,0.0,2714.6261563896733,1.6713916250813865,2492.202082728264,-6.65909802515865,2495.262426580406,-6.544478405228238,2025-11-07,-3.758865912314402,-0.2843714057007785
2026-02-12,2026Q1,2026-05-07,2649.1705080207066,2530.0,2620.0,PG-2026Q1-revenue,AP-2026Q1-revenue,LSEG,LSEG,2026-02-12,2026-05-07,4.71029675971173,3.5573122529644285,-4.547473508864641e-13,-2.220446049250313e-14,0.0,2643.5118916763677,4.4866360346390355,3277.1528419471224,29.53173288328548,3270.1528581491016,29.255053681782673,2026-02-13,0.9870705320312424,-10.42661667576845
2026-05-07,2026Q2,2026-08-06,3537.7603445991504,3460.0,3580.0,PG-2026Q2-revenue,AP-2026Q2-revenue,LSEG,LSEG,2026-05-07,2026-08-06,2.2474088034436512,3.4682080924855585,0.0,0.0,0.0,3561.2736019200706,2.926982714452908,3753.2584366559513,8.47567735999859,3784.4728937346376,9.377829298688955,2026-05-08,-4.053833627341962,5.1204039860381245
