market,dump_date,url,http_status,bytes,last_modified
austin,2024-03-01,https://data.insideairbnb.com/united-states/tx/austin/2024-03-01/data/calendar.csv.gz,403,0,
austin,2024-03-02,https://data.insideairbnb.com/united-states/tx/austin/2024-03-02/data/calendar.csv.gz,403,0,
austin,2024-03-03,https://data.insideairbnb.com/united-states/tx/austin/2024-03-03/data/calendar.csv.gz,403,0,
austin,2024-03-04,https://data.insideairbnb.com/united-states/tx/austin/2024-03-04/data/calendar.csv.gz,403,0,
austin,2024-03-05,https://data.insideairbnb.com/united-states/tx/austin/2024-03-05/data/calendar.csv.gz,403,0,
austin,2024-03-06,https://data.insideairbnb.com/united-states/tx/austin/2024-03-06/data/calendar.csv.gz,403,0,
austin,2024-03-07,https://data.insideairbnb.com/united-states/tx/austin/2024-03-07/data/calendar.csv.gz,403,0,
austin,2024-03-08,https://data.insideairbnb.com/united-states/tx/austin/2024-03-08/data/calendar.csv.gz,403,0,
austin,2024-03-09,https://data.insideairbnb.com/united-states/tx/austin/2024-03-09/data/calendar.csv.gz,403,0,
austin,2024-03-10,https://data.insideairbnb.com/united-states/tx/austin/2024-03-10/data/calendar.csv.gz,403,0,
austin,2024-03-11,https://data.insideairbnb.com/united-states/tx/austin/2024-03-11/data/calendar.csv.gz,403,0,
austin,2024-03-12,https://data.insideairbnb.com/united-states/tx/austin/2024-03-12/data/calendar.csv.gz,403,0,
austin,2024-03-13,https://data.insideairbnb.com/united-states/tx/austin/2024-03-13/data/calendar.csv.gz,403,0,
austin,2024-03-14,https://data.insideairbnb.com/united-states/tx/austin/2024-03-14/data/calendar.csv.gz,403,0,
austin,2024-03-15,https://data.insideairbnb.com/united-states/tx/austin/2024-03-15/data/calendar.csv.gz,403,0,
austin,2024-03-16,https://data.insideairbnb.com/united-states/tx/austin/2024-03-16/data/calendar.csv.gz,403,0,
austin,2024-03-17,https://data.insideairbnb.com/united-states/tx/austin/2024-03-17/data/calendar.csv.gz,403,0,
austin,2024-03-18,https://data.insideairbnb.com/united-states/tx/austin/2024-03-18/data/calendar.csv.gz,403,0,
austin,2024-03-19,https://data.insideairbnb.com/united-states/tx/austin/2024-03-19/data/calendar.csv.gz,403,0,
austin,2024-03-20,https://data.insideairbnb.com/united-states/tx/austin/2024-03-20/data/calendar.csv.gz,403,0,
austin,2024-03-21,https://data.insideairbnb.com/united-states/tx/austin/2024-03-21/data/calendar.csv.gz,403,0,
austin,2024-03-22,https://data.insideairbnb.com/united-states/tx/austin/2024-03-22/data/calendar.csv.gz,403,0,
austin,2024-03-23,https://data.insideairbnb.com/united-states/tx/austin/2024-03-23/data/calendar.csv.gz,403,0,
austin,2024-03-24,https://data.insideairbnb.com/united-states/tx/austin/2024-03-24/data/calendar.csv.gz,403,0,
austin,2024-03-25,https://data.insideairbnb.com/united-states/tx/austin/2024-03-25/data/calendar.csv.gz,403,0,
austin,2024-03-26,https://data.insideairbnb.com/united-states/tx/austin/2024-03-26/data/calendar.csv.gz,403,0,
austin,2024-03-27,https://data.insideairbnb.com/united-states/tx/austin/2024-03-27/data/calendar.csv.gz,403,0,
austin,2024-03-28,https://data.insideairbnb.com/united-states/tx/austin/2024-03-28/data/calendar.csv.gz,403,0,
austin,2024-03-29,https://data.insideairbnb.com/united-states/tx/austin/2024-03-29/data/calendar.csv.gz,403,0,
austin,2024-03-30,https://data.insideairbnb.com/united-states/tx/austin/2024-03-30/data/calendar.csv.gz,403,0,
austin,2024-03-31,https://data.insideairbnb.com/united-states/tx/austin/2024-03-31/data/calendar.csv.gz,403,0,
austin,2024-05-01,https://data.insideairbnb.com/united-states/tx/austin/2024-05-01/data/calendar.csv.gz,403,0,
austin,2024-05-02,https://data.insideairbnb.com/united-states/tx/austin/2024-05-02/data/calendar.csv.gz,403,0,
austin,2024-05-03,https://data.insideairbnb.com/united-states/tx/austin/2024-05-03/data/calendar.csv.gz,403,0,
austin,2024-05-04,https://data.insideairbnb.com/united-states/tx/austin/2024-05-04/data/calendar.csv.gz,403,0,
austin,2024-05-05,https://data.insideairbnb.com/united-states/tx/austin/2024-05-05/data/calendar.csv.gz,403,0,
austin,2024-05-06,https://data.insideairbnb.com/united-states/tx/austin/2024-05-06/data/calendar.csv.gz,403,0,
austin,2024-05-07,https://data.insideairbnb.com/united-states/tx/austin/2024-05-07/data/calendar.csv.gz,403,0,
austin,2024-05-08,https://data.insideairbnb.com/united-states/tx/austin/2024-05-08/data/calendar.csv.gz,403,0,
austin,2024-05-09,https://data.insideairbnb.com/united-states/tx/austin/2024-05-09/data/calendar.csv.gz,403,0,
austin,2024-05-10,https://data.insideairbnb.com/united-states/tx/austin/2024-05-10/data/calendar.csv.gz,403,0,
austin,2024-05-11,https://data.insideairbnb.com/united-states/tx/austin/2024-05-11/data/calendar.csv.gz,403,0,
austin,2024-05-12,https://data.insideairbnb.com/united-states/tx/austin/2024-05-12/data/calendar.csv.gz,403,0,
austin,2024-05-13,https://data.insideairbnb.com/united-states/tx/austin/2024-05-13/data/calendar.csv.gz,403,0,
austin,2024-05-14,https://data.insideairbnb.com/united-states/tx/austin/2024-05-14/data/calendar.csv.gz,403,0,
austin,2024-05-15,https://data.insideairbnb.com/united-states/tx/austin/2024-05-15/data/calendar.csv.gz,403,0,
austin,2024-05-16,https://data.insideairbnb.com/united-states/tx/austin/2024-05-16/data/calendar.csv.gz,403,0,
