row,col,head,new,diff
0,regional_fx_step_pp,-1.921794532566083,-1.9217945325660903,7.327471962526033e-15
1,regional_fx_step_pp,-1.921794532566083,-1.9217945325660903,7.327471962526033e-15
2,regional_fx_step_pp,-1.921794532566083,-1.9217945325660903,7.327471962526033e-15
3,regional_fx_step_pp,-1.921794532566083,-1.9217945325660903,7.327471962526033e-15
4,regional_fx_step_pp,-1.921794532566083,-1.9217945325660903,7.327471962526033e-15
5,regional_fx_step_pp,-2.0886568761900097,-2.088656876190002,7.549516567451064e-15
6,regional_fx_step_pp,-2.0886568761900097,-2.088656876190002,7.549516567451064e-15
7,regional_fx_step_pp,-2.0886568761900097,-2.088656876190002,7.549516567451064e-15
8,regional_fx_step_pp,-2.0886568761900097,-2.088656876190002,7.549516567451064e-15
9,regional_fx_step_pp,-2.0886568761900097,-2.088656876190002,7.549516567451064e-15
10,regional_fx_step_pp,-2.1948607919336887,-2.1948607919336744,1.4210854715202004e-14
11,regional_fx_step_pp,-2.1948607919336887,-2.1948607919336744,1.4210854715202004e-14
12,regional_fx_step_pp,-2.1948607919336887,-2.1948607919336744,1.4210854715202004e-14
13,regional_fx_step_pp,-2.1948607919336887,-2.1948607919336744,1.4210854715202004e-14
14,regional_fx_step_pp,-2.1948607919336887,-2.1948607919336744,1.4210854715202004e-14
0,ex_fx_step_pp,-0.178205467433917,-0.1782054674339095,7.494005416219807e-15
1,ex_fx_step_pp,0.151794532566083,0.1517945325660905,7.494005416219807e-15
2,ex_fx_step_pp,0.871794532566083,0.8717945325660905,7.549516567451064e-15
3,ex_fx_step_pp,-1.0082054674339171,-1.0082054674339096,7.549516567451064e-15
4,ex_fx_step_pp,2.171794532566083,2.1717945325660906,7.549516567451064e-15
5,ex_fx_step_pp,-0.0113431238099903,-0.0113431238099979,7.599823548254392e-15
6,ex_fx_step_pp,0.3186568761900097,0.3186568761900021,7.605027718682322e-15
7,ex_fx_step_pp,1.0386568761900097,1.038656876190002,7.771561172376096e-15
8,ex_fx_step_pp,-0.8413431238099904,-0.841343123809998,7.549516567451064e-15
9,ex_fx_step_pp,2.3386568761900097,2.338656876190002,7.549516567451064e-15
10,ex_fx_step_pp,0.0948607919336885,0.0948607919336743,1.419697692739419e-14
11,ex_fx_step_pp,0.4248607919336886,0.4248607919336744,1.4210854715202004e-14
12,ex_fx_step_pp,1.1448607919336886,1.1448607919336744,1.4210854715202004e-14
13,ex_fx_step_pp,-0.7351392080663115,-0.7351392080663257,1.4210854715202004e-14
14,ex_fx_step_pp,2.4448607919336887,2.4448607919336744,1.4210854715202004e-14
