row,col,head,new,diff
0,centered_nights_differential_pp,0.7078809741088105,0.7078809741088106,1.1102230246251565e-16
1,centered_nights_differential_pp,-0.2890413194024906,-0.2890413194024905,1.1102230246251565e-16
2,centered_nights_differential_pp,-0.59597620776047,-0.5959762077604699,1.1102230246251565e-16
3,centered_nights_differential_pp,0.0030424918291712,0.0030424918291713,9.974659986866641e-17
6,centered_nights_differential_pp,-0.9232701047897568,-0.9232701047897566,2.220446049250313e-16
7,centered_nights_differential_pp,-0.0495918231936184,-0.0495918231936183,9.71445146547012e-17
8,centered_nights_differential_pp,0.7078809741088105,0.7078809741088106,1.1102230246251565e-16
9,centered_nights_differential_pp,-0.2890413194024906,-0.2890413194024905,1.1102230246251565e-16
10,centered_nights_differential_pp,-0.59597620776047,-0.5959762077604699,1.1102230246251565e-16
11,centered_nights_differential_pp,0.0030424918291712,0.0030424918291713,9.974659986866641e-17
14,centered_nights_differential_pp,-0.9232701047897568,-0.9232701047897566,2.220446049250313e-16
15,centered_nights_differential_pp,-0.0495918231936184,-0.0495918231936183,9.71445146547012e-17
16,centered_nights_differential_pp,0.7078809741088105,0.7078809741088106,1.1102230246251565e-16
17,centered_nights_differential_pp,-0.2890413194024906,-0.2890413194024905,1.1102230246251565e-16
18,centered_nights_differential_pp,-0.59597620776047,-0.5959762077604699,1.1102230246251565e-16
19,centered_nights_differential_pp,0.0030424918291712,0.0030424918291713,9.974659986866641e-17
22,centered_nights_differential_pp,-0.9232701047897568,-0.9232701047897566,2.220446049250313e-16
23,centered_nights_differential_pp,-0.0495918231936184,-0.0495918231936183,9.71445146547012e-17
0,base_nights_m,48.04769841247024,48.04769841247022,2.1316282072803006e-14
1,base_nights_m,57.56039337030206,57.560393370302066,7.105427357601002e-15
3,base_nights_m,24.04147093552759,24.0414709355276,7.105427357601002e-15
4,base_nights_m,41.972314890141625,41.97231489014161,1.4210854715202004e-14
5,base_nights_m,57.485572451109405,57.48557245110942,1.4210854715202004e-14
7,base_nights_m,18.13332569811226,18.133325698112262,3.552713678800501e-15
8,base_nights_m,48.04769841247024,48.04769841247022,2.1316282072803006e-14
9,base_nights_m,57.56039337030206,57.560393370302066,7.105427357601002e-15
11,base_nights_m,24.04147093552759,24.0414709355276,7.105427357601002e-15
12,base_nights_m,41.972314890141625,41.97231489014161,1.4210854715202004e-14
13,base_nights_m,57.485572451109405,57.48557245110942,1.4210854715202004e-14
15,base_nights_m,18.13332569811226,18.133325698112262,3.552713678800501e-15
16,base_nights_m,48.04769841247024,48.04769841247022,2.1316282072803006e-14
17,base_nights_m,57.56039337030206,57.560393370302066,7.105427357601002e-15
19,base_nights_m,24.04147093552759,24.0414709355276,7.105427357601002e-15
20,base_nights_m,41.972314890141625,41.97231489014161,1.4210854715202004e-14
21,base_nights_m,57.485572451109405,57.48557245110942,1.4210854715202004e-14
23,base_nights_m,18.13332569811226,18.133325698112262,3.552713678800501e-15
0,scenario_nights_m,48.3878189280293,48.38781892802928,1.4210854715202004e-14
1,scenario_nights_m,57.39402004985127,57.39402004985128,7.105427357601002e-15
3,scenario_nights_m,24.042202395316416,24.042202395316423,7.105427357601002e-15
