row,col,head,new,diff
3,adr_usd,227.46429485483333,227.46429485483335,2.842170943040401e-14
19,adr_usd,253.7855483535137,253.78554835351372,2.842170943040401e-14
23,adr_usd,247.24725226039357,247.2472522603935,5.684341886080802e-14
35,adr_usd,248.19616472462957,248.1961647246295,5.684341886080802e-14
63,adr_usd,235.27316235178236,235.27316235178233,2.842170943040401e-14
81,adr_usd,183.2368320789545,183.23683207895456,5.684341886080802e-14
11,adr_usd_anchored,212.277143654222,212.27714365422196,2.842170943040401e-14
27,adr_usd_anchored,232.27476596495012,232.27476596495015,2.842170943040401e-14
51,adr_usd_anchored,255.26718353836412,255.26718353836415,2.842170943040401e-14
79,adr_usd_anchored,247.20781593986771,247.20781593986777,5.684341886080802e-14
81,adr_usd_anchored,180.39913511017437,180.3991351101743,5.684341886080802e-14
89,adr_usd_anchored,247.20781593986771,247.20781593986777,5.684341886080802e-14
40,fx_contribution_pp,-2.751484,-2.7514839999999996,4.440892098500626e-16
64,fx_contribution_pp,-3.534514,-3.5345139999999997,4.440892098500626e-16
78,fx_contribution_pp,5.061804,5.0618039999999995,8.881784197001252e-16
3,nights_m,24.423153692614772,24.423153692614775,3.552713678800501e-15
9,nights_m,31.31260811709913,31.312608117099135,3.552713678800501e-15
11,nights_m,30.22554890219561,30.225548902195612,3.552713678800501e-15
27,nights_m,35.09339008715612,35.093390087156116,7.105427357601002e-15
50,nights_m,19.85046363259489,19.850463632594895,3.552713678800501e-15
70,nights_m,22.23558454130137,22.235584541301375,3.552713678800501e-15
72,nights_m,19.85540377215609,19.855403772156095,3.552713678800501e-15
75,nights_m,41.9417535343874,41.941753534387395,7.105427357601002e-15
83,nights_m,43.3120204928418,43.31202049284179,1.4210854715202004e-14
88,nights_m,48.04769841247024,48.04769841247022,2.1316282072803006e-14
89,nights_m,41.972314890141625,41.97231489014161,1.4210854715202004e-14
90,nights_m,57.56039337030206,57.560393370302066,7.105427357601002e-15
91,nights_m,57.485572451109405,57.48557245110942,1.4210854715202004e-14
94,nights_m,24.04147093552759,24.0414709355276,7.105427357601002e-15
95,nights_m,18.13332569811226,18.133325698112262,3.552713678800501e-15
35,nights_share_pct,31.26575433590105,31.265754335901057,7.105427357601002e-15
39,nights_share_pct,31.824993420953,31.824993420952996,3.552713678800501e-15
41,nights_share_pct,38.54955326224376,38.549553262243755,7.105427357601002e-15
57,nights_share_pct,37.69582791685215,37.695827916852146,7.105427357601002e-15
71,nights_share_pct,29.078657393440437,29.078657393440434,3.552713678800501e-15
3,raw_gbv_musd,5555.368172098766,5555.368172098767,9.094947017729282e-13
9,raw_gbv_musd,3705.363687941332,3705.363687941333,9.094947017729282e-13
27,raw_gbv_musd,8151.308969410889,8151.308969410888,1.8189894035458565e-12
50,raw_gbv_musd,1954.3441163484847,1954.344116348485,2.2737367544323206e-13
54,raw_gbv_musd,1826.2706117843184,1826.2706117843188,4.547473508864641e-13
70,raw_gbv_musd,2097.1247902956666,2097.124790295667,4.547473508864641e-13
