row,col,head,new,diff
3,gbv_usd_booking_dated,5559493265.139212,5559493265.139213,9.5367431640625e-07
9,gbv_usd_booking_dated,3709354620.485007,3709354620.485008,9.5367431640625e-07
24,gbv_usd_booking_dated,1353360992.5040553,1353360992.5040555,2.384185791015625e-07
26,gbv_usd_booking_dated,1208649091.862516,1208649091.8625162,2.384185791015625e-07
50,gbv_usd_booking_dated,1960100203.4732757,1960100203.473276,2.384185791015625e-07
54,gbv_usd_booking_dated,1833149171.7253249,1833149171.725325,2.384185791015625e-07
68,gbv_usd_booking_dated,1898015220.9990911,1898015220.999091,2.384185791015625e-07
69,gbv_usd_booking_dated,9176938504.225426,9176938504.225424,1.9073486328125e-06
72,gbv_usd_booking_dated,2301163958.1288967,2301163958.128897,4.76837158203125e-07
73,gbv_usd_booking_dated,7954976138.55418,7954976138.554181,9.5367431640625e-07
74,gbv_usd_booking_dated,2197895243.220738,2197895243.2207384,4.76837158203125e-07
75,gbv_usd_booking_dated,10445964660.096186,10445964660.096184,1.9073486328125e-06
76,gbv_usd_booking_dated,1712145359.6872537,1712145359.687253,7.152557373046875e-07
77,gbv_usd_booking_dated,7702060153.523329,7702060153.523328,9.5367431640625e-07
79,gbv_usd_booking_dated,8977706057.880592,8977706057.880594,1.9073486328125e-06
80,gbv_usd_booking_dated,2944429380.4874406,2944429380.4874415,9.5367431640625e-07
82,gbv_usd_booking_dated,2877199769.768586,2877199769.7685866,4.76837158203125e-07
83,gbv_usd_booking_dated,12152507667.04617,12152507667.046167,1.9073486328125e-06
