row,col,head,new,diff
1,kernel_base_musd,3584.6704315611414,3584.670431561142,4.547473508864641e-13
12,kernel_base_musd,1292.0507815177928,1292.050781517793,2.2737367544323206e-13
38,kernel_base_musd,1748.3488432370768,1748.348843237077,2.2737367544323206e-13
42,kernel_base_musd,1875.466182307975,1875.4661823079755,4.547473508864641e-13
46,kernel_base_musd,1767.0826085871238,1767.082608587124,2.2737367544323206e-13
56,kernel_base_musd,2053.7667394532114,2053.766739453211,4.547473508864641e-13
60,kernel_base_musd,2166.781045752294,2166.781045752295,9.094947017729282e-13
61,kernel_base_musd,8362.29692711126,8362.296927111262,1.8189894035458565e-12
62,kernel_base_musd,2168.464595653787,2168.4645956537875,4.547473508864641e-13
68,kernel_base_musd,2533.668040220711,2533.6680402207116,4.547473508864641e-13
1,lambda_pct,10.40541960889712,10.405419608897118,1.7763568394002505e-15
12,lambda_pct,14.937493383447343,14.93749338344734,3.552713678800501e-15
42,lambda_pct,10.610695190201074,10.61069519020107,3.552713678800501e-15
56,lambda_pct,13.243957786190288,13.243957786190292,3.552713678800501e-15
60,lambda_pct,16.199144841519264,16.19914484151926,3.552713678800501e-15
61,lambda_pct,11.121346301216152,11.12134630121615,1.7763568394002505e-15
62,lambda_pct,16.186568169178447,16.186568169178443,3.552713678800501e-15
63,lambda_pct,11.016627633886518,11.01662763388652,1.7763568394002505e-15
67,lambda_pct,12.020544028351738,12.020544028351736,1.7763568394002505e-15
14,lambda_sensitivity_lo,13.574880080400654,13.57488008040065,3.552713678800501e-15
46,lambda_sensitivity_lo,14.301950089890909,14.301950089890903,5.329070518200751e-15
56,lambda_sensitivity_lo,11.936168851190306,11.93616885119031,3.552713678800501e-15
57,lambda_sensitivity_lo,19.20684524731747,19.20684524731748,1.0658141036401503e-14
60,lambda_sensitivity_lo,14.599542764692126,14.599542764692124,1.7763568394002505e-15
63,lambda_sensitivity_lo,9.91972400503292,9.919724005032922,1.7763568394002505e-15
66,lambda_sensitivity_lo,19.600837681899353,19.60083768189935,3.552713678800501e-15
70,lambda_sensitivity_lo,10.13807884399347,10.138078843993467,3.552713678800501e-15
71,lambda_sensitivity_lo,12.940903800369064,12.940903800369068,3.552713678800501e-15
1,lambda_sensitivity_hi,12.170081413914758,12.170081413914756,1.7763568394002505e-15
12,lambda_sensitivity_hi,16.85141745886354,16.851417458863537,3.552713678800501e-15
42,lambda_sensitivity_hi,11.789661322445635,11.789661322445632,3.552713678800501e-15
61,lambda_sensitivity_hi,12.475869248159142,12.47586924815914,1.7763568394002505e-15
62,lambda_sensitivity_hi,18.18677319562357,18.18677319562356,1.0658141036401503e-14
63,lambda_sensitivity_hi,12.35955175432198,12.359551754321984,3.552713678800501e-15
64,lambda_sensitivity_hi,20.08574104199284,20.085741041992843,3.552713678800501e-15
68,lambda_sensitivity_hi,13.180806950634627,13.180806950634626,1.7763568394002505e-15
70,lambda_sensitivity_hi,12.602796967509455,12.60279696750945,5.329070518200751e-15
