window,construction,weighting,region,n_markets,reviews_cur,reviews_prior,win_start,win_end,accommodates_mean_cur,accommodates_mean_prior,accommodates_mean_yoy_pct,cap_yoy_bs_lo,cap_yoy_bs_hi,cap_yoy_market_median,party_size_composition_cur,party_size_composition_prior,party_size_composition_yoy_pct,headcount_mean_cur,headcount_mean_prior,headcount_mean_yoy_pct,accommodates_ge5_cur,accommodates_ge5_prior,accommodates_ge5_yoy_pct,entire_share_cur,entire_share_prior,entire_share_yoy_pct,mention_any_cur,mention_any_prior,mention_any_yoy_pct,size_term_pp,size_term_listed_basis_pp,size_term_bs_lo_pp,size_term_bs_hi_pp
2q25,within,fixed_2019,global,123,3978058.0,3228531.0,2025-04-01,2025-06-30,3.947563071727662,3.895799449025211,1.3199536325983565,0.9196319702005289,1.6462712298255768,1.4741577150271346,3.490439557099452,3.453519109099302,1.0633933089072731,4.954215284261304,4.913584596012579,0.82350510466823,0.2745124716673921,0.26716853572505983,2.7117014833997333,0.8286023800750342,0.8269063974762876,0.20488966474259313,0.061347243981319834,0.06114770458791034,0.32579232406525205,0.7811485597717074,0.7612172599194722,0.544238199964673,0.9742633138107764
2q25,within,equal,global,123,3978058.0,3228531.0,2025-04-01,2025-06-30,3.9943455275116904,3.9253809352549416,1.7416342803980762,1.3304997631892754,2.055657082697905,1.4741577150271346,3.4926145764591694,3.4534891965877232,1.126553674980975,4.962629438639084,4.917776678427418,0.907919528561324,0.2827317145770735,0.2736891956394867,3.250530290048919,0.823790044970624,0.8226566591054411,0.13767661490692587,0.06165580691803647,0.06140116734555698,0.41385697552483186,1.0306991671395815,1.0044004895055705,0.7873897598554132,1.2165378615406202
2q25,within,reviews,global,123,3978058.0,3228531.0,2025-04-01,2025-06-30,3.930801745226501,3.8804258871729784,1.2898499146869185,0.874963837382263,1.5997147226750812,1.4741577150271346,3.471082782277327,3.433247121779879,1.0960090195196588,4.951319032928689,4.92253209952861,0.5830959891345044,0.2693495338303919,0.2626033140838797,2.5365336341607194,0.8392035695507701,0.8365782544721757,0.31332446607717146,0.05788930176483098,0.05776814472476133,0.20951021843338144,0.7633331795117183,0.7438564457999458,0.5178035989628232,0.946711172879113
2q25,within,fixed_2019,north_america,42,820923.0,705389.0,2025-04-01,2025-06-30,4.397350326721233,4.279992438239628,2.70509182317385,2.210366426156942,3.005139503953967,2.60316726058175,3.521811124413449,3.4756168582698135,1.3203404834696022,5.24275969987592,5.182000710120694,1.1656800801826812,0.3406816967599682,0.3246629332413526,4.8161085118258855,0.8067844467300886,0.8097230912928202,-0.36357984491606976,0.09150998456922661,0.0907627362068237,0.8199280128844635,1.6008733409542844,1.5600264544243592,1.3080948509996781,1.7784415584399575
2q25,within,equal,north_america,42,820923.0,705389.0,2025-04-01,2025-06-30,4.440815445964622,4.320857396217464,2.7384164672102824,1.8993508839230473,3.303625403144352,2.60316726058175,3.5584256438577726,3.5027372876192815,1.5773467172446483,5.237646112143385,5.186108558436016,0.9888562288030853,0.35190858509004336,0.33481432284414736,4.979532242170045,0.8179658161943507,0.8204112691002902,-0.2985215972496137,0.08802290390850266,0.08738542659040886,0.7268527359575281,1.620594865295045,1.5792447766401698,1.1240358531056593,1.9550855135808274
2q25,within,reviews,north_america,42,820923.0,705389.0,2025-04-01,2025-06-30,4.610889272972794,4.4808752070277675,2.8602353208934823,2.3056351385043947,3.2089997124065364,2.60316726058175,3.5634810292307617,3.518516178222017,1.269852385267365,5.3879430757954,5.319864280282416,1.2715901692139375,0.36887612348051674,0.3511569571382286,4.922758410430638,0.8342336351401234,0.8353865408878712,-0.138103976885635,0.09230585572581108,0.09158103481853898,0.7883375035011954,1.692687262904763,1.6494977095592713,1.3644748749669007,1.899086029802188
2q25,within,fixed_2019,emea,57,2205127.0,1843009.0,2025-04-01,2025-06-30,3.7166615764441073,3.693350832183321,0.6291709074895584,0.21211551917238883,1.2440159699558953,0.7183842638334201,3.5009533798250385,3.4751420538463162,0.7399968652583895,4.783979710083442,4.740643958666577,0.9099792697911983,0.23772624850781213,0.23443175159821822,1.3955287745353604,0.8225791293072591,0.8193013309304238,0.3992742237656183,0.05075950748072521,0.051460897193428244,-1.372330157708313,0.37234334305232064,0.3628428623492283,0.1255299642462197,0.7362086510198989
2q25,within,equal,emea,57,2205127.0,1843009.0,2025-04-01,2025-06-30,3.660918714623885,3.629973913082824,0.8488669066482697,0.4426637100743093,1.3167447844175315,0.7183842638334201,3.4849039225516862,3.4663765814699348,0.5330639424870863,4.727468474656319,4.667348495250173,1.279871662641447,0.22860480313993684,0.22654337912953396,0.9058316329522066,0.8184654457221865,0.8145294238252172,0.4820626926169512,0.0443455148434945,0.04498615478969076,-1.4343198372653936,0.502359435354446,0.4895415450640571,0.2619683836219763,0.7792495634182951
2q25,within,reviews,emea,57,2205127.0,1843009.0,2025-04-01,2025-06-30,3.7177757704765964,3.692824808737414,0.6733882296368354,0.29085908920764036,1.2387853228303203,0.7183842638334201,3.494932061143302,3.468733571017502,0.7524374406957157,4.778769597822001,4.734885678737232,0.9225524586803561,0.23765038675531813,0.23452284755142158,1.3247616411140952,0.8266457629622741,0.8232482917207756,0.4118417220788453,0.050129992512902885,0.05083604052165191,-1.398608020316356,0.3985111542990792,0.388342992031563,0.17213040899308157,0.7331131540509835
2q25,within,fixed_2019,latam,7,442776.0,280616.0,2025-04-01,2025-06-30,3.3398922203228523,3.340602093258063,-0.021252108139352417,-0.7504918580582455,1.5535544689938412,0.37631440761568796,3.167485937421307,3.091819333914813,2.4178494709092515,4.935461597134349,5.034105389553462,-1.9789628144755107,0.16492343140400806,0.1672697815232973,-1.4126653092882595,0.8665102382287755,0.8675820193502296,-0.12361294541795335,0.028549560435211785,0.02817604233923711,1.3169485245694748,-0.01257699759686876,-0.012256090763964538,-0.44414108159886967,0.9193935347505552
2q25,within,equal,latam,7,442776.0,280616.0,2025-04-01,2025-06-30,3.387195138436919,3.3376828851395985,1.4725366851914203,-0.3203712211296467,3.347671952454884,0.37631440761568796,3.1915381076696465,3.1083631395957587,2.640670004416151,4.953978204710656,4.958883970530053,-0.0989777953767822,0.1710483149339878,0.16543059311400385,3.3394330169033397,0.8729446286216447,0.8691359490691313,0.43725711308473214,0.03602696972567791,0.03590841965033301,0.3296018376989845,0.8714472102962826,0.8492119063498921,-0.18959568866452492,1.9811522614628003
2q25,within,reviews,latam,7,442776.0,280616.0,2025-04-01,2025-06-30,3.29126969864587,3.2912177069788573,0.0015796966650895813,-0.689094096053678,1.351247987823816,0.37631440761568796,3.101989078429489,3.0347611458923254,2.191082238865012,4.870211107094206,4.99747374570872,-2.5795249259336726,0.15551061816517442,0.157895634597441,-1.522026094297974,0.8773577843504977,0.8777848828704828,-0.04866824063842186,0.025439499882559127,0.025261030387704067,0.7040172204983661,0.0009348644864000142,0.0009110110667571615,-0.40780588604456663,0.7996685591941343
2q25,within,fixed_2019,apac,17,509232.0,399517.0,2025-04-01,2025-06-30,4.286667890431328,4.218707196614225,1.598098602347762,1.0603841186391487,2.339965240916928,1.6966510692813654,3.525709754672398,3.4784732135189325,1.3488299071490093,5.108304581499115,5.056686385730474,1.0156160418705458,0.34261553529436806,0.3310052998733386,3.447454319535035,0.8721075399103371,0.8674586420419437,0.5344906085326524,0.0630093054944414,0.06047747182479233,4.101149258620653,0.9457547528694055,0.9216234639739542,0.6275353214106482,1.384791429574638
2q25,within,equal,apac,17,509232.0,399517.0,2025-04-01,2025-06-30,4.259265791223758,4.180797126678006,1.8594867431507067,1.298655186303714,3.0222555972364558,1.6966510692813654,3.479848560195153,3.4307175281954985,1.4219344460175127,5.07521963260002,5.077583527605255,-0.0465663523787575,0.33929578445199415,0.3253283965894825,4.203712425078356,0.8357922614534045,0.8363157038962212,-0.0626086916350283,0.06510700897661416,0.06274034742009597,3.702746798552839,1.1004442545965882,1.0723660047750125,0.7685441392545379,1.7885708624445344
2q25,within,reviews,apac,17,509232.0,399517.0,2025-04-01,2025-06-30,4.31298369086042,4.237137145455759,1.774209661831929,0.9484666554335497,2.5614672444731594,1.6966510692813654,3.539780937486122,3.4886021848747477,1.4563707273297157,5.065159761742916,5.029404214380827,0.7084148850748836,0.34515411457050477,0.33248761062946525,3.7388428049731783,0.8684195678051965,0.8603930574837416,0.9285642500000312,0.06422220127564646,0.06154198656569174,4.262931492000281,1.0499772778721355,1.0231867119784734,0.5613025666855747,1.5158763152792156
2q26,within,fixed_2019,global,123,4983335.0,3987843.0,2026-04-01,2026-06-30,4.002456300735256,3.9486493527019118,1.3534663421944604,0.8611763742036633,1.7659587894335245,1.0089840906108027,3.5058469867348996,3.49115858192239,0.4198489266529656,4.963862898129555,4.954021192833422,0.1984638746780541,0.2825025119900172,0.2746781635067752,2.8087344754078942,0.8282476009607289,0.8286302588872714,-0.04619024040565338,0.06110440035751104,0.06146248671946969,-0.5843134133854703,0.8009813813106816,0.7805440395435453,0.509644178253728,1.0450944115867598
2q26,within,equal,global,123,4983335.0,3987843.0,2026-04-01,2026-06-30,4.061188087480546,3.995388024431788,1.6334861170497417,1.231302108361353,2.080452651234172,1.0089840906108027,3.5044883950977432,3.4935746481330385,0.3119079020948835,4.98622008033128,4.963303813741935,0.46065133079407616,0.29263420318648425,0.28289065678803904,3.386292455285673,0.8264331894675424,0.8238846449198249,0.30885524236934414,0.06205821092974298,0.06174933003437842,0.49897047274105044,0.9666970840700371,0.942031443702586,0.7286845877282486,1.231211879000383
2q26,within,reviews,global,123,4983335.0,3987843.0,2026-04-01,2026-06-30,3.9743341406385615,3.924035799563773,1.2736557391729009,0.7668143757676597,1.6635864565761984,1.0089840906108027,3.476252803436643,3.4651181038635777,0.32082161498725803,4.95317767518163,4.9513328126736615,0.03725297745033534,0.27541511862109674,0.2683410904094833,2.6020585050707403,0.8387161512191832,0.8380100805019045,0.08422016017353412,0.05711937888983983,0.05764622577290975,-0.9181332430995316,0.7537494664425227,0.7345172647810119,0.453800747579301,0.9845104650017942
2q26,within,fixed_2019,north_america,42,1062749.0,823379.0,2026-04-01,2026-06-30,4.521990977541029,4.399041469722519,2.7565709215792005,1.9718289543564735,3.476958086819623,1.7822598594666812,3.5266775717790892,3.522962206235043,0.10540583646916515,5.2828943238257144,5.245205578486731,0.71596787046944,0.35787111162405716,0.3409558032980057,4.842003839345517,0.803961015658619,0.8067980139409686,-0.35225644106669807,0.09142752105287566,0.09162986486240558,-0.22107154095656173,1.6313386713905709,1.589714450474725,1.166928375188161,2.057663795779853
2q26,within,equal,north_america,42,1062749.0,823379.0,2026-04-01,2026-06-30,4.551273813780922,4.442304685260741,2.4233837825225653,1.673956598941362,3.2604072331671494,1.7822598594666812,3.567290680017623,3.55930681288005,0.22405840895580284,5.252957383976875,5.241740661871129,0.21375986860827043,0.3674331087251781,0.35211772783246775,4.257571126111497,0.8197137700273858,0.8180057893428399,0.2085804366198215,0.08932111587076778,0.08808666377570143,1.3916774350820027,1.434158522496854,1.3975654273807634,0.990647515253498,1.929509000588319
2q26,within,reviews,north_america,42,1062749.0,823379.0,2026-04-01,2026-06-30,4.729174902699247,4.608750271027698,2.579401873850553,1.8017455371106468,3.3328049661852166,1.7822598594666812,3.5681254186126936,3.5644840294592277,0.10210539344227788,5.414300823723789,5.393305972733972,0.38852037818637786,0.38524236361086195,0.36904215113599864,4.29617838605952,0.8314032013947882,0.8327839759884276,-0.16593985691593258,0.09099702752013882,0.09154397181658477,-0.5992581778454068,1.5264900289447574,1.487541060649614,1.0662730088620807,1.9723539789884112
2q26,within,fixed_2019,emea,57,2652988.0,2213324.0,2026-04-01,2026-06-30,3.7397053183616102,3.7169345711386383,0.6107527879323545,0.15631662866740154,1.2607834752375857,0.6595361483177365,3.524862200001628,3.5015566131809943,0.6633727053948714,4.779591439956279,4.784734419401551,-0.10754505893239691,0.2409515044535895,0.23777104230418705,1.3287483387890588,0.8218838913273109,0.8225624228554826,-0.08252401563097582,0.05019359463119422,0.05086487367023927,-1.328515904585247,0.36144349989836744,0.35222113280058887,0.09250818084536823,0.7461316606456032
2q26,within,equal,emea,57,2652988.0,2213324.0,2026-04-01,2026-06-30,3.6874878595850418,3.661058973457208,0.7192986771037093,0.3539294595700125,1.210775629101538,0.6595361483177365,3.4975327713539164,3.4857579853881737,0.3372277493442505,4.703962703174547,4.72793370748063,-0.5082976927070637,0.23237041130728825,0.22864679461251086,1.6154267662786155,0.8208068960185757,0.8185790358874004,0.2717921947807597,0.04392056809118467,0.04445200461823755,-1.2027327417565217,0.42568095710997517,0.4148195470857092,0.2094554541735334,0.7165370173022901
2q26,within,reviews,emea,57,2652988.0,2213324.0,2026-04-01,2026-06-30,3.7362016533076314,3.711506402426379,0.6631662036776208,0.17114745454882663,1.3388023548410721,0.6595361483177365,3.517008483369805,3.495260011505663,0.6202997393774674,4.765614357727891,4.77546792227714,-0.20655032130034073,0.24083963607205816,0.23733075536008846,1.4676541079399659,0.8229593698993245,0.8236527460334915,-0.08421851976439618,0.049457441948474706,0.05030221155209576,-1.6936502224091372,0.39246175933641597,0.3824479496608839,0.1012850636019956,0.7923032335949465
2q26,within,fixed_2019,latam,7,636810.0,442591.0,2026-04-01,2026-06-30,3.3483679535047246,3.3408665091603904,0.22428418470812486,-0.1525820375381792,0.5895355132583613,0.2926431740578092,3.149900413120453,3.168500232299051,-0.5887525641196428,4.906379262537184,4.9291377225211335,-0.46278198972424645,0.16585387640943317,0.16514841739100677,0.42625691712231517,0.8697582093609266,0.86663053309478,0.36025108574782244,0.027665528645545577,0.028584168947111917,-3.2665846262959533,0.13273138051026828,0.1293446893211756,-0.09029804981509446,0.3488871167462982
