q,region,n_markets,reviews,accommodates_mean,party_size_composition,headcount_mean,accommodates_ge5,entire_share,mention_any,accommodates_mean_yoy_pct,party_size_composition_yoy_pct,headcount_mean_yoy_pct,size_term_pp
2022Q3,apac,17,243189.0,4.235084223793985,3.4329909147581277,4.84905250544301,0.32876737666258404,0.8604131865384324,0.047833601155574335,,,,
2022Q4,apac,17,317869.0,4.1462324080766875,3.421650416865919,5.010735758023925,0.31815766169977777,0.8483664446983625,0.053558171513546464,,,,
2023Q1,apac,17,392179.0,4.058630562183723,3.416069445996976,4.836821672759169,0.30622429532385514,0.8347939172568921,0.05540044641636779,,,,
2023Q2,apac,17,327952.0,4.112338562367913,3.443770741388984,4.984006259741972,0.31465521985155037,0.8507625799486467,0.058970278387399246,,,,
2023Q3,apac,17,339540.0,4.197015336982261,3.4832139679364187,4.948383054442025,0.3276626602124941,0.8613505928107513,0.059356819070228876,-0.9029576843508025,1.4523553549337986,2.0277541387009768,-0.5343703575988049
2023Q4,apac,17,437241.0,4.140047916990043,3.4749735162217954,5.005250418254976,0.3172527709193477,0.8525893829068367,0.059832613352944986,-0.14927064961292036,1.5463845054421776,-0.10953170702940884,-0.08833837044092627
2024Q1,apac,17,543954.0,4.122775931123765,3.47069408205896,4.936444019168589,0.315927760496687,0.8455953735583702,0.05868056491174272,1.5681089410307436,1.586399226073354,2.0387411980077097,0.9280068713019941
2024Q2,apac,17,403819.0,4.225543935237516,3.4817610882570587,5.063834976979433,0.3322060299699181,0.8672858161628023,0.06070730809870403,2.7156134620927697,1.09712088164442,1.5890059374723764,1.607100046866501
2024Q3,apac,17,409580.0,4.282240359699558,3.4960648491082,5.058186560653891,0.3402429988321075,0.8745093386821879,0.060195458389379376,2.0102682552833206,0.3682585559822593,2.194716429203747,1.1896767534766692
2024Q4,apac,17,559816.0,4.201127375614998,3.491926696712126,4.999900498046762,0.32794089319370007,0.8595619562419602,0.06139419915899828,1.4645550113425942,0.48667882227080295,-0.10694332874845447,0.8667236557125473
2025Q1,apac,17,637984.0,4.174880426751237,3.4762469609243993,4.926241908552688,0.325791382804572,0.8545978149446659,0.06015932028175057,1.2559011422796695,0.15986547211799262,-0.20688308092686736,0.7432422960011085
2025Q2,apac,17,509232.0,4.286667890431329,3.5257097546723974,5.108304581499116,0.3426155352943681,0.8721075399103372,0.0630093054944414,1.436172103233102,1.254353921424145,0.874346789395708,0.8499266506933498
2025Q3,apac,17,509734.0,4.365149820672708,3.5298217058555315,5.031568327283991,0.3542424589399012,0.8793515446299772,0.06263890882588581,1.9176190710459728,0.9609354276072679,-0.5276301638322822,1.1348469662450067
2025Q4,apac,17,720799.0,4.254804691883216,3.5298783339301765,5.028606070630193,0.3372615288250752,0.863107448259867,0.06124955750302832,1.269594808599983,1.0809758063212938,0.572481072534825,0.75134620772947
2026Q1,apac,17,823835.0,4.249443890692085,3.4988565584449303,4.934797959841081,0.33757327335338305,0.8544199101319624,0.05914874607017731,1.7702407532321773,0.6482965204922309,0.17353247831242147,1.0476284777628024
2026Q2,apac,17,630788.0,4.360985133996293,3.540233985302784,5.134049554072426,0.35560362414094276,0.8756905489709228,0.06393675239072047,1.7188264379817797,0.4111057664988538,0.5027169819040722,1.0172014859976173
2026Q3,apac,17,325603.0,4.494769147480287,3.594548806998788,5.11230074860247,0.3769911491228287,0.8865617197331058,0.06585492390535935,2.9261797100065046,1.8171116180411673,1.5917817028496595,1.7317131523818494
2022Q3,emea,57,1369337.0,3.7004611433816317,3.4225253687475043,4.726102137174493,0.2391868390719712,0.8012725584886903,0.049475461143457015,,,,
2022Q4,emea,57,918737.0,3.6839954943285895,3.346275920565041,4.723286338123286,0.23474937517044048,0.8099923772664094,0.04554224969052312,,,,
2023Q1,emea,57,808673.0,3.645105309272689,3.372643298872808,4.702718348726207,0.22765597072006938,0.8101350504317251,0.044604585463728655,,,,
2023Q2,emea,57,1493419.0,3.679965198113808,3.4617006841550673,4.7742904066988645,0.2336575724127183,0.807561687273444,0.05267692345757727,,,,
2023Q3,emea,57,1725627.0,3.692147247428388,3.4783029090010076,4.731834742090947,0.23716343224675607,0.8073920887055176,0.05335779720144616,-0.22492465497441216,1.6165814512438592,0.12122317354494871,-0.1331104108138571
2023Q4,emea,57,1190068.0,3.6681155965950496,3.4018854263340113,4.664892040752776,0.23134909524731267,0.8138014561082734,0.04756223115101822,-0.4319826572688923,1.6481753104674368,-1.2440123757253563,-0.25564733657173044
2024Q1,emea,57,1002107.0,3.6814608365834456,3.4336924954450954,4.652658562490654,0.23192728477726648,0.8231229806899244,0.045237910926121366,0.9924383397282854,1.793941282328726,-1.0701923502072885,0.5873250094511994
2024Q2,emea,57,1847888.0,3.6955734253592563,3.4770923784346475,4.744750742385999,0.23474475648817403,0.8197557939885776,0.051505908441469066,0.4232436800107431,0.4436425581657799,-0.6206456863195653,0.25047560983035777
2024Q3,emea,57,2082561.0,3.7196891805375696,3.499180716231956,4.739293207522316,0.24123186837546526,0.8207229206100466,0.05238610378562555,0.7431912494592963,0.5984355008050279,0.15749902256274595,0.4398205814300115
2024Q4,emea,57,1462279.0,3.6880537149478085,3.4219400679014695,4.691608082578107,0.2338528271081082,0.8233271110553071,0.04676679630897714,0.5420801597120883,0.5877846472915671,0.5710706798229381,0.3208030385176139
2025Q1,emea,57,1210062.0,3.7025335417677914,3.4596937607184697,4.760528441417167,0.23532425970537763,0.8296998366314741,0.04322496785865623,0.5707686466941642,0.754386526964157,2.2919889095149193,0.3377808851136063
2025Q2,emea,57,2205127.0,3.716661576444107,3.5009533798250385,4.783979710083442,0.2377262485078121,0.8225791293072588,0.050759507480725205,0.5690107768534514,0.683890453471192,0.8233875336439267,0.3367405777418725
2025Q3,emea,57,2480230.0,3.7483285008337694,3.5138349464433283,4.771346875061249,0.24541025573226752,0.8208654639898335,0.0521731779333645,0.7669896327468395,0.4179158366297564,0.674061653603597,0.4539044646595796
2025Q4,emea,57,1816366.0,3.7199081353183265,3.4626376986492673,4.720420982690152,0.23896050720298007,0.8216882663531689,0.045553006029442636,0.8600102794329656,1.182297773249119,0.61225884278715,0.5089540833684291
2026Q1,emea,57,1500287.0,3.7420875608269704,3.4698616746885955,4.762415469701137,0.24169312987709385,0.8243093996497114,0.04245749956846397,1.0626300710535386,0.2934653272417709,0.03963119653505043,0.6288644760494841
2026Q2,emea,57,2652988.0,3.73970531836161,3.5248622000016274,4.779591439956279,0.24095150445358948,0.8218838913273111,0.05019359463119422,0.6180976769802449,0.6806017663472996,-0.09177053981812566,0.3657902052369089
2026Q3,emea,57,1673890.0,3.8529069739298785,3.6019866827295877,4.827505149380106,0.26405083291274556,0.8267600012944001,0.054766092136668436,2.751791404749815,2.4777531175311562,1.1701173208712001,1.6285101533309405
2022Q3,global,123,2316953.0,3.8638483990898194,3.4086952530558525,4.849564079347823,0.26336296514002444,0.813672981898462,0.0562749770198087,,,,
2022Q4,global,123,1878346.0,3.836044268014921,3.3450839183301926,4.830612333603433,0.25834135965299276,0.8180097232999757,0.05422279107661099,,,,
2023Q1,global,123,1845036.0,3.8068877204147933,3.3651039473669755,4.820799247835923,0.25338725640372534,0.8162468090393392,0.054836633053263036,,,,
2023Q2,global,123,2627659.0,3.8456029591570533,3.4339670462824086,4.895470600055248,0.2599926974348246,0.8179357122406432,0.06149066270511313,,,,
2023Q3,global,123,2963744.0,3.8800116856427564,3.4619518079129032,4.906422928307878,0.26657773846163735,0.8191576439091733,0.06234550998021838,0.4174484003658385,1.5502942015675814,1.1656328098473834,0.24704596333650322
2023Q4,global,123,2458876.0,3.851199528571826,3.4036970283002614,4.8386167610347135,0.2606326601316329,0.8222468428599261,0.05793951276757384,0.39429685314607,1.7370421180201934,0.1655649934735992,0.23334487769184423
2024Q1,global,123,2356255.0,3.8681275062030034,3.421536560402231,4.829575473628442,0.26255102346283404,0.8258776596805376,0.05581336224176538,1.5958557387612649,1.663088347523023,0.18188367737543842,0.9444274261989165
2024Q2,global,123,3234949.0,3.8978342874081586,3.454829276366342,4.915157622916299,0.26750760767572584,0.8271974441769919,0.061200729108674495,1.3490680883443629,0.6056876378878195,0.4013412564272123,0.7983784946821939
2024Q3,global,123,3630254.0,3.9405449365669925,3.483774176311749,4.921229428197957,0.27512718336017183,0.8286223227716913,0.06218902886760067,1.5480857125170555,0.6283703173120214,0.3013234607011084,0.9161571246675935
2024Q4,global,123,3074893.0,3.8984708027756945,3.4268104565631385,4.8789244779952705,0.2672841695205354,0.8281537823382262,0.05797190309398317,1.2199708755242344,0.6767730372734038,0.8295915014090882,0.721978764135242
2025Q1,global,123,2877499.0,3.912835143374561,3.4474853265794416,4.889986036551447,0.26895068948408957,0.8298359761863661,0.055168805708395996,1.1491670423278588,0.7555337583845079,1.2430877828852216,0.6800770556496268
2025Q2,global,123,3978058.0,3.9475630717276613,3.4904395570994518,4.954215284261304,0.27451247166739207,0.8286023800750344,0.06134724398131984,1.2677356686036534,1.0254633375264444,0.7914963922183382,0.7502459686796421
2025Q3,global,123,4413818.0,3.991125395544006,3.5022995357003546,4.955589242235877,0.28247787968117155,0.8281654343256091,0.06233632926875582,1.2754222633654555,0.5303523430961521,0.6957696358759646,0.7547948954596766
2025Q4,global,123,3907115.0,3.952158510295906,3.461151004863012,4.903023152711614,0.2749981658799158,0.8257887316257919,0.05676028864391054,1.367751357064173,0.9971261604901693,0.492718308868656,0.8094352531105776
2026Q1,global,123,3718738.0,3.9765991761345916,3.4590782894637555,4.91270772539529,0.27829750679860416,0.8249339430223674,0.05417058691463725,1.6164763817333228,0.3357088826388521,0.46358133973827265,0.9566307227097804
2026Q2,global,123,4983335.0,4.002456300735257,3.5058469867349005,4.963862898129555,0.2825025119900172,0.828247600960729,0.06110440035751104,1.3809803178251867,0.4404466411350505,0.1945460951951805,0.8172641520889455
2026Q3,global,123,3073507.0,4.1153817792596605,3.5729536407254896,4.987875239645384,0.3030373250515384,0.833477039894845,0.06577187637264227,3.065836213525963,1.9972841110429185,0.6493935977721632,1.814361871164665
2022Q3,latam,7,148994.0,3.384814012099221,3.1210656733870517,4.911422494958268,0.18051173603086937,0.8494707738031084,0.02802757125614184,,,,
2022Q4,latam,7,174832.0,3.3599853978767706,3.0602302246105557,4.85720221067987,0.1743486612263001,0.8494979588309047,0.026510356150870537,,,,
2023Q1,latam,7,198544.0,3.323455480198247,3.0661366448131275,4.962437243026232,0.16880710858062273,0.8472244533428102,0.03053027485109184,,,,
