row,col,head,new,diff
1,pred_3q26,9.404084251518066,9.404084251518062,3.552713678800501e-15
2,pred_3q26,9.137846298471066,9.137846298471064,1.7763568394002505e-15
4,pred_3q26,9.48973610953371,9.489736109533712,1.7763568394002505e-15
6,pred_3q26,8.690625399767915,8.69062539976791,5.329070518200751e-15
8,pred_3q26,7.454974740112368,7.454974740112369,8.881784197001252e-16
9,pred_3q26,11.908707654000793,11.908707654000798,5.329070518200751e-15
10,pred_3q26,11.960547724816536,11.960547724816545,8.881784197001252e-15
11,pred_3q26,12.669072064463547,12.669072064463542,5.329070518200751e-15
12,pred_3q26,6.753002886433512,6.7530028864335145,2.6645352591003757e-15
2,insample_resid_sd,1.699526846421493,1.6995268464214934,4.440892098500626e-16
3,insample_resid_sd,1.686578112667977,1.6865781126679773,2.220446049250313e-16
4,insample_resid_sd,1.8148643337191628,1.8148643337191632,4.440892098500626e-16
7,insample_resid_sd,1.772994748023582,1.7729947480235826,6.661338147750939e-16
8,insample_resid_sd,1.6056298210684612,1.6056298210684614,2.220446049250313e-16
9,insample_resid_sd,1.9915303467652037,1.9915303467652032,4.440892098500626e-16
10,insample_resid_sd,1.9952224366118885,1.995222436611889,4.440892098500626e-16
1,wf_ratio_vs_naive,0.7807456776624102,0.7807456776624108,5.551115123125783e-16
2,wf_ratio_vs_naive,0.8388781563746206,0.8388781563746213,6.661338147750939e-16
3,wf_ratio_vs_naive,0.8588676343591788,0.8588676343591787,1.1102230246251565e-16
4,wf_ratio_vs_naive,0.8774572610475078,0.877457261047507,7.771561172376096e-16
5,wf_ratio_vs_naive,0.8843749336987866,0.8843749336987865,1.1102230246251565e-16
6,wf_ratio_vs_naive,0.9024547681353938,0.9024547681353936,2.220446049250313e-16
8,wf_ratio_vs_naive,0.9235746245505312,0.9235746245505304,7.771561172376096e-16
9,wf_ratio_vs_naive,0.9557787919030644,0.9557787919030654,9.992007221626409e-16
10,wf_ratio_vs_naive,0.9759949496469468,0.9759949496469476,7.771561172376096e-16
12,wf_ratio_vs_naive,0.9960589191802018,0.9960589191802024,5.551115123125783e-16
13,wf_ratio_vs_naive,0.9974191931023418,0.9974191931023416,2.220446049250313e-16
