row,col,head,new,diff
2,slope,0.4027148528797258,0.4027148528797257,1.1102230246251565e-16
4,slope,0.322181664875955,0.3221816648759549,1.1102230246251565e-16
2,intercept,0.642821354715057,0.6428213547150623,5.329070518200751e-15
3,intercept,2.3197226001987747,2.3197226001987765,1.7763568394002505e-15
0,r,0.861818658991903,0.8618186589919032,2.220446049250313e-16
1,r,0.8458527075183488,0.8458527075183491,2.220446049250313e-16
2,r,0.8680471939767553,0.8680471939767554,1.1102230246251565e-16
3,r,0.8396868980575202,0.8396868980575203,1.1102230246251565e-16
5,r,0.8331864556158497,0.83318645561585,3.3306690738754696e-16
6,r,0.8223803209811194,0.8223803209811195,1.1102230246251565e-16
2,resid_sd_pp,1.4479565595276978,1.4479565595276973,4.440892098500626e-16
3,resid_sd_pp,1.5838307193137464,1.5838307193137462,2.220446049250313e-16
5,wf_rmse_pp,1.6156190105286126,1.6156190105286123,2.220446049250313e-16
5,wf_ratio_vs_naive,0.7482685418723896,0.7482685418723894,1.1102230246251565e-16
2,implied_nights_yoy,9.203325118804509,9.20332511880451,1.7763568394002505e-15
5,band_pp,1.6166557967613675,1.6166557967613673,2.220446049250313e-16
2,lo,7.684453335951268,7.68445333595127,1.7763568394002505e-15
4,lo,7.709860621688856,7.709860621688858,1.7763568394002505e-15
2,hi,10.72219690165775,10.722196901657751,1.7763568394002505e-15
4,hi,10.659412975707758,10.65941297570776,1.7763568394002505e-15
