quarter,region,nights_m,share_pct,adr_reported_usd,gbv_musd,revenue_musd,take_rate_pct,anchor_sigma
2022Q1,na,39.109091952716184,38.304693391494794,239.33849026153734,9360.311023462731,822.0,8.78175947294443,0.025
2022Q1,emea,42.25735294502437,41.38820072970066,106.70185670057782,4508.938018485731,373.0,8.272457915162631,0.025
2022Q1,latam,12.114225454816737,11.865059211377805,155.30124201401927,1881.3542591708865,178.0,9.461269674880086,0.025
2022Q1,apac,8.619329647442704,8.442046667426743,168.15654559756615,1449.3966988806528,136.0,9.383214416386538,0.025
2022Q2,na,36.52019828048682,35.217163240585165,239.90966330598147,8761.548473339275,1098.0,12.532031333743463,0.025
2022Q2,emea,46.34144435462326,44.687988770128506,133.80335860332667,6200.640897177765,732.0,11.805231300093048,0.025
2022Q2,latam,11.03062939012316,10.637058235412884,91.98794529786814,1014.6849329397058,137.0,13.501728029319299,0.025
2022Q2,apac,9.807727974766767,9.457789753873449,104.31831910260377,1023.1256965432533,137.0,13.390339081783411,0.025
2022Q3,na,30.662191285830197,30.754454649779532,229.3271293125691,7031.672306012311,1326.0,18.857534058665195,0.025
2022Q3,emea,43.28840378534594,43.41865976463986,164.24563980896542,7109.931576032985,1263.0,17.76388403311043,0.025
2022Q3,latam,14.86182497786131,14.906544611696399,46.03518295768171,684.1668319408894,139.0,20.316682059209985,0.025
2022Q3,apac,10.887579950962543,10.920340973884196,71.11123771314922,774.2292860138149,156.0,20.149069896745864,0.025
2022Q4,na,27.435378374406863,31.105871172796896,248.31420408642913,6812.59414485087,964.0,14.150263167058256,0.025
2022Q4,emea,36.207088954188364,41.051121263252114,115.20295977918525,4171.163812510745,556.0,13.329613148550198,0.025
2022Q4,latam,14.486423144172731,16.42451603647702,85.57920289605619,1239.7365454932824,189.0,15.245174524140388,0.025
2022Q4,apac,10.071109527232036,11.418491527473963,126.74924184802708,1276.505497145103,193.0,15.11940218288471,0.025
2023Q1,na,44.46769576321683,36.719814833374755,233.61028395401527,10388.111034025846,925.0,8.904410021900992,0.025
2023Q1,emea,49.24197708198617,40.66224366803152,110.88474906408808,5460.184272155613,458.0,8.387995297806814,0.025
2023Q1,latam,14.692636904402052,12.132648145666435,166.72283359635807,2449.598057704333,235.0,9.593410611218102,0.025
2023Q1,apac,12.697690250394928,10.485293352927274,165.55031621194476,2102.1066361142084,200.0,9.51426519302106,0.025
2023Q2,na,37.874213254925955,32.90548501731186,238.71509501708866,9041.146415847128,1192.0,13.184168745577308,0.025
2023Q2,emea,51.75715367525043,44.96711874478751,146.39068976377038,7576.765426729374,941.0,12.419547748968613,0.025
2023Q2,latam,13.3792768153191,11.624045886463163,85.7697864188973,1147.5377148892237,163.0,14.204326174650827,0.025
2023Q2,apac,12.089356254504516,10.50335035143746,110.39052985447576,1334.550442534274,188.0,14.087140808480289,0.025
2023Q3,na,34.78901554090587,30.732345884192462,224.3608417030116,7805.292808776793,1478.0,18.935868726641978,0.025
2023Q3,emea,46.29210293859341,40.89408386801538,185.65086708052132,8594.169049530616,1533.0,17.8376756515364,0.025
2023Q3,latam,18.353857259144135,16.21365482256549,47.537849877575205,872.5029110596378,178.0,20.401078064464276,0.025
2023Q3,apac,13.765024261356574,12.159915425226655,74.68459271219905,1028.0352306329544,208.0,20.232769636886452,0.025
2023Q4,na,29.473680610658437,29.831660537103684,246.3427736691386,7260.6282318679105,1043.0,14.365148120683653,0.025
2023Q4,emea,39.47632924682467,39.955798832818495,127.85590900010459,5047.281959840182,683.0,13.532035765674298,0.025
2023Q4,latam,17.620397378849564,17.834410302479316,90.94063668672774,1602.410156305728,248.0,15.476686728680683,0.025
2023Q4,apac,12.229592763667322,12.378130327598504,129.986311294758,1589.6796519861803,244.0,15.349004417030883,0.025
2024Q1,na,45.66953897440605,34.44158293695781,237.97799423216017,10868.345282636617,1015.0,9.339048158707053,0.025
2024Q1,emea,54.0757958488047,40.781143174060865,119.18579442944062,6445.0666876440355,567.0,8.797426426742904,0.025
2024Q1,latam,17.558779249601393,13.24191496953348,173.76950266787068,3051.1803376581615,307.0,10.061679941069242,0.025
2024Q1,apac,15.295885927187857,11.535358919447857,165.75749218648363,2535.407692061186,253.0,9.978671311607524,0.025
2024Q2,na,40.29468432124988,32.20997947342117,247.0131404297438,9953.316516817093,1308.0,13.141348391664298,0.025
2024Q2,emea,54.977612252094175,43.94693225587065,153.9864302062862,8465.806251965365,1048.0,12.379210778142998,0.025
2024Q2,latam,15.543775553326892,12.425080378358826,84.06348669642223,1306.6639694392684,185.0,14.158192490712779,0.025
2024Q2,apac,14.283927873329043,11.418007892349355,103.2078343472266,1474.2132617782765,207.0,14.04138772637992,0.025
2024Q3,na,36.247254814554545,29.517308480907612,228.86167639945344,8295.607501737113,1572.0,18.949787579400553,0.025
2024Q3,emea,49.052149513002206,39.94474716042525,197.11758668334147,9669.041333633439,1726.0,17.850787275013154,0.025
2024Q3,latam,21.19942200681352,17.263372969717853,45.978714689662176,974.7221760370244,199.0,20.416073922631373,0.025
