quarter,region,q10,q50,q90,relative_halfwidth_pct,n_draws,basis
2022Q1,na,239.85103097938486,252.42753021784634,284.05187662070966,8.75515551001494,40,conditional_disclosure_block_bootstrap
2022Q1,emea,101.30945211921852,106.43965246132491,115.32958786840972,6.585955245525367,40,conditional_disclosure_block_bootstrap
2022Q1,latam,122.8170569989482,141.27576673459828,157.7337394598268,12.35763332520904,40,conditional_disclosure_block_bootstrap
2022Q1,apac,134.51206260819362,156.72251832198612,167.81753667565968,10.625618585020447,40,conditional_disclosure_block_bootstrap
2022Q2,na,210.2795096278812,223.44507301669464,254.60790021103114,9.919303653618256,40,conditional_disclosure_block_bootstrap
2022Q2,emea,136.8403869383633,148.43459354533064,153.82076206622554,5.71981730211582,40,conditional_disclosure_block_bootstrap
2022Q2,latam,73.03537804820391,83.9006736828503,98.3129349576053,15.06397731974841,40,conditional_disclosure_block_bootstrap
2022Q2,apac,94.64442475367913,101.48480215715912,106.3167809823658,5.75079025656023,40,conditional_disclosure_block_bootstrap
2022Q3,na,194.95857659701156,216.5318296402828,271.7193174928187,17.72504786555566,40,conditional_disclosure_block_bootstrap
2022Q3,emea,148.1655412998001,168.88226994418517,184.72430079075608,10.823741149097081,40,conditional_disclosure_block_bootstrap
2022Q3,latam,40.28706418478363,47.0576043592203,51.10007942486276,11.489126345591867,40,conditional_disclosure_block_bootstrap
2022Q3,apac,65.68769868496676,70.88638844141161,77.29657771453512,8.188369646708143,40,conditional_disclosure_block_bootstrap
2022Q4,na,217.73654472242237,242.19983674338778,269.6114295884305,10.709108140516605,40,conditional_disclosure_block_bootstrap
2022Q4,emea,105.22442137580356,115.59520248591542,125.99457646558065,8.984003939223951,40,conditional_disclosure_block_bootstrap
2022Q4,latam,84.87043424661609,90.50634561701645,106.9567152493459,12.201509657780997,40,conditional_disclosure_block_bootstrap
2022Q4,apac,116.57970626926391,126.33010204530022,142.16756094580327,10.127378297915058,40,conditional_disclosure_block_bootstrap
2023Q1,na,228.75355835528504,247.6379731144944,285.02040920869223,11.36070735552993,40,conditional_disclosure_block_bootstrap
2023Q1,emea,105.03494914791145,110.30709506898907,119.23762386514997,6.437788389022384,40,conditional_disclosure_block_bootstrap
2023Q1,latam,131.58321085423947,151.64765577001958,170.84543289177648,12.94521232068365,40,conditional_disclosure_block_bootstrap
2023Q1,apac,132.0584933968177,160.8371575217701,165.98777784579565,10.547713280864667,40,conditional_disclosure_block_bootstrap
2023Q2,na,208.58787764923295,219.86753928538792,241.478762920684,7.479704684546158,40,conditional_disclosure_block_bootstrap
2023Q2,emea,149.6487867594375,161.74206465272033,169.97862531352823,6.284647904594677,40,conditional_disclosure_block_bootstrap
2023Q2,latam,74.65737350820761,80.58649955869579,91.89631389659378,10.695923313947924,40,conditional_disclosure_block_bootstrap
2023Q2,apac,100.45830163622142,107.49096345744607,112.49083832857211,5.5969991826867265,40,conditional_disclosure_block_bootstrap
2023Q3,na,193.91000492455916,215.57644103540872,267.38683085102696,17.041942425053563,40,conditional_disclosure_block_bootstrap
2023Q3,emea,167.1404076701857,187.7783657011828,208.29529577037763,10.958367846720668,40,conditional_disclosure_block_bootstrap
2023Q3,latam,41.360312824683135,48.02005750370242,51.42047985644097,10.474963540997615,40,conditional_disclosure_block_bootstrap
2023Q3,apac,68.61765915181343,74.09735983299173,77.70505117309803,6.132061953196916,40,conditional_disclosure_block_bootstrap
2023Q4,na,213.886501424653,235.059151076692,268.1692856226148,11.546622190482408,40,conditional_disclosure_block_bootstrap
2023Q4,emea,116.66953730777605,130.35128029571348,142.44891922546137,9.888426818364382,40,conditional_disclosure_block_bootstrap
2023Q4,latam,89.5465514944613,95.43793230532927,104.94194009250849,8.065654937280902,40,conditional_disclosure_block_bootstrap
2023Q4,apac,119.11551624976374,128.86986398008023,139.2425060410718,7.809036639636381,40,conditional_disclosure_block_bootstrap
2024Q1,na,197.3830881086577,245.41874144123713,292.4698415839421,19.372349665897854,40,conditional_disclosure_block_bootstrap
2024Q1,emea,113.6777949567923,125.38743521295473,151.11240175477866,14.92757497368393,40,conditional_disclosure_block_bootstrap
2024Q1,latam,135.93340770345705,155.56272209774386,191.15372165945203,17.748568940989188,40,conditional_disclosure_block_bootstrap
2024Q1,apac,141.50250972412667,162.40278204582836,173.20745415747118,9.761207300130396,40,conditional_disclosure_block_bootstrap
2024Q2,na,210.15490747281768,227.48626436659623,247.6645869326261,8.244383361837006,40,conditional_disclosure_block_bootstrap
2024Q2,emea,152.44813412126805,167.3292093746352,180.5721841122869,8.403807708208191,40,conditional_disclosure_block_bootstrap
2024Q2,latam,72.29470676644087,81.5494973776315,89.91784131026377,10.8051766782911,40,conditional_disclosure_block_bootstrap
2024Q2,apac,93.79283252788058,101.12162809143052,106.3005341887341,6.184483921453734,40,conditional_disclosure_block_bootstrap
2024Q3,na,204.93829453446492,228.2010344029572,256.1063800621759,11.211186150313067,40,conditional_disclosure_block_bootstrap
2024Q3,emea,178.23429331480418,192.7309573887085,207.5305719518327,7.60030433978037,40,conditional_disclosure_block_bootstrap
2024Q3,latam,41.90401402426649,47.091371035043714,50.34862109303266,8.966193681727805,40,conditional_disclosure_block_bootstrap
2024Q3,apac,65.76373870358167,71.68905989386094,75.5156145854568,6.801509111929527,40,conditional_disclosure_block_bootstrap
2024Q4,na,221.04101774718058,243.63814228371945,270.9587037407766,10.244226442891344,40,conditional_disclosure_block_bootstrap
2024Q4,emea,124.90272411467119,137.31741677709817,147.18009781144576,8.111634423234358,40,conditional_disclosure_block_bootstrap
2024Q4,latam,84.64534257084101,90.53670473198859,105.18852295345941,11.345222052995734,40,conditional_disclosure_block_bootstrap
2024Q4,apac,120.80269218307293,133.55808893717682,143.82475420998765,8.618744925941494,40,conditional_disclosure_block_bootstrap
2025Q1,na,199.00920664481285,219.2526365667034,266.42376005567746,15.373715560851426,40,conditional_disclosure_block_bootstrap
2025Q1,emea,116.7969124122581,125.3099207170526,152.94455868303422,14.423297877746174,40,conditional_disclosure_block_bootstrap
2025Q1,latam,131.81672974526847,155.24923648209938,211.59852902969234,25.69474771414509,40,conditional_disclosure_block_bootstrap
2025Q1,apac,147.5596885104714,163.14591532688735,172.95309332502038,7.782421264936199,40,conditional_disclosure_block_bootstrap
2025Q2,na,221.71909222050556,237.79930159401965,261.29913936839114,8.322153783163374,40,conditional_disclosure_block_bootstrap
2025Q2,emea,170.90838798693633,180.56742192314294,197.7133143074483,7.422414861724407,40,conditional_disclosure_block_bootstrap
2025Q2,latam,71.19848826013276,79.39477005716309,87.31350732454216,10.148665367257072,40,conditional_disclosure_block_bootstrap
2025Q2,apac,98.09418769995679,102.66668143366624,108.15065241965236,4.897628217482188,40,conditional_disclosure_block_bootstrap
2025Q3,na,216.2794983112729,241.68693738153814,270.93035054922353,11.306124532431033,40,conditional_disclosure_block_bootstrap
2025Q3,emea,198.61511769328206,210.13764261187714,229.46287609825973,7.339893514926613,40,conditional_disclosure_block_bootstrap
2025Q3,latam,42.94745811947345,48.475149872513306,50.850576561135036,8.151721513441736,40,conditional_disclosure_block_bootstrap
2025Q3,apac,72.45673432584364,74.28495670803258,76.93782184262744,3.016147356991899,40,conditional_disclosure_block_bootstrap
2025Q4,na,238.07626120153162,255.4267790507099,267.86689846340437,5.831541503320293,40,conditional_disclosure_block_bootstrap
2025Q4,emea,139.00217476925388,152.4456733702931,165.5463859345789,8.706121524632804,40,conditional_disclosure_block_bootstrap
2025Q4,latam,92.94260292572389,102.83529984212251,109.99296585001295,8.290131380209697,40,conditional_disclosure_block_bootstrap
2025Q4,apac,133.73094196002273,141.64797238312872,146.5162399481332,4.513053654424668,40,conditional_disclosure_block_bootstrap
2026Q1,na,208.89283787304,230.1310769850135,302.81550148625,20.40634077841786,40,conditional_disclosure_block_bootstrap
2026Q1,emea,132.37863016947816,143.34462420449543,175.57220697756281,15.066339964889336,40,conditional_disclosure_block_bootstrap
2026Q1,latam,148.90039284915525,177.70542254729787,235.33625442283588,24.31998425671984,40,conditional_disclosure_block_bootstrap
2026Q1,apac,156.92072477881993,173.69197904680914,182.95464383355704,7.494277858311781,40,conditional_disclosure_block_bootstrap
2026Q2,na,239.77031611317648,270.94803778115875,302.597985203907,11.594043936475307,40,conditional_disclosure_block_bootstrap
2026Q2,emea,179.61532933801746,190.232338296229,206.99774246259656,7.19709734155171,40,conditional_disclosure_block_bootstrap
2026Q2,latam,71.74998172852365,80.9996811528539,88.87270053637498,10.569621117112284,40,conditional_disclosure_block_bootstrap
2026Q2,apac,97.48426597554435,102.36500509799419,107.50103270749042,4.8926714370585,40,conditional_disclosure_block_bootstrap
