target,quarter,horizon_q,spec_id,point,raw_point,clip,sentence_level,weight_source,n_members,qhat80,qhat90,conformal_n,conformal_kind,pit_bias,w__street-bias|dispersion_conditioned|rw_hl4_med,p__street-bias|dispersion_conditioned|rw_hl4_med,w__street-bias|street_plus_flowthrough|rw_hl4,p__street-bias|street_plus_flowthrough|rw_hl4,w__baselines-margin|street,p__baselines-margin|street,w__guide-policy-margin|actual_given_guide|nov_sentence_pin,p__guide-policy-margin|actual_given_guide|nov_sentence_pin,w__margin-ts|q_sentence_direction|k_fit_median,p__margin-ts|q_sentence_direction|k_fit_median,w__FAMILY_A,p__FAMILY_A,w__margin-ts|incremental_margin|k8_median,p__margin-ts|incremental_margin|k8_median
adj_ebitda_margin_pct,2026Q3,0,stack_clip,49.93993908638773,49.93993908638773,sentence_not_binding,50.085470085470085,invmae_shrunk_lam0.5_full_W1_history,6,2.203943161864217,3.905909723864877,14,split_conformal,-0.6693158605443091,0.1988932207069577,50.11777344483114,0.1684467001725891,50.0649582567483,0.1721204227330215,49.775747309501824,0.15841329946336655,50.085470085470085,0.15235226163450508,48.13379829864964,0.14977409528955998,51.43517249580077,,
adj_ebitda_margin_pct,2026Q3,0,stack,49.93993908638773,49.93993908638773,clip_off,,invmae_shrunk_lam0.5_full_W1_history,6,2.203943161864217,3.905909723864877,14,split_conformal,-0.6009616818234882,0.1988932207069577,50.11777344483114,0.1684467001725891,50.0649582567483,0.1721204227330215,49.775747309501824,0.15841329946336655,50.085470085470085,0.15235226163450508,48.13379829864964,0.14977409528955998,51.43517249580077,,
adj_ebitda_margin_pct,2026Q3,0,stack_lam25_clip,49.94216530533145,49.94216530533145,sentence_not_binding,50.085470085470085,invmae_shrunk_lam0.25_full_W1_history,6,2.203943161864217,3.905909723864877,14,split_conformal,-0.6731436447127731,0.2150064977271032,50.11777344483114,0.1693367169255503,50.0649582567483,0.17484730076619892,49.775747309501824,0.1542866158617165,50.085470085470085,0.1451950591184243,48.13379829864964,0.14132780960100666,51.43517249580077,,
adj_ebitda_margin_pct,2026Q3,0,stack_ew_clip,49.93548664850028,49.93548664850028,sentence_not_binding,50.085470085470085,invmae_shrunk_lam1.0_full_W1_history,6,2.203943161864217,3.905909723864877,14,split_conformal,-0.6616602922073911,0.16666666666666666,50.11777344483114,0.16666666666666666,50.0649582567483,0.16666666666666666,49.775747309501824,0.16666666666666666,50.085470085470085,0.16666666666666666,48.13379829864964,0.16666666666666666,51.43517249580077,,
adj_ebitda_margin_pct,2026Q4,1,stack_clip,29.03769607249881,29.03769607249881,no_sentence,,invmae_shrunk_lam0.5_full_W1_history,4,4.205128664090589,4.498846590324334,13,split_conformal,-0.4420676195151281,,,0.2690872872042958,28.966232839296595,0.28055223526692635,28.897437484563262,0.24162733224905134,29.904832830155623,,,0.20873314527972658,28.314551536313648,,
adj_ebitda_margin_pct,2026Q4,1,stack,29.03769607249881,29.03769607249881,clip_off,,invmae_shrunk_lam0.5_full_W1_history,4,4.205128664090589,4.498846590324334,13,split_conformal,-0.4420676195151281,,,0.2690872872042958,28.966232839296595,0.28055223526692635,28.897437484563262,0.24162733224905134,29.904832830155623,,,0.20873314527972658,28.314551536313648,,
adj_ebitda_margin_pct,2026Q4,1,stack_lam25_clip,29.04616227245707,29.04616227245707,no_sentence,,invmae_shrunk_lam0.25_full_W1_history,4,4.205128664090589,4.498846590324334,13,split_conformal,-0.4302869719517762,,,0.2786309308064437,28.966232839296595,0.2958283529003895,28.897437484563262,0.237440998373577,29.904832830155623,,,0.18809971791958985,28.314551536313648,,
adj_ebitda_margin_pct,2026Q4,1,stack_ew_clip,29.02076367258228,29.02076367258228,no_sentence,,invmae_shrunk_lam1.0_full_W1_history,4,4.205128664090589,4.498846590324334,13,split_conformal,-0.46562891464182693,,,0.25,28.966232839296595,0.25,28.897437484563262,0.25,29.904832830155623,,,0.25,28.314551536313648,,
adj_ebitda_margin_pct,2027Q1,2,stack_clip,19.47022160368239,19.47022160368239,no_sentence,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,17.62121558941614,,,0.31354694896723334,19.155918919480197,0.36584681983046685,21.359951020241127
adj_ebitda_margin_pct,2027Q1,2,stack,19.47022160368239,19.47022160368239,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,17.62121558941614,,,0.31354694896723334,19.155918919480197,0.36584681983046685,21.359951020241127
adj_ebitda_margin_pct,2027Q1,2,stack_lam25_clip,19.51581815066734,19.51581815066734,no_sentence,,invmae_shrunk_lam0.25_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.43459783620741144,,,,,,,0.314242680136783,17.62121558941614,,,0.3036537567841833,19.155918919480197,0.38210356307903365,21.359951020241127
adj_ebitda_margin_pct,2027Q1,2,stack_ew_clip,19.379028509712487,19.379028509712487,no_sentence,,invmae_shrunk_lam1.0_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.5154693797503683,,,,,,,0.3333333333333333,17.62121558941614,,,0.3333333333333333,19.155918919480197,0.3333333333333333,21.359951020241127
adj_ebitda_margin_pct,2027Q2,3,stack_clip,34.035894837950515,34.035894837950515,no_sentence,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,33.19119202548303,,,0.31354694896723334,33.766646113923976,0.36584681983046685,35.006899864829364
