basket_na_yoy_pct,basket_emea_yoy_pct,basket_latam_yoy_pct,basket_apac_yoy_pct,basket_global_rev_wtd_yoy_pct,eurusd_yoy_pct,usd_broad_yoy_pct,w_na,w_emea,w_latam,w_apac,basket_global_qend_yoy_pct,p,revenue_musd,gbv_busd,fx_pts_adr,fx_pts_revenue,revenue_yoy_exfx_pct,gbv_yoy_exfx_pct,adr_yoy_exfx_pct,stated_revenue_fx_pp,gross_fx_ex_hedge_pp,stated_adr_fx_pp,hedge_effect_on_revenue_growth_pp,reclassified_to_revenue_musd,non_usd_revenue_share,revenue_musd_hedgefile,revenue_prior_year_musd,eurusd_yoy_macro,usd_broad_yoy_macro,rev_fx_pts_macro,quarter,quarter_canon,b_lag0,eur_lag0,brd_lag0,adrfx_lag0,b_lag1,eur_lag1,brd_lag1,adrfx_lag1,b_lag2,eur_lag2,brd_lag2,adrfx_lag2,b_lag3,eur_lag3,brd_lag3,adrfx_lag3,gbv_musd,kernel_base_musd,lambda_pct
-0.4388223084616824,-6.925365709843379,-8.581045732583094,-6.590496943431209,-3.775939130738286,-7.612263376814477,6.072808281032271,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,-4.2490822534289245,2019Q1,,,,,,,,,,,,,,,,-7.612,6.073,,1Q19,2019Q1,-3.775939130738286,-7.612263376814477,6.072808281032271,,,,,,,,,,,,,,,,
-0.2554050194231583,-5.407519616601814,-3.943582514075183,-5.25166443626623,-2.701405087108363,-5.747817881575845,4.349244987505041,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,-1.0291331581957588,2019Q2,,,,,,,,,,,,,,,,-5.748,4.349,,2Q19,2019Q2,-2.701405087108363,-5.747817881575845,4.349244987505041,,-3.775939130738286,-7.612263376814477,6.072808281032271,,,,,,,,,,,,
-0.1307427039251139,-4.405838842417026,-1.2014819400706775,-3.304417333013464,-1.936063820377656,-4.372577618577678,2.486730040038565,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,-2.712798141592607,2019Q3,,,,,,,,,,,,,,,,-4.373,2.487,,3Q19,2019Q3,-1.936063820377656,-4.372577618577678,2.486730040038565,,-2.701405087108363,-5.747817881575845,4.349244987505041,,-3.775939130738286,-7.612263376814477,6.072808281032271,,,,,,,,
0.0583640607455535,-2.0639457042837273,-3.0111493363184754,-2.15589279568403,-1.0794617080313234,-2.9748457071864576,0.6170132452206767,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,0.0489850295122315,2019Q4,,,,,,,,,,,,,,,,-2.975,0.617,,4Q19,2019Q4,-1.0794617080313234,-2.9748457071864576,0.6170132452206767,,-1.936063820377656,-4.372577618577678,2.486730040038565,,-2.701405087108363,-5.747817881575845,4.349244987505041,,-3.775939130738286,-7.612263376814477,6.072808281032271,,,,
-0.1579093927398731,-2.511219242947878,-9.716985866910225,-4.806655546027828,-2.0532641114260084,-2.9211841137265715,2.7943399145401893,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,-3.3939481110112677,2020Q1,,,,,,,,,,,,,,,,-2.921,2.794,,1Q20,2020Q1,-2.0532641114260084,-2.9211841137265715,2.7943399145401893,,-1.0794617080313234,-2.9748457071864576,0.6170132452206767,,-1.936063820377656,-4.372577618577678,2.486730040038565,,-2.701405087108363,-5.747817881575845,4.349244987505041,,,,
-0.6316695649484512,-2.2333658798050884,-21.654546827343033,-3.905751253575019,-3.041188426085045,-1.968260324849869,5.548121212108104,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,-2.744535123314942,2020Q2,,,,,,,,,,,,,,,,-1.968,5.548,,2Q20,2020Q2,-3.041188426085045,-1.968260324849869,5.548121212108104,,-2.0532641114260084,-2.9211841137265715,2.7943399145401893,,-1.0794617080313234,-2.9748457071864576,0.6170132452206767,,-1.936063820377656,-4.372577618577678,2.486730040038565,,,,
-0.310321723077021,4.849598838852389,-19.04318684103947,2.28866172702889,0.244380403152008,5.195396420156051,0.7491594990707506,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,1.009008363958834,2020Q3,1342.3,8.03,,,,,,,,,,,,,,5.195,0.749,,3Q20,2020Q3,0.244380403152008,5.195396420156051,0.7491594990707506,,-3.041188426085045,-1.968260324849869,5.548121212108104,,-2.0532641114260084,-2.9211841137265715,2.7943399145401893,,-1.0794617080313234,-2.9748457071864576,0.6170132452206767,,8029.999999999999,,
-0.024187040413665,6.0079701572342445,-15.504844993614345,4.88149034321869,1.2539765403261582,7.682155888389808,-2.1445807251854743,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,1.85309904266704,2020Q4,859.1,5.91,,,,,,,,,,,,,,7.682,-2.145,,4Q20,2020Q4,1.2539765403261582,7.682155888389808,-2.1445807251854743,,0.244380403152008,5.195396420156051,0.7491594990707506,,-3.041188426085045,-1.968260324849869,5.548121212108104,,-2.0532641114260084,-2.9211841137265715,2.7943399145401893,,5910.0,,
0.453023909991858,8.47434356603413,-11.25024262307054,10.89553750639766,3.1229110097028823,9.284301459200694,-4.578936236122544,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,4.276881531332677,2021Q1,887.0,10.3,,2.0,3.0,,,,,,,,,,,9.284,-4.579,2.0,1Q21,2021Q1,3.1229110097028823,9.284301459200694,-4.578936236122544,,1.2539765403261582,7.682155888389808,-2.1445807251854743,,0.244380403152008,5.195396420156051,0.7491594990707506,,-3.041188426085045,-1.968260324849869,5.548121212108104,,10300.0,6616.666666666666,13.405541561712848
1.348825059714104,9.721003338918296,7.0349204886930705,10.104360785872,5.347200088991012,9.392659374078027,-8.214173345567744,0.5012501488272414,0.3481366829384451,0.0765567329443981,0.0740564352899154,4.118626642173219,2021Q2,1335.0,13.4,,,,301.0,,,,,,,,,,9.393,-8.214,,2Q21,2021Q2,5.347200088991012,9.392659374078027,-8.214173345567744,,3.1229110097028823,9.284301459200694,-4.578936236122544,,1.2539765403261582,7.682155888389808,-2.1445807251854743,,0.244380403152008,5.195396420156051,0.7491594990707506,,13400.0,8836.666666666666,15.107506601282536
