133002	data/13F-HR.privateportfolio.infotable.html
10768	data/13F.0001894188-23-000007.txt
64574	data/13f/0001951757-25-000093.nc
7308	data/13f/EDGAR
10624	data/13f/EDGAR
98184	data/13f/EDGAR
18702	data/13f/EDGAR
126565	data/13f/EDGAR
126688	data/13f/EDGAR
126638	data/13f/EDGAR
126665	data/13f/EDGAR
2146	data/13f/EDGAR
2232	data/13f/EDGAR
89262	data/13f/EDGAR
6769	data/144/EDGAR
6849	data/144/EDGAR
98064	data/144/EDGAR
10564	data/144/EDGAR
18702	data/144/EDGAR
961800	data/144/EDGAR
39176	data/1800Flowers.8-K.html
1442	data/1990sheader.txt
2248	data/2020QTR1_unique_forms.txt
3796354	data/424b4/camp4_424b4.htm
1319640	data/AAPL-Xbrl.2013.xml
221142	data/Apple.10-K.md
4982	data/Apple.8-K.md
1713	data/BankOfAmerica.424B5.header.txt
20407	data/D.1685REIT.xml
7560	data/D.APFund.xml
10877	data/D.Shepards.xml
2036423	data/Delaware.485BPOS.html
3383	data/EVSolar.FormC-AR.xml
10086	data/HiddenSea.FormCU.xml
143418	data/Midcap.40App.header.txt
1401	data/MultipleFilersHeader.txt
1166	data/MultipleFormerCompaniesHeader.txt
405277	data/MuniAdvisors/Form-MA-I.pdf
8686	data/MuniAdvisors/goldman.MA-I.xml
19416	data/NPORT.AdvancedSeries.xml
73997	data/NPORT.Dupree.xml
7628	data/NPX/EDGAR
2176	data/NPX/EDGAR
160825	data/NPX/EDGAR
2548	data/NPX/EDGAR
2171	data/NPX/EDGAR
1526964	data/Netflix.10K.xbrl.xml
1978	data/Neurotez.FormCTR.xml
23669	data/NextPoint.8K.html
23548	data/OracleTable.html
960108	data/PacificGas.424B5.html
1633829	data/PreparersGuide.pdf
3308	data/WatersCorp.8-K.xbrl.xml
49922	data/afcgamma.8K.html
1021001	data/apple_gaap.csv
4084	data/attachments/0001213900-24-004875-index.json
2214221	data/cabot.DEF14A.ixbrl.html
1454435	data/carbo_ceramics_gaap.csv
4987	data/cereal.csv
35093601	data/cik_lookup_data.txt
389684	data/company_submission.json
730890	data/company_tickers.json
2271110	data/crr.xbrl.xml
994	data/derivative_holding.xml
604	data/effect.xml
605	data/effect2.xml
1123	data/financials/apple_balance_sheet.csv
1819	data/financials/apple_balance_sheet_mapped.csv
1708	data/financials/apple_cashflow.csv
2815	data/financials/apple_cashflow_mapped.csv
1007	data/financials/apple_consolidated.csv
1660	data/financials/apple_equity.csv
1601	data/financials/apple_operations_mapped.csv
152696	data/form.13FHR.xml
15993	data/form.6k.Athena.html
2022	data/form.6k.Athena.md
16659993	data/form.idx
25970	data/form3.BAMPartners.html
1503	data/form3.nosecurities.xml
3869	data/form3.snow.nonderiv.xml
14976	data/form4.Evans.html
21803	data/form4.snow.xml
23060	data/form6k.RoyalPhilips.html
23538	data/form8K.Blackrock.html
48494	data/form8k.Nordstrom.html
351836	data/formc/formc.pdf
37309	data/forms.txt
4492382	data/frontier_10k_xbrl.xml
45367	data/fund_data.csv
30929	data/fundclass.html
30929	data/fundseries.html
2818	data/headers/0001971857-23-000246-index-headers.html
5906	data/headers/23AndMe.index-headers.html
1045	data/headers/form4.index-headers.html
5304	data/headers/index-headers.html
2516	data/headers/objectivecapital.form144-index-headers.html
4023	data/html/424-DivContainingSpans.html
3868	data/html/424-Snippet.html
1898537	data/html/Apple.10-K.html
221142	data/html/Apple.10-K.md
1140700	data/html/Apple.10-Q.html
141561	data/html/Apple.10-Q.md
4982	data/html/Apple.8-K.md
11922	data/html/AppleIncomeTaxTable.html
16592	data/html/AppleRSUTable.html
15808	data/html/AppleTable.html
19596	data/html/BeyondAir.html
120433	data/html/BuckleInc.8-K.EX99.1.html
27623	data/html/BuckleInc.8-K.html
517247	data/html/Flushing-424B4.html
1832	data/html/Headings-Snippet.html
941132	data/html/HealthPeak.424B2.html
1612107	data/html/HtmlWithNoBody.html
287	data/html/LineBreaks.html
43568	data/html/MSFT-Property.html
2669081	data/html/Nvidia.10-K.html
336	data/html/OneTable.html
5321341	data/html/Oracle.10-K.html
2038489	data/html/Oracle.10-Q.html
41714	data/html/Oracle.8-K.html
23074	data/html/OracleR&DTable.html
92618	data/html/OracleServicesTable.html
5213	data/html/OrderOfTableInDiv.html
906012	data/html/PG&E-424B5.html
94030	data/html/SC-13G-DOCUMENT.html
4819	data/html/SEC.AutomatedTool.html
11671	data/html/SG-13G-DOCUMENT-WITH-TEXT.html
154	data/html/SpansInsideDiv.html
351	data/html/TableInsideDiv.html
404	data/html/TableInsideDivWithHeader.html
19762	data/html/TableInsideIxElement.html
643	data/html/TwoTables.html
79891	data/html/aapl-R3.html
44092	data/html/aapl-R4.html
136011	data/html/att-R3.htm
5892	data/html/document-with-pre.html
133830	data/html/orcl-R2.html
4495672	data/html/problem-6K.html
1879	data/index_files/badform.idx.txt
49498838	data/index_files/company.2020QTR1.idx
744139	data/index_files/company.20221003.idx
458	data/index_files/empty-form.idx
617143	data/index_files/form.20200318.idx
49498835	data/index_files/form.2020QTR1.idx
40238148	data/index_files/form.2024QTR4.idx
16699	data/ishares_fund_data.csv
2958	data/ixbrl.simple.html
