scenario,quarter,n_cohort_currency_rows,n_allocation_rows,maximum_identity_error_usd,tolerance_usd,result,interpretation
fx0.95_nonusd0.40_u0.00_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.00_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.00_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.00_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.00_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.00_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.00_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.00_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.00_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.00_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.00_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.00_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.10_equal_recognition_months,2026Q3,14,42,0.010678291320800781,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.10_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.10_equal_recognition_months,2026Q3,14,42,0.015834808349609375,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.10_first_recognition_month,2026Q3,14,14,0.00885992357507348,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.10_first_recognition_month,2026Q3,14,14,0.00885992357507348,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.10_first_recognition_month,2026Q3,14,14,0.00885992357507348,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.10_last_recognition_month,2026Q3,14,14,0.008199691772460938,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.10_last_recognition_month,2026Q3,14,14,0.009987831115722656,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.10_last_recognition_month,2026Q3,14,14,0.008099555969238281,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.10_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.10_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.10_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.20_equal_recognition_months,2026Q3,14,42,0.007810152135789394,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.20_equal_recognition_months,2026Q3,14,42,0.0084904576651752,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.20_equal_recognition_months,2026Q3,14,42,0.01641559600830078,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.20_first_recognition_month,2026Q3,14,14,0.009095191955566406,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.20_first_recognition_month,2026Q3,14,14,0.009095191955566406,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.20_first_recognition_month,2026Q3,14,14,0.009095191955566406,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.20_last_recognition_month,2026Q3,14,14,0.008551597595214844,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.20_last_recognition_month,2026Q3,14,14,0.019975662231445312,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.20_last_recognition_month,2026Q3,14,14,0.007740974426269531,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.20_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.20_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.20_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.30_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.30_equal_recognition_months,2026Q3,14,42,0.007740572094917297,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.30_equal_recognition_months,2026Q3,14,42,0.009417533874511719,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.30_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.30_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.30_first_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.30_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.30_last_recognition_month,2026Q3,14,14,0.01811981201171875,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.30_last_recognition_month,2026Q3,14,14,0.0116119384765625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u0.30_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u0.30_prior_month_payment_fixing,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u1.00_equal_recognition_months,2026Q3,14,42,0.007800102233886719,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u1.00_equal_recognition_months,2026Q3,14,42,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u1.00_equal_recognition_months,2026Q3,14,42,0.024086952209472656,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u1.00_first_recognition_month,2026Q3,14,14,0.010664939880371094,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u1.00_first_recognition_month,2026Q3,14,14,0.010664939880371094,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u1.00_first_recognition_month,2026Q3,14,14,0.010664939880371094,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u1.00_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u1.00_last_recognition_month,2026Q3,14,14,0.0076999664306640625,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u1.00_last_recognition_month,2026Q3,14,14,0.01937580108642578,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.40_u1.00_prior_month_payment_fixing,2026Q3,14,14,0.008800189942121506,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.40_u1.00_prior_month_payment_fixing,2026Q3,14,14,0.008800189942121506,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.40_u1.00_prior_month_payment_fixing,2026Q3,14,14,0.008800189942121506,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.56_u0.00_equal_recognition_months,2026Q3,14,42,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.56_u0.00_equal_recognition_months,2026Q3,14,42,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.56_u0.00_equal_recognition_months,2026Q3,14,42,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx0.95_nonusd0.56_u0.00_first_recognition_month,2026Q3,14,14,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.00_nonusd0.56_u0.00_first_recognition_month,2026Q3,14,14,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
fx1.05_nonusd0.56_u0.00_first_recognition_month,2026Q3,14,14,0.006899833679199219,1.0,PASS,Reconciles rounded source exports only; no hedge or structural identification certification
