method,object,target,window,horizon_q,prior_basis,spec_id,n,first_quarter,last_quarter,mae,rmse,bias,crps,pinball_mean,cov80,cov90,pit_mean,rw_mae,rw_rmse,rw_bias,rw_crps,rw_pinball_mean,rw_cov80,rw_cov90,rw_pit_mean,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,n_match_seasonal_naive,mae_ratio_seasonal_naive_drift,rw_mae_ratio_seasonal_naive_drift,n_match_seasonal_naive_drift,mae_ratio_trailing4,rw_mae_ratio_trailing4,n_match_trailing4,mae_ratio_pct_rev_last4,rw_mae_ratio_pct_rev_last4,n_match_pct_rev_last4,mae_ratio_guide_implied,rw_mae_ratio_guide_implied,n_match_guide_implied,mae_ratio_q_guide_implied,rw_mae_ratio_q_guide_implied,n_match_q_guide_implied,mae_ratio_street,rw_mae_ratio_street,n_match_street,beats_seasonal_naive,rw_beats_seasonal_naive,pit_edge_frac,conformal_n_cal,conformal_alpha,conformal_n_eval,conformal_cov_empirical,conformal_mean_width,conformal_attainable_lo,conformal_attainable_hi,n_params,n_obs,param_obs_ratio,coverage_caveat,survives_both_windows,rw_survives_both_windows,replays_present
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,PIT,revknown_rw,14,2023Q1,2026Q2,2.193844755525037,2.4974664429063105,0.1100633150930836,1.4333170848220618,0.59192763564588,0.9285714285714286,1.0,0.4764762047624821,1.6730172931841114,2.01659500349548,0.371596788275036,1.1833189280601204,0.5025827861373474,0.9691471627762318,1.0,0.4506757640160458,0.9806789608577362,0.8746918134735572,14,0.9199875819811432,0.8443422714519365,14,0.2314920269669407,0.1969871516665288,14,,,0,0.5008989465616577,0.5111202051126718,14,0.9806789608577362,0.8746918134735572,14,1.3779756766730478,1.3383307299342428,14,True,True,0.0,6,0.2,8,1.0,7.913073113505501,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,PIT,l0_rw,14,2023Q1,2026Q2,2.20058721586878,2.580529956732563,0.1851548523070556,1.4959460179437865,0.626847452190044,0.9285714285714286,1.0,0.4746850958692935,1.5528943328636666,2.007119082204887,0.4024523462147012,1.1965849216948885,0.5187633749628594,0.9691471627762318,1.0,0.4519351675386395,0.9836929339234572,0.8118887746582619,14,0.9228150289883308,0.7837183355346563,14,0.2322034837862012,0.1828434366555257,14,,,0,0.5024383860661663,0.4744216770293936,14,0.9836929339234572,0.8118887746582619,14,1.382210682970194,1.2422383286049332,14,True,True,0.0,6,0.2,8,1.0,8.24653505990958,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,PIT,l0_eq,14,2023Q1,2026Q2,2.2439281085302105,2.634902919815058,0.1657152485764393,1.574502665224793,0.6652253630486238,1.0,1.0,0.4693439152962992,1.65971315105709,2.051245561334029,0.5208368342258414,1.281896203356385,0.5577492262789686,1.0,1.0,0.4371227000248417,1.0030669126294782,0.8677361028235814,14,0.9409900082980908,0.8376279059585174,14,0.2367767659509868,0.1954206734994198,14,,,0,0.5123339848420043,0.5070556829582895,14,1.0030669126294782,0.8677361028235814,14,1.4094335280426815,1.3276880770958386,14,False,True,0.0,6,0.2,8,1.0,8.723770422896843,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",False,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,PIT,dl_rw,14,2023Q1,2026Q2,2.71584479982453,3.344033653374588,0.6784874788155192,2.365300870576012,1.0553637553354782,1.0,1.0,0.459916035672483,2.1278763566199084,2.7910558007330053,0.6959128356409986,1.8460201905588003,0.8238000858238762,1.0,1.0,0.4498189232072513,1.214020203314432,1.1125025645592947,14,1.1388880111658914,1.0739016049845498,14,0.2865728835441432,0.2505439150550242,14,,,0,0.6200820709082019,0.6500832981708363,14,1.214020203314432,1.1125025645592947,14,1.7058490881600916,1.7021953862443104,14,False,False,0.0,6,0.2,8,1.0,13.069011626593998,0.8571428571428571,1.0,22,14,1.5714285714285714,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",False,False,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,full_sample,revknown_rw,14,2023Q1,2026Q2,2.0170221766988727,2.4340615029470163,-0.2020627602444214,1.3617890198645786,0.5515094078473463,0.7142857142857142,0.9285714285714286,0.5029665160114684,1.5014280218466158,1.9113276166472963,0.0257028091286288,1.0595383285113995,0.4390342708708157,0.8372596717228828,0.9691471627762318,0.4797152913573846,0.9016368215164186,0.7849810068188626,14,0.8458371315792769,0.7577441975957209,14,0.2128339076615961,0.1767836056810727,14,,,0,0.4605267902186511,0.4586983061170926,14,0.9016368215164186,0.7849810068188626,14,1.2669116589956686,1.2010678363027405,14,True,True,0.0714285714285714,6,0.2,8,1.0,8.307906182384015,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,full_sample,dl_rw,14,2023Q1,2026Q2,2.081960084375252,2.6119479917368067,-0.1248438022910328,1.4547175298329529,0.5975107300281421,0.7857142857142857,0.8571428571428572,0.4948841885572924,1.4279529352787503,1.9462437352400097,0.0172999539494876,1.0969689628589523,0.4676919894299279,0.914111542459443,0.932456749231706,0.483672522874251,0.93066496476127,0.7465665463246396,14,0.8730688071623602,0.7206626194550865,14,0.2196860825190643,0.1681323812852334,14,,,0,0.4753534225339499,0.436251077705147,14,0.93066496476127,0.7465665463246396,14,1.307699803665766,1.1422914168126568,14,True,True,0.1428571428571428,6,0.2,8,1.0,8.526224480452623,0.8571428571428571,1.0,22,14,1.5714285714285714,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,full_sample,l0_rw,14,2023Q1,2026Q2,2.088180085128326,2.5867050459506378,-0.1279797559132688,1.434465487653377,0.5909995594775487,0.7857142857142857,0.8571428571428572,0.4899370904164218,1.447662322429941,1.9418130814573744,0.0587693591394628,1.0795334968608146,0.4595909186895318,0.914111542459443,0.932456749231706,0.4763129944128781,0.933445391160949,0.7568710659849933,14,0.8756771610298482,0.7306095989537201,14,0.2203424099909325,0.1704530363387247,14,,,0,0.4767735739904198,0.4422724536015006,14,0.933445391160949,0.7568710659849933,14,1.3116066479057875,1.158057947499502,14,True,True,0.1428571428571428,6,0.2,8,1.0,8.280736974951896,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,0,full_sample,l0_eq,14,2023Q1,2026Q2,2.1343779000872893,2.546134666287513,0.1430971837901616,1.4288748306938308,0.5836529424998029,0.7857142857142857,0.8571428571428572,0.4554375084434902,1.5656292219457808,1.950532926575716,0.3796849845795388,1.0923388490475647,0.456691876276745,0.914111542459443,0.932456749231706,0.4326472439438089,0.9540964536637794,0.8185468667598796,14,0.8950501891212261,0.7901454090730393,14,0.2252171513778793,0.1843428888950781,14,,,0,0.4873214656715051,0.4783122878116343,14,0.9540964536637794,0.8185468667598796,14,1.3406239542437006,1.252425607284199,14,True,True,0.1428571428571428,6,0.2,8,1.0,8.012568172660494,0.8571428571428571,1.0,12,14,0.8571428571428571,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",True,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,1,PIT,revknown_rw,13,2023Q2,2026Q2,2.578571667650275,3.084526910133166,-0.0616011399821655,2.023089058763324,0.8963704340854655,0.7692307692307694,0.7692307692307694,0.5023564284066129,1.8824515125039043,2.37920349749294,0.460115127499657,1.546529463402459,0.6878892194225144,0.9199177466378706,0.9199177466378706,0.4614645462214707,1.0971160205078296,0.9732730994635054,13,0.6589929612874385,0.5490013462638934,13,0.2895604436479543,0.2203065605871514,13,,,0,0.8632469624450312,0.850161749283548,10,,,1,1.5711644488523848,1.5037666279729085,13,False,True,0.2307692307692307,6,0.2,7,1.0,10.138947402701945,0.8571428571428571,1.0,12,13,0.9230769230769232,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",False,True,2
cycle-flex,flex_margin,adj_ebitda_margin_pct,W1,1,PIT,l0_eq,13,2023Q2,2026Q2,2.884018067849632,3.3147557782947303,0.0499223501540578,2.293422115904077,0.9916946268130844,0.8461538461538463,0.9230769230769232,0.5157457961184158,2.3586921667047034,2.6978406316029337,-0.0976494200135627,2.020519903816476,0.8952310147073923,0.9463466301933284,0.9777760465590576,0.5228861157696031,1.227075619176084,1.2195010710875966,13,0.7370544052671535,0.6878929769726517,13,0.3238605161501052,0.2760418291143057,13,,,0,0.951728621731382,0.991508616789912,10,,,1,1.7572777654004113,1.8842039449046832,13,False,False,0.0769230769230769,6,0.2,7,1.0,9.547319701285424,0.8571428571428571,1.0,12,13,0.9230769230769232,"EXCHANGEABILITY VIOLATED: residuals are a time-ordered non-exchangeable sequence (expanding-window refits, a trending target, and a regime change at the 2022 reopening); conformal coverage here is descriptive, not a guarantee.",False,False,2
