basis,region,measure,observed_months,observed_pct,gap_mean_pp,gap_sd_pp,gap_n_years,corrected_pct,n_markets,reviews_cur,note
jul_only_monthly,GLOBAL,c,2026-07,-6.582138101936752,0.9271705764701741,2.388756317109555,3,-5.654967525466578,108,1536638.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,GLOBAL,v,2026-07,4.8298586476013705,0.7698443813672903,2.781867920387633,3,5.599703028968661,108,1536638.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,GLOBAL,nl,2026-07,11.411996749538122,-0.1573261951028826,0.4194530156519258,3,11.25467055443524,108,1536638.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,GLOBAL,a,2026-07,24.97269390580028,1.0556019294391195,3.1877190307375614,3,26.0282958352394,108,1536638.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,NAM,c,2026-07,-4.616535033376811,0.9271705764701741,2.388756317109555,3,-3.6893644569066373,36,319549.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,NAM,v,2026-07,7.336743845458793,0.7698443813672903,2.781867920387633,3,8.106588226826084,36,319549.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,NAM,nl,2026-07,11.953278878835604,-0.1573261951028826,0.4194530156519258,3,11.795952683732722,36,319549.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,NAM,a,2026-07,28.791200818978368,1.0556019294391195,3.1877190307375614,3,29.84680274841749,36,319549.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,EMEA,c,2026-07,-6.787506063453408,0.9271705764701741,2.388756317109555,3,-5.860335486983234,54,955685.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,EMEA,v,2026-07,1.6834368413268797,0.7698443813672903,2.781867920387633,3,2.45328122269417,54,955685.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,EMEA,nl,2026-07,8.470942904780287,-0.1573261951028826,0.4194530156519258,3,8.313616709677405,54,955685.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,EMEA,a,2026-07,21.157281277692498,1.0556019294391195,3.1877190307375614,3,22.21288320713162,54,955685.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,APAC,c,2026-07,-11.229780850508742,0.9271705764701741,2.388756317109555,3,-10.302610274038567,13,107079.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,APAC,v,2026-07,5.944336159729291,0.7698443813672903,2.781867920387633,3,6.714180541096582,13,107079.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,APAC,nl,2026-07,17.174117010238035,-0.1573261951028826,0.4194530156519258,3,17.016790815135153,13,107079.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,APAC,a,2026-07,24.24896438890243,1.0556019294391195,3.1877190307375614,3,25.30456631834155,13,107079.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,LatAm,c,2026-07,-5.919232099619509,0.9271705764701741,2.388756317109555,3,-4.992061523149335,5,154325.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,LatAm,v,2026-07,21.32563935251064,0.7698443813672903,2.781867920387633,3,22.095483733877927,5,154325.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,LatAm,nl,2026-07,27.24487145213015,-0.1573261951028826,0.4194530156519258,3,27.087545257027266,5,154325.0,within-vintage prior year for c and a; year-ago dump for v
jul_only_monthly,LatAm,a,2026-07,44.92379351470133,1.0556019294391195,3.1877190307375614,3,45.97939544414045,5,154325.0,within-vintage prior year for c and a; year-ago dump for v
jul_aug_daymatched_E6,GLOBAL,v,2026-07 + 2026-08 to dump-14d,5.21086868243148,0.0872435389247454,0.22322346221045516,3,5.2981122213562255,119,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,GLOBAL,a,2026-07 + 2026-08 to dump-14d,25.875506236788333,0.0872435389247454,0.22322346221045516,3,25.96274977571308,119,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,NAM,v,2026-07 + 2026-08 to dump-14d,6.85016939240326,-1.1205273044055424,0.5261904917465489,3,5.729642087997718,42,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,NAM,a,2026-07 + 2026-08 to dump-14d,29.38613598453099,-1.1205273044055424,0.5261904917465489,3,28.26560868012545,42,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,EMEA,v,2026-07 + 2026-08 to dump-14d,0.86249526311585,1.072993955678599,0.45180136905251267,3,1.935489218794449,56,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,EMEA,a,2026-07 + 2026-08 to dump-14d,20.20687874353821,1.072993955678599,0.45180136905251267,3,21.279872699216806,56,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,APAC,v,2026-07 + 2026-08 to dump-14d,7.34946999312322,-2.5992469732109744,1.4027731442251534,3,4.750223019912246,16,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,APAC,a,2026-07 + 2026-08 to dump-14d,28.190218316058917,-2.5992469732109744,1.4027731442251534,3,25.590971342847944,16,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,LatAm,v,2026-07 + 2026-08 to dump-14d,27.53417342427895,-1.6176433656801399,3.69321763251137,3,25.91653005859881,5,,E6 day-matched window; no cohort split possible on daily counts
jul_aug_daymatched_E6,LatAm,a,2026-07 + 2026-08 to dump-14d,52.2729662933165,-1.6176433656801399,3.69321763251137,3,50.65532292763636,5,,E6 day-matched window; no cohort split possible on daily counts
