method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2023Q1,2022-11-01,1,1927.6247615904515,1927.6247615904515,W1,PIT,5,2,,,,,,,,,,,,,,,2022-11-01,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2023Q2,2023-02-14,1,2522.5893774121096,2522.5893774121096,W1,PIT,5,2,,,,,,,,,,,,,,,2023-02-14,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2023Q3,2023-05-09,1,3409.7361669431684,3409.7361669431684,W1,PIT,5,2,,,,,,,,,,,,,,,2023-05-09,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2023Q4,2023-08-03,1,2106.465645521469,2106.465645521469,W1,PIT,5,2,,,,,,,,,,,,,,,2023-08-03,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q1,2023-11-01,1,2108.422880669605,2108.422880669605,W1,PIT,5,3,,,,,,,,,,,,,,,2023-11-01,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q1,2023-11-01,1,2108.422880669605,2108.422880669605,W2,PIT,5,3,,,,,,,,,,,,,,,2023-11-01,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q2,2024-02-13,1,2849.1343535553933,2849.1343535553933,W1,PIT,5,3,,,,,,,,,,,,,,,2024-02-13,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q2,2024-02-13,1,2849.1343535553933,2849.1343535553933,W2,PIT,5,3,,,,,,,,,,,,,,,2024-02-13,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q3,2024-05-08,1,3716.603385261493,3716.603385261493,W1,PIT,5,3,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p2-guide,guide_mid,2024Q3,2024-05-08,1,3716.603385261493,3716.603385261493,W2,PIT,5,3,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
