quarter,unearned_fees_musd,uf_yoy,gbv_yoy,gap,seq,norm_next
4Q21,904.0,121.62294680068646,91.34056928052561,30.28237752016085,1.2998655311519558,0.5990722332670643
1Q22,1747.7,84.70725005284294,66.99029126213591,17.716958790707025,93.32964601769913,0.8306558935361217
2Q22,1980.9,33.49282296650718,26.865671641791057,6.62715132471612,13.343251130056654,0.6868585298196949
3Q22,1220.3,36.743612729717626,31.092436974789916,5.65117575492771,-38.39668837397143,0.6415878023133543
4Q22,1182.0,30.752212389380528,19.469026548672574,11.283185840707954,-3.138572482176505,0.6501650165016502
1Q23,2172.0,24.277622017508715,18.60465116279071,5.672970854718006,83.75634517766497,0.8743961352657005
2Q23,2347.0,18.48149830884951,12.352941176470589,6.128557132378921,8.05709023941068,0.690903738592876
3Q23,1467.0,20.216340244202247,17.307692307692314,2.908647936509933,-37.49467405198125,0.6614066726780884
4Q23,1427.0,20.727580372250422,14.814814814814813,5.912765557435609,-2.726653033401505,0.6661998132586368
1Q24,2434.0,12.062615101289143,12.254901960784315,-0.19228685949517121,70.56762438682551,0.8857350800582242
2Q24,2621.0,11.674478057094163,10.994764397905765,0.6797136591883977,7.682826622843053,0.7023043944265809
3Q24,1657.0,12.951601908657118,9.836065573770503,3.115536334886615,-36.77985501716902,0.6681451612903225
4Q24,1616.0,13.24456902592852,13.548387096774196,-0.3038180708456757,-2.4743512371756204,0.7112676056338029
1Q25,2723.0,11.873459326212,6.986899563318771,4.886559762893229,68.50247524752476,0.8795219638242894
2Q25,2857.0,9.004196871423131,10.849056603773576,-1.8448597323504448,4.921042967315459,0.6976800976800976
3Q25,1820.0,9.837054918527466,13.93034825870647,-4.093293340179004,-36.296814840742044,0.6551475881929446
4Q25,1743.0,7.858910891089099,15.909090909090917,-8.050180018001818,-4.230769230769226,0.6508588498879762
1Q26,2733.0,0.3672420124862352,19.183673469387763,-18.816431456901526,56.79862306368331,0.7574833702882483
2Q26,2831.0,-0.9100455022751142,15.74468085106382,-16.654726353338933,3.5858031467252083,
