target,horizon_q,window,weighting,rank,rank_independent,method,object,spec_id,n,mae,rmse,bias,crps,cov80,cov90,ratio_seasonal_naive,ratio_trailing4,ratio_pct_rev_last4,ratio_guide_implied,ratio_street,survives_both_windows,survives_both_windows_eq_and_rw,consensus_anchored,baseline,n_params,hindsight_share
cor_cash_musd,0,W1,equal,1,1.0,cycle-flex,flex_lines,l0_rw,14,15.925226619596224,21.93342233721761,0.131249338170205,12.380591211116762,0.7857142857142858,0.7857142857142858,0.2968272391190595,,0.2158630893193723,,,True,True,False,False,12,0.0635806172556347
cor_cash_musd,0,W1,equal,2,2.0,cycle-flex,flex_lines,l0_eq,14,16.54164193444349,21.371519631963952,1.4039428365559878,12.150337196335268,0.7857142857142858,0.9285714285714286,0.3083164857355989,,0.2242184689535289,,,True,True,False,False,12,0.1160464590899104
cor_cash_musd,0,W1,equal,3,3.0,margin-ts,pct_rev_seasonal,drift_k4_rw,14,16.992697456752524,24.26167927798199,-5.333414367262261,18.8015735064352,1.0,1.0,0.316723622950943,,0.2303324314625698,,,True,True,False,False,7,-0.1741109275178636
cor_cash_musd,0,W1,equal,4,4.0,margin-ts,pct_rev_seasonal,drift_k4_ew,14,17.42622002248309,24.41443132451704,-6.356720058420264,19.72339210384251,1.0,1.0,0.3248039667573709,,0.2362087384416559,,,True,True,False,False,7,-0.2093644211788118
cor_cash_musd,0,W1,equal,5,5.0,driver-lines,lines_v2,a_unit_eq,14,18.04745525914731,25.5066907827508,-5.269646904768211,16.474791993892428,1.0,1.0,0.3363830509705657,,0.2446294510998592,,,True,True,False,False,7,0.04230813670628
cor_cash_musd,0,W1,equal,6,6.0,alt-augmented,lines_aug,ridge_all_rw,14,18.057981065895337,25.32748260624418,4.611757842812216,14.126417273624112,0.7857142857142858,0.7857142857142858,0.3365792394601333,,0.2447721261911771,,,True,True,False,False,37,0.0779460347482096
cor_cash_musd,0,W1,equal,7,7.0,driver-lines,lines_v2,a_unit_rw,14,18.40475047004474,25.81453028388724,-2.440544055768263,16.169463926076258,1.0,1.0,0.3430426077564418,,0.2494725123551653,,,True,True,False,False,7,0.0420420376992291
cor_cash_musd,0,W1,equal,8,8.0,alt-augmented,lines_aug,none_rw,14,18.405183865783343,25.316180494551688,4.632201105647415,14.193877494619551,0.7857142857142858,0.7857142857142858,0.3430506857363417,,0.2494783869430294,,,True,True,False,False,10,0.0931791458877817
cor_cash_musd,0,W1,equal,9,9.0,driver-lines,lines_v2,b_elastic_rw,14,18.405183865783343,25.316180494551688,4.632201105647415,14.193877494619551,0.7857142857142858,0.7857142857142858,0.3430506857363417,,0.2494783869430294,,,True,True,False,False,10,0.0931791458877817
cor_cash_musd,0,W1,equal,10,10.0,alt-augmented,lines_aug,surv_emp_computer_systems_design_rw,14,18.405183865783343,25.316180494551688,4.632201105647415,14.193877494619551,0.7857142857142858,0.7857142857142858,0.3430506857363417,,0.2494783869430294,,,True,True,False,False,11,0.0931791458877817
