quarter,scheme,point,actual,err,abs_err,n_objects
2024Q1,ew_all,17.417444302798035,19.79458450046685,-2.3771401976688153,2.3771401976688153,10
2024Q1,ew_top3_prior_mae,17.970325836460425,19.79458450046685,-1.8242586640064253,1.8242586640064253,10
2024Q1,invmae_all,17.48720444004497,19.79458450046685,-2.307380060421881,2.307380060421881,10
2024Q1,invmae_recency,17.581192966973838,19.79458450046685,-2.213391533493013,2.213391533493013,10
2024Q1,best_single_prior_mae,15.7313419717546,19.79458450046685,-4.06324252871225,4.06324252871225,10
2024Q1,m5_dispersion_only,19.79478452596729,19.79458450046685,0.0002000255004404039,0.0002000255004404039,10
2024Q1,m5_m3_5050,18.25546569826885,19.79458450046685,-1.5391188021980007,1.5391188021980007,10
2024Q1,m5_60_plus_two_independent_40,18.09941459990753,19.79458450046685,-1.6951699005593213,1.6951699005593213,10
2024Q1,ew_three_least_correlated,18.11057043259676,19.79458450046685,-1.6840140678700912,1.6840140678700912,10
2024Q1,family_equal_thirds,17.500570143653096,19.79458450046685,-2.2940143568137543,2.2940143568137543,10
2024Q1,family_B50_A30_C20,17.93942344326809,19.79458450046685,-1.8551610571987602,1.8551610571987602,10
2024Q1,recommended_ws23_60_20_20,18.516687800734896,19.79458450046685,-1.2778966997319543,1.2778966997319543,10
2024Q1,median_all,17.327017324350635,19.79458450046685,-2.4675671761162157,2.4675671761162157,10
2024Q2,ew_all,33.99306084477864,32.532751091703055,1.4603097530755846,1.4603097530755846,10
2024Q2,ew_top3_prior_mae,35.51527138439836,32.532751091703055,2.9825202926953054,2.9825202926953054,10
2024Q2,invmae_all,34.13696935693821,32.532751091703055,1.6042182652351542,1.6042182652351542,10
2024Q2,invmae_recency,34.21120016015977,32.532751091703055,1.6784490684567146,1.6784490684567146,10
2024Q2,best_single_prior_mae,34.82284390801987,32.532751091703055,2.2900928163168146,2.2900928163168146,10
2024Q2,m5_dispersion_only,34.82284390801987,32.532751091703055,2.2900928163168146,2.2900928163168146,10
2024Q2,m5_m3_5050,33.89692920038675,32.532751091703055,1.3641781086836957,1.3641781086836957,10
2024Q2,m5_60_plus_two_independent_40,33.37611895923924,32.532751091703055,0.8433678675361875,0.8433678675361875,10
2024Q2,ew_three_least_correlated,32.43292427764888,32.532751091703055,-0.09982681405417537,0.09982681405417537,10
2024Q2,family_equal_thirds,34.34214397632471,32.532751091703055,1.8093928846216514,1.8093928846216514,10
2024Q2,family_B50_A30_C20,34.713882406296555,32.532751091703055,2.1811313145935003,2.1811313145935003,10
2024Q2,recommended_ws23_60_20_20,34.39593845372708,32.532751091703055,1.8631873620240214,1.8631873620240214,10
2024Q2,median_all,34.66665652812546,32.532751091703055,2.1339054364224026,2.1339054364224026,10
2024Q3,ew_all,53.45204339607722,52.46516613076098,0.9868772653162452,0.9868772653162452,10
2024Q3,ew_top3_prior_mae,52.942321742276604,52.46516613076098,0.47715561151562724,0.47715561151562724,10
2024Q3,invmae_all,53.43923366849386,52.46516613076098,0.9740675377328856,0.9740675377328856,10
2024Q3,invmae_recency,53.43465620165344,52.46516613076098,0.9694900708924621,0.9694900708924621,10
2024Q3,best_single_prior_mae,53.80392828224366,52.46516613076098,1.3387621514826833,1.3387621514826833,10
2024Q3,m5_dispersion_only,53.80392828224366,52.46516613076098,1.3387621514826833,1.3387621514826833,10
2024Q3,m5_m3_5050,53.896370970677324,52.46516613076098,1.4312048399163473,1.4312048399163473,10
2024Q3,m5_60_plus_two_independent_40,53.81576928059892,52.46516613076098,1.3506031498379443,1.3506031498379443,10
2024Q3,ew_three_least_correlated,52.35826241319154,52.46516613076098,-0.10690371756943762,0.10690371756943762,10
2024Q3,family_equal_thirds,53.9306172135932,52.46516613076098,1.4654510828322245,1.4654510828322245,10
2024Q3,family_B50_A30_C20,53.867365065725544,52.46516613076098,1.4021989349645665,1.4021989349645665,10
2024Q3,recommended_ws23_60_20_20,53.91203635809938,52.46516613076098,1.446870227338401,1.446870227338401,10
2024Q3,median_all,53.896370970677324,52.46516613076098,1.4312048399163473,1.4312048399163473,10
2024Q4,ew_all,31.733068874541384,30.846774193548388,0.8862946809929966,0.8862946809929966,10
2024Q4,ew_top3_prior_mae,30.81649227509036,30.846774193548388,-0.030281918458026524,0.030281918458026524,10
2024Q4,invmae_all,31.639160216879574,30.846774193548388,0.7923860233311864,0.7923860233311864,10
2024Q4,invmae_recency,31.619025891271654,30.846774193548388,0.7722516977232665,0.7722516977232665,10
2024Q4,best_single_prior_mae,30.93139304741256,30.846774193548388,0.08461885386417123,0.08461885386417123,10
2024Q4,m5_dispersion_only,30.93139304741256,30.846774193548388,0.08461885386417123,0.08461885386417123,10
2024Q4,m5_m3_5050,30.60413849836164,30.846774193548388,-0.242635695186749,0.242635695186749,10
2024Q4,m5_60_plus_two_independent_40,31.74797701557965,30.846774193548388,0.9012028220312622,0.9012028220312622,10
2024Q4,ew_three_least_correlated,30.877811382028142,30.846774193548388,0.031037188479754008,0.031037188479754008,10
2024Q4,family_equal_thirds,31.570456851771176,30.846774193548388,0.7236826582227884,0.7236826582227884,10
2024Q4,family_B50_A30_C20,31.664239193285585,30.846774193548388,0.8174649997371972,0.8174649997371972,10
2024Q4,recommended_ws23_60_20_20,31.222593517887653,30.846774193548388,0.3758193243392647,0.3758193243392647,10
2024Q4,median_all,31.623176638463143,30.846774193548388,0.7764024449147549,0.7764024449147549,10
2025Q1,ew_all,17.110654781891036,18.35387323943662,-1.2432184575455842,1.2432184575455842,10
2025Q1,ew_top3_prior_mae,17.079604592490394,18.35387323943662,-1.2742686469462257,1.2742686469462257,10
2025Q1,invmae_all,17.129322238544127,18.35387323943662,-1.2245510008924931,1.2245510008924931,10
2025Q1,invmae_recency,17.166298295070877,18.35387323943662,-1.1875749443657426,1.1875749443657426,10
2025Q1,best_single_prior_mae,17.700142731867327,18.35387323943662,-0.6537305075692927,0.6537305075692927,10
2025Q1,m5_dispersion_only,17.700142731867327,18.35387323943662,-0.6537305075692927,0.6537305075692927,10
2025Q1,m5_m3_5050,18.74736361616709,18.35387323943662,0.39349037673046894,0.39349037673046894,10
2025Q1,m5_60_plus_two_independent_40,17.218895858086757,18.35387323943662,-1.134977381349863,1.134977381349863,10
2025Q1,ew_three_least_correlated,18.097390362902555,18.35387323943662,-0.256482876534065,0.256482876534065,10
2025Q1,family_equal_thirds,17.858991529909115,18.35387323943662,-0.49488170952750465,0.49488170952750465,10
2025Q1,family_B50_A30_C20,17.61262605714151,18.35387323943662,-0.7412471822951083,0.7412471822951083,10
2025Q1,recommended_ws23_60_20_20,17.81648842679587,18.35387323943662,-0.5373848126407488,0.5373848126407488,10
2025Q1,median_all,16.84156790520452,18.35387323943662,-1.5123053342320993,1.5123053342320993,10
2025Q2,ew_all,32.039615898990974,33.68863049095607,-1.6490145919650985,1.6490145919650985,10
2025Q2,ew_top3_prior_mae,31.853689778466823,33.68863049095607,-1.8349407124892494,1.8349407124892494,10
2025Q2,invmae_all,32.02324297593897,33.68863049095607,-1.6653875150171018,1.6653875150171018,10
2025Q2,invmae_recency,32.02715522874246,33.68863049095607,-1.6614752622136137,1.6614752622136137,10
2025Q2,best_single_prior_mae,31.91192357102453,33.68863049095607,-1.7767069199315415,1.7767069199315415,10
2025Q2,m5_dispersion_only,31.91192357102453,33.68863049095607,-1.7767069199315415,1.7767069199315415,10
2025Q2,m5_m3_5050,32.22233733136379,33.68863049095607,-1.4662931595922828,1.4662931595922828,10
2025Q2,m5_60_plus_two_independent_40,31.75076407209213,33.68863049095607,-1.9378664188639405,1.9378664188639405,10
2025Q2,ew_three_least_correlated,31.8483173784461,33.68863049095607,-1.8403131125099712,1.8403131125099712,10
2025Q2,family_equal_thirds,32.38391840313547,33.68863049095607,-1.3047120878206044,1.3047120878206044,10
2025Q2,family_B50_A30_C20,32.36524405877776,33.68863049095607,-1.3233864321783102,1.3233864321783102,10
2025Q2,recommended_ws23_60_20_20,32.104512579369846,33.68863049095607,-1.584117911586226,1.584117911586226,10
2025Q2,median_all,32.2379772772701,33.68863049095607,-1.4506532136859747,1.4506532136859747,10
2025Q3,ew_all,51.519075523096724,50.085470085470085,1.433605437626639,1.433605437626639,10
2025Q3,ew_top3_prior_mae,50.17112781011566,50.085470085470085,0.08565772464557142,0.08565772464557142,10
2025Q3,invmae_all,51.35432847762312,50.085470085470085,1.2688583921530352,1.2688583921530352,10
2025Q3,invmae_recency,51.35489099246436,50.085470085470085,1.2694209069942772,1.2694209069942772,10
2025Q3,best_single_prior_mae,50.22591758851058,50.085470085470085,0.14044750304049813,0.14044750304049813,10
2025Q3,m5_dispersion_only,50.22591758851058,50.085470085470085,0.14044750304049813,0.14044750304049813,10
2025Q3,m5_m3_5050,51.34554185963578,50.085470085470085,1.260071774165695,1.260071774165695,10
2025Q3,m5_60_plus_two_independent_40,51.08362059019325,50.085470085470085,0.9981505047231636,0.9981505047231636,10
2025Q3,ew_three_least_correlated,51.39632509305581,50.085470085470085,1.3108550075857224,1.3108550075857224,10
2025Q3,family_equal_thirds,51.903526588987404,50.085470085470085,1.8180565035173188,1.8180565035173188,10
2025Q3,family_B50_A30_C20,51.60720918558271,50.085470085470085,1.521739100112626,1.521739100112626,10
2025Q3,recommended_ws23_60_20_20,51.13711463792866,50.085470085470085,1.0516445524585762,1.0516445524585762,10
2025Q3,median_all,51.687626974359745,50.085470085470085,1.6021568888896596,1.6021568888896596,10
2025Q4,ew_all,29.355837835957388,28.29373650107992,1.0621013348774682,1.0621013348774682,10
2025Q4,ew_top3_prior_mae,28.84276440462697,28.29373650107992,0.5490279035470493,0.5490279035470493,10
2025Q4,invmae_all,29.289674559222437,28.29373650107992,0.9959380581425172,0.9959380581425172,10
2025Q4,invmae_recency,29.29849110440044,28.29373650107992,1.0047546033205208,1.0047546033205208,10
2025Q4,best_single_prior_mae,28.717582715119992,28.29373650107992,0.42384621404007206,0.42384621404007206,10
2025Q4,m5_dispersion_only,28.717582715119992,28.29373650107992,0.42384621404007206,0.42384621404007206,10
2025Q4,m5_m3_5050,29.78217845433419,28.29373650107992,1.48844195325427,1.48844195325427,10
2025Q4,m5_60_plus_two_independent_40,28.83950320506596,28.29373650107992,0.5457667039860397,0.5457667039860397,10
2025Q4,ew_three_least_correlated,29.854325514369926,28.29373650107992,1.5605890132900058,1.5605890132900058,10
2025Q4,family_equal_thirds,29.876957241656818,28.29373650107992,1.5832207405768983,1.5832207405768983,10
2025Q4,family_B50_A30_C20,29.66648388259994,28.29373650107992,1.3727473815200213,1.3727473815200213,10
2025Q4,recommended_ws23_60_20_20,29.294824189602444,28.29373650107992,1.0010876885225244,1.0010876885225244,10
2025Q4,median_all,29.3497464955451,28.29373650107992,1.0560099944651817,1.0560099944651817,10
2026Q1,ew_all,19.253557395989382,19.38013442867812,-0.12657703268873632,0.12657703268873632,10
2026Q1,ew_top3_prior_mae,19.449203125603056,19.38013442867812,0.069068696924937,0.069068696924937,10
2026Q1,invmae_all,19.28225752081099,19.38013442867812,-0.09787690786712844,0.09787690786712844,10
2026Q1,invmae_recency,19.28644343340526,19.38013442867812,-0.0936909952728584,0.0936909952728584,10
2026Q1,best_single_prior_mae,18.926232914743828,19.38013442867812,-0.4539015139342908,0.4539015139342908,10
2026Q1,m5_dispersion_only,18.926232914743828,19.38013442867812,-0.4539015139342908,0.4539015139342908,10
2026Q1,m5_m3_5050,18.640053077090222,19.38013442867812,-0.7400813515878966,0.7400813515878966,10
2026Q1,m5_60_plus_two_independent_40,19.1129343815586,19.38013442867812,-0.2672000471195197,0.2672000471195197,10
2026Q1,ew_three_least_correlated,19.199451024745542,19.38013442867812,-0.18068340393257643,0.18068340393257643,10
2026Q1,family_equal_thirds,19.21361480786639,19.38013442867812,-0.1665196208117301,0.1665196208117301,10
2026Q1,family_B50_A30_C20,19.427031427602405,19.38013442867812,0.04689699892428578,0.04689699892428578,10
2026Q1,recommended_ws23_60_20_20,18.91374320909982,19.38013442867812,-0.46639121957829843,0.46639121957829843,10
2026Q1,median_all,18.960687411711675,19.38013442867812,-0.41944701696644415,0.41944701696644415,10
2026Q2,ew_all,35.01901885603134,34.950110864745014,0.06890799128632352,0.06890799128632352,10
2026Q2,ew_top3_prior_mae,34.33375281779893,34.950110864745014,-0.6163580469460825,0.6163580469460825,10
2026Q2,invmae_all,34.93396083395956,34.950110864745014,-0.01615003078545385,0.01615003078545385,10
2026Q2,invmae_recency,34.9235763946348,34.950110864745014,-0.026534470110213704,0.026534470110213704,10
2026Q2,best_single_prior_mae,34.242964641931856,34.950110864745014,-0.707146222813158,0.707146222813158,10
2026Q2,m5_dispersion_only,34.242964641931856,34.950110864745014,-0.707146222813158,0.707146222813158,10
2026Q2,m5_m3_5050,34.725254471177934,34.950110864745014,-0.2248563935670802,0.2248563935670802,10
2026Q2,m5_60_plus_two_independent_40,34.88183483623319,34.950110864745014,-0.0682760285118249,0.0682760285118249,10
2026Q2,ew_three_least_correlated,35.36970320713114,34.950110864745014,0.41959234238612453,0.41959234238612453,10
2026Q2,family_equal_thirds,35.04365452926282,34.950110864745014,0.09354366451780294,0.09354366451780294,10
2026Q2,family_B50_A30_C20,34.95941753680571,34.950110864745014,0.009306672060695576,0.009306672060695576,10
2026Q2,recommended_ws23_60_20_20,34.63108861220523,34.950110864745014,-0.31902225253978145,0.31902225253978145,10
2026Q2,median_all,35.024469111500736,34.950110864745014,0.07435824675572178,0.07435824675572178,10
2024Q1,_street_baseline,15.7313419717546,19.79458450046685,-4.06324252871225,4.06324252871225,10
2024Q2,_street_baseline,33.45685652561631,32.532751091703055,0.9241054339132546,0.9241054339132546,10
2024Q3,_street_baseline,52.44999321806146,52.46516613076098,-0.015172912699519259,0.015172912699519259,10
2024Q4,_street_baseline,29.934987030644805,30.846774193548388,-0.9117871629035825,0.9117871629035825,10
2025Q1,_street_baseline,16.40922403505727,18.35387323943662,-1.944649204379349,1.944649204379349,10
2025Q2,_street_baseline,31.194649586882434,33.68863049095607,-2.493980904073638,2.493980904073638,10
2025Q3,_street_baseline,49.50517529584093,50.085470085470085,-0.580294789629157,0.580294789629157,10
2025Q4,_street_baseline,27.98961055592747,28.29373650107992,-0.3041259451524496,0.3041259451524496,10
2026Q1,_street_baseline,18.53076986670196,19.38013442867812,-0.8493645619761594,0.8493645619761594,10
2026Q2,_street_baseline,33.925055026742484,34.950110864745014,-1.0250558380025296,1.0250558380025296,10
